index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Morning,20%,60,Single,60,211,3.5,72,5.4,48,7,27,28,2025-04-28 09:12:58
1,Umraniye,Morning,20%,60,Single,60,216,3.2,72,5.0,48,7,33,28,2025-04-28 09:13:03
2,Umraniye,Morning,20%,60,Single,60,218,3.2,72,5.2,48,7,31,27,2025-04-28 09:13:08
3,Umraniye,Morning,20%,60,Single,60,209,3.0,72,4.6,48,7,37,23,2025-04-28 09:13:13
4,Umraniye,Morning,20%,60,Single,60,217,3.3,72,5.1,48,7,39,23,2025-04-28 09:13:18
5,Umraniye,Morning,20%,60,Single,60,214,3.3,72,5.2,48,7,49,30,2025-04-28 09:13:23
6,Umraniye,Morning,20%,60,Single,60,220,3.2,72,5.2,48,7,54,27,2025-04-28 09:13:28
7,Umraniye,Morning,20%,60,Single,60,220,3.2,72,5.1,48,7,39,26,2025-04-28 09:13:33
8,Umraniye,Morning,20%,60,Single,60,215,3.3,72,5.3,48,7,43,28,2025-04-28 09:13:38
9,Umraniye,Morning,20%,60,Single,60,212,3.5,70,5.5,48,7,63,31,2025-04-28 09:13:43
10,Umraniye,Morning,20%,60,Single,60,216,3.4,72,5.3,48,7,62,29,2025-04-28 09:13:48
11,Umraniye,Morning,20%,60,Single,60,213,3.5,70,5.5,48,7,64,26,2025-04-28 09:13:53
12,Umraniye,Morning,20%,60,Single,60,219,3.1,70,5.2,48,7,66,32,2025-04-28 09:13:58
13,Umraniye,Morning,20%,60,Single,60,211,3.1,72,5.2,48,7,77,33,2025-04-28 09:14:03
14,Umraniye,Morning,20%,60,Single,60,211,3.5,72,5.3,48,7,80,30,2025-04-28 09:14:08
15,Umraniye,Morning,20%,60,Single,60,212,3.3,72,5.3,48,7,80,31,2025-04-28 09:14:13
16,Umraniye,Morning,20%,60,Single,60,210,3.3,70,5.5,48,7,76,32,2025-04-28 09:14:18
17,Umraniye,Morning,20%,60,Single,60,216,3.0,71,4.7,48,7,57,32,2025-04-28 09:14:23
18,Umraniye,Morning,20%,60,Single,60,217,3.3,72,5.2,48,7,88,30,2025-04-28 09:14:28
19,Umraniye,Morning,20%,60,Single,60,212,3.4,72,5.2,48,7,93,30,2025-04-28 09:14:33
20,Umraniye,Morning,20%,60,Single,60,216,3.3,72,5.2,48,7,91,30,2025-04-28 09:14:38
21,Umraniye,Morning,20%,60,Single,60,214,3.1,72,5.1,48,7,74,24,2025-04-28 09:14:43
22,Umraniye,Morning,20%,60,Single,60,208,3.4,70,5.3,48,7,94,30,2025-04-28 09:14:48
23,Umraniye,Morning,20%,60,Single,60,214,3.2,70,5.1,48,7,95,23,2025-04-28 09:14:53
24,Umraniye,Morning,20%,60,Single,60,214,3.3,71,5.3,48,7,103,25,2025-04-28 09:14:58
25,Umraniye,Morning,20%,60,Single,60,208,3.4,72,5.3,48,7,83,32,2025-04-28 09:15:03
26,Umraniye,Morning,20%,60,Single,60,214,3.4,71,5.3,48,7,93,31,2025-04-28 09:15:08
27,Umraniye,Morning,20%,60,Single,60,212,3.2,72,5.1,48,7,102,33,2025-04-28 09:15:13
28,Umraniye,Morning,20%,60,Single,60,216,3.5,72,5.6,48,7,96,27,2025-04-28 09:15:18
29,Umraniye,Morning,20%,60,Single,60,215,3.1,72,4.9,48,7,82,24,2025-04-28 09:15:23
30,Umraniye,Morning,20%,60,Single,60,218,3.4,70,5.5,48,7,101,27,2025-04-28 09:15:28
31,Umraniye,Morning,20%,60,Single,60,217,3.2,71,5.1,48,7,105,28,2025-04-28 09:15:33
32,Umraniye,Morning,20%,60,Single,60,218,2.9,72,4.8,48,7,102,28,2025-04-28 09:15:38
33,Umraniye,Morning,20%,60,Single,60,212,3.4,70,5.5,48,7,104,32,2025-04-28 09:15:43
34,Umraniye,Morning,20%,60,Single,60,213,3.0,71,5.0,48,7,101,27,2025-04-28 09:15:48
35,Umraniye,Morning,20%,60,Single,60,217,3.1,72,5.1,48,7,115,29,2025-04-28 09:15:53
36,Umraniye,Morning,20%,60,Single,60,214,3.2,72,4.8,48,7,95,25,2025-04-28 09:15:58
37,Umraniye,Morning,20%,60,Single,60,210,3.4,72,5.3,48,7,100,30,2025-04-28 09:16:03
38,Umraniye,Morning,20%,60,Single,60,216,3.3,72,5.3,48,7,107,28,2025-04-28 09:16:08
39,Umraniye,Morning,20%,60,Single,60,209,3.3,72,5.3,48,7,114,25,2025-04-28 09:16:13
40,Umraniye,Morning,20%,60,Single,60,213,3.5,72,5.4,48,7,91,27,2025-04-28 09:16:18
41,Umraniye,Morning,20%,60,Single,60,215,3.2,72,5.3,48,7,94,27,2025-04-28 09:16:23
42,Umraniye,Morning,20%,60,Single,60,214,3.3,70,5.3,48,7,81,27,2025-04-28 09:16:28
43,Umraniye,Morning,20%,60,Single,60,215,3.3,72,5.1,48,7,112,34,2025-04-28 09:16:33
44,Umraniye,Morning,20%,60,Single,60,219,3.5,72,5.8,48,7,99,28,2025-04-28 09:16:38
45,Umraniye,Morning,20%,60,Single,60,211,3.0,70,4.7,48,7,107,27,2025-04-28 09:16:43
46,Umraniye,Morning,20%,60,Single,60,212,3.3,72,5.3,48,7,116,21,2025-04-28 09:16:48
47,Umraniye,Morning,20%,60,Single,60,210,3.4,72,5.3,48,7,108,25,2025-04-28 09:16:53
48,Umraniye,Morning,20%,60,Single,60,215,3.0,72,4.7,48,7,115,27,2025-04-28 09:16:58
49,Umraniye,Morning,20%,60,Single,60,216,3.4,72,5.3,48,7,112,26,2025-04-28 09:17:03
50,Umraniye,Morning,20%,60,Single,60,213,3.4,72,5.3,48,7,119,33,2025-04-28 09:17:08
51,Umraniye,Morning,20%,60,Single,60,214,3.3,70,5.4,48,7,117,27,2025-04-28 09:17:13
52,Umraniye,Morning,20%,60,Single,60,218,3.3,72,5.2,48,7,111,32,2025-04-28 09:17:18
53,Umraniye,Morning,20%,60,Single,60,209,3.5,72,5.3,48,7,114,28,2025-04-28 09:17:23
54,Umraniye,Morning,20%,60,Single,60,214,3.3,72,5.3,48,7,120,28,2025-04-28 09:17:28
55,Umraniye,Morning,20%,60,Single,60,217,2.9,72,4.8,48,7,119,28,2025-04-28 09:17:33
56,Umraniye,Morning,20%,60,Single,60,215,3.1,70,5.1,48,7,104,28,2025-04-28 09:17:38
57,Umraniye,Morning,20%,60,Single,60,210,3.4,72,5.3,48,7,120,34,2025-04-28 09:17:43
58,Umraniye,Morning,20%,60,Single,60,217,3.7,72,5.6,48,7,108,20,2025-04-28 09:17:48
