index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Morning,20%,60,Single,240,211,3.5,72,5.3,48,7,25,25,2025-04-29 09:10:06
1,Umraniye,Morning,20%,60,Single,240,216,2.8,72,4.3,48,7,28,23,2025-04-29 09:10:11
2,Umraniye,Morning,20%,60,Single,240,215,3.5,72,5.4,48,7,40,31,2025-04-29 09:10:16
3,Umraniye,Morning,20%,60,Single,240,214,3.3,72,5.1,48,7,39,29,2025-04-29 09:10:21
4,Umraniye,Morning,20%,60,Single,240,212,3.3,71,5.1,48,7,47,32,2025-04-29 09:10:26
5,Umraniye,Morning,20%,60,Single,240,212,3.3,72,5.2,48,7,47,28,2025-04-29 09:10:31
6,Umraniye,Morning,20%,60,Single,240,217,3.1,70,5.2,48,7,51,23,2025-04-29 09:10:36
7,Umraniye,Morning,20%,60,Single,240,218,3.2,70,5.1,48,7,47,31,2025-04-29 09:10:41
8,Umraniye,Morning,20%,60,Single,240,213,3.4,70,5.4,48,7,61,27,2025-04-29 09:10:46
9,Umraniye,Morning,20%,60,Single,240,216,3.2,72,5.3,48,7,60,29,2025-04-29 09:10:51
10,Umraniye,Morning,20%,60,Single,240,213,3.3,72,5.3,48,7,52,26,2025-04-29 09:10:56
11,Umraniye,Morning,20%,60,Single,240,209,3.0,72,5.2,48,7,51,34,2025-04-29 09:11:01
12,Umraniye,Morning,20%,60,Single,240,212,3.3,72,5.3,48,7,64,25,2025-04-29 09:11:06
13,Umraniye,Morning,20%,60,Single,240,214,3.1,72,5.1,48,7,80,27,2025-04-29 09:11:11
14,Umraniye,Morning,20%,60,Single,240,211,3.5,71,5.3,48,7,85,28,2025-04-29 09:11:16
15,Umraniye,Morning,20%,60,Single,240,214,3.3,72,5.3,48,7,76,24,2025-04-29 09:11:21
16,Umraniye,Morning,20%,60,Single,240,212,3.2,72,5.1,48,7,93,29,2025-04-29 09:11:26
17,Umraniye,Morning,20%,60,Single,240,210,3.3,70,5.4,48,7,81,34,2025-04-29 09:11:31
18,Umraniye,Morning,20%,60,Single,240,212,2.8,71,4.4,48,7,89,26,2025-04-29 09:11:36
19,Umraniye,Morning,20%,60,Single,240,213,3.4,72,5.5,48,7,78,29,2025-04-29 09:11:41
20,Umraniye,Morning,20%,60,Single,240,214,3.4,72,5.1,48,7,74,19,2025-04-29 09:11:46
21,Umraniye,Morning,20%,60,Single,240,218,3.2,70,5.1,48,7,78,28,2025-04-29 09:11:51
