index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Morning,20%,60,Single,30,211,3.5,71,5.4,48,7,25,24,2025-04-25 09:09:08
1,Umraniye,Morning,20%,60,Single,30,214,3.2,72,5.2,48,7,34,31,2025-04-25 09:09:13
2,Umraniye,Morning,20%,60,Single,30,213,3.4,72,5.3,48,7,36,31,2025-04-25 09:09:18
3,Umraniye,Morning,20%,60,Single,30,216,3.2,72,5.1,48,7,33,21,2025-04-25 09:09:23
4,Umraniye,Morning,20%,60,Single,30,214,3.2,72,5.0,48,7,46,24,2025-04-25 09:09:28
5,Umraniye,Morning,20%,60,Single,30,214,3.3,70,5.4,48,7,44,28,2025-04-25 09:09:33
6,Umraniye,Morning,20%,60,Single,30,213,3.3,72,5.3,48,7,45,27,2025-04-25 09:09:38
7,Umraniye,Morning,20%,60,Single,30,213,3.3,72,5.0,48,7,54,28,2025-04-25 09:09:43
8,Umraniye,Morning,20%,60,Single,30,214,3.4,70,5.4,48,7,59,25,2025-04-25 09:09:48
9,Umraniye,Morning,20%,60,Single,30,215,3.3,72,5.3,48,7,62,31,2025-04-25 09:09:53
10,Umraniye,Morning,20%,60,Single,30,218,3.3,70,5.4,48,7,73,31,2025-04-25 09:09:58
11,Umraniye,Morning,20%,60,Single,30,214,3.4,72,5.3,48,7,71,28,2025-04-25 09:10:03
12,Umraniye,Morning,20%,60,Single,30,214,3.4,72,5.3,48,7,76,32,2025-04-25 09:10:08
13,Umraniye,Morning,20%,60,Single,30,212,3.3,72,5.2,48,7,75,30,2025-04-25 09:10:13
14,Umraniye,Morning,20%,60,Single,30,217,3.4,72,5.3,48,7,88,25,2025-04-25 09:10:18
15,Umraniye,Morning,20%,60,Single,30,218,3.3,72,5.3,48,7,73,29,2025-04-25 09:10:23
16,Umraniye,Morning,20%,60,Single,30,214,3.4,72,5.0,48,7,52,25,2025-04-25 09:10:28
17,Umraniye,Morning,20%,60,Single,30,208,3.5,72,5.2,48,7,92,31,2025-04-25 09:10:33
18,Umraniye,Morning,20%,60,Single,30,213,3.6,70,5.5,48,7,75,28,2025-04-25 09:10:38
19,Umraniye,Morning,20%,60,Single,30,212,3.2,72,5.2,48,7,84,27,2025-04-25 09:10:43
20,Umraniye,Morning,20%,60,Single,30,211,3.5,71,5.4,48,7,95,26,2025-04-25 09:10:48
21,Umraniye,Morning,20%,60,Single,30,212,3.2,72,5.1,48,7,69,32,2025-04-25 09:10:53
22,Umraniye,Morning,20%,60,Single,30,217,3.1,70,5.3,48,7,72,27,2025-04-25 09:10:58
23,Umraniye,Morning,20%,60,Single,30,213,3.4,70,5.3,48,7,69,27,2025-04-25 09:11:03
24,Umraniye,Morning,20%,60,Single,30,218,3.3,72,5.2,48,7,82,27,2025-04-25 09:11:08
25,Umraniye,Morning,20%,60,Single,30,213,3.5,72,5.1,48,7,98,30,2025-04-25 09:11:13
26,Umraniye,Morning,20%,60,Single,30,212,3.2,72,5.0,48,7,99,29,2025-04-25 09:11:18
27,Umraniye,Morning,20%,60,Single,30,216,3.1,72,4.8,48,7,98,29,2025-04-25 09:11:23
28,Umraniye,Morning,20%,60,Single,30,214,3.3,72,5.2,48,7,79,29,2025-04-25 09:11:28
29,Umraniye,Morning,20%,60,Single,30,216,3.1,72,5.0,48,7,68,35,2025-04-25 09:11:33
30,Umraniye,Morning,20%,60,Single,30,220,3.0,70,5.2,48,7,99,27,2025-04-25 09:11:38
31,Umraniye,Morning,20%,60,Single,30,213,3.2,72,5.1,48,7,94,26,2025-04-25 09:11:43
32,Umraniye,Morning,20%,60,Single,30,209,3.3,72,5.3,48,7,105,25,2025-04-25 09:11:48
33,Umraniye,Morning,20%,60,Single,30,216,3.1,70,4.9,48,7,109,30,2025-04-25 09:11:53
34,Umraniye,Morning,20%,60,Single,30,215,3.2,70,5.3,48,7,106,32,2025-04-25 09:11:58
35,Umraniye,Morning,20%,60,Single,30,213,3.2,72,5.3,48,7,109,28,2025-04-25 09:12:03
36,Umraniye,Morning,20%,60,Single,30,215,3.4,72,5.3,48,7,107,25,2025-04-25 09:12:08
37,Umraniye,Morning,20%,60,Single,30,216,3.3,72,5.2,48,7,110,25,2025-04-25 09:12:13
38,Umraniye,Morning,20%,60,Single,30,216,3.3,72,5.2,48,7,100,30,2025-04-25 09:12:18
39,Umraniye,Morning,20%,60,Single,30,218,3.0,72,5.0,48,7,107,31,2025-04-25 09:12:23
40,Umraniye,Morning,20%,60,Single,30,218,3.4,72,5.3,48,7,110,30,2025-04-25 09:12:28
41,Umraniye,Morning,20%,60,Single,30,212,3.3,72,5.2,48,7,114,26,2025-04-25 09:12:33
42,Umraniye,Morning,20%,60,Single,30,216,3.1,72,4.9,48,7,107,29,2025-04-25 09:12:38
43,Umraniye,Morning,20%,60,Single,30,215,3.0,72,5.0,48,7,114,28,2025-04-25 09:12:43
44,Umraniye,Morning,20%,60,Single,30,215,3.2,70,5.3,48,7,108,29,2025-04-25 09:12:48
45,Umraniye,Morning,20%,60,Single,30,211,3.3,72,5.2,48,7,111,31,2025-04-25 09:12:53
46,Umraniye,Morning,20%,60,Single,30,216,3.3,72,5.1,48,7,117,29,2025-04-25 09:12:58
47,Umraniye,Morning,20%,60,Single,30,210,3.3,72,5.1,48,7,87,30,2025-04-25 09:13:03
48,Umraniye,Morning,20%,60,Single,30,216,3.4,72,5.2,48,7,101,28,2025-04-25 09:13:08
49,Umraniye,Morning,20%,60,Single,30,213,3.1,72,4.9,48,7,99,29,2025-04-25 09:13:13
50,Umraniye,Morning,20%,60,Single,30,217,3.0,72,5.0,48,7,82,30,2025-04-25 09:13:18
51,Umraniye,Morning,20%,60,Single,30,213,3.5,72,5.3,48,7,109,23,2025-04-25 09:13:23
52,Umraniye,Morning,20%,60,Single,30,215,3.3,72,5.2,48,7,120,27,2025-04-25 09:13:28
53,Umraniye,Morning,20%,60,Single,30,212,3.3,72,5.2,48,7,114,26,2025-04-25 09:13:33
54,Umraniye,Morning,20%,60,Single,30,216,3.2,72,5.2,48,7,117,26,2025-04-25 09:13:38
55,Umraniye,Morning,20%,60,Single,30,213,3.3,72,5.1,48,7,121,27,2025-04-25 09:13:43
56,Umraniye,Morning,20%,60,Single,30,212,3.4,71,5.2,48,7,123,33,2025-04-25 09:13:48
57,Umraniye,Morning,20%,60,Single,30,210,3.5,72,5.4,48,7,117,25,2025-04-25 09:13:53
58,Umraniye,Morning,20%,60,Single,30,212,3.4,70,5.4,48,7,122,31,2025-04-25 09:13:58
59,Umraniye,Morning,20%,60,Single,30,216,3.4,72,5.2,48,7,118,22,2025-04-25 09:14:03
60,Umraniye,Morning,20%,60,Single,30,218,3.2,72,5.1,48,7,112,27,2025-04-25 09:14:08
61,Umraniye,Morning,20%,60,Single,30,219,3.2,72,5.2,48,7,116,29,2025-04-25 09:14:13
62,Umraniye,Morning,20%,60,Single,30,215,3.3,70,5.3,48,7,106,30,2025-04-25 09:14:18
63,Umraniye,Morning,20%,60,Single,30,214,2.6,72,4.2,48,7,113,30,2025-04-25 09:14:23
64,Umraniye,Morning,20%,60,Single,30,210,3.5,72,5.4,48,7,118,31,2025-04-25 09:14:28
65,Umraniye,Morning,20%,60,Single,30,216,3.2,72,5.2,48,7,123,27,2025-04-25 09:14:33
66,Umraniye,Morning,20%,60,Single,30,210,3.5,72,5.4,48,7,124,26,2025-04-25 09:14:38
67,Umraniye,Morning,20%,60,Single,30,214,3.4,70,5.5,48,7,109,31,2025-04-25 09:14:43
68,Umraniye,Morning,20%,60,Single,30,213,3.1,70,5.2,48,7,122,27,2025-04-25 09:14:48
69,Umraniye,Morning,20%,60,Single,30,211,3.3,72,5.1,48,7,113,24,2025-04-25 09:14:53
70,Umraniye,Morning,20%,60,Single,30,218,3.2,72,5.2,48,7,122,24,2025-04-25 09:14:58
71,Umraniye,Morning,20%,60,Single,30,210,3.4,70,5.4,48,7,121,25,2025-04-25 09:15:03
72,Umraniye,Morning,20%,60,Single,30,214,3.3,70,5.2,48,7,105,30,2025-04-25 09:15:08
73,Umraniye,Morning,20%,60,Single,30,212,3.3,72,5.1,48,7,123,28,2025-04-25 09:15:13
74,Umraniye,Morning,20%,60,Single,30,212,3.4,72,5.2,48,7,119,30,2025-04-25 09:15:18
75,Umraniye,Morning,20%,60,Single,30,215,3.1,72,5.2,48,7,120,27,2025-04-25 09:15:23
76,Umraniye,Morning,20%,60,Single,30,213,2.7,71,4.3,48,7,117,29,2025-04-25 09:15:28
77,Umraniye,Morning,20%,60,Single,30,209,3.6,72,5.4,48,7,120,30,2025-04-25 09:15:33
78,Umraniye,Morning,20%,60,Single,30,211,3.3,72,5.1,48,7,124,27,2025-04-25 09:15:38
79,Umraniye,Morning,20%,60,Single,30,209,3.4,72,5.2,48,7,122,30,2025-04-25 09:15:43
80,Umraniye,Morning,20%,60,Single,30,210,3.1,72,5.0,48,7,123,26,2025-04-25 09:15:48
81,Umraniye,Morning,20%,60,Single,30,210,3.0,72,4.6,48,7,124,27,2025-04-25 09:15:53
82,Umraniye,Morning,20%,60,Single,30,212,3.3,72,5.2,48,7,125,27,2025-04-25 09:15:58
83,Umraniye,Morning,20%,60,Single,30,214,3.5,72,5.4,48,7,122,24,2025-04-25 09:16:03
84,Umraniye,Morning,20%,60,Single,30,212,3.3,72,5.2,48,7,115,30,2025-04-25 09:16:08
85,Umraniye,Morning,20%,60,Single,30,209,3.1,72,5.1,48,7,125,26,2025-04-25 09:16:13
86,Umraniye,Morning,20%,60,Single,30,219,3.3,72,5.2,48,7,122,28,2025-04-25 09:16:18
87,Umraniye,Morning,20%,60,Single,30,211,3.4,72,5.3,48,7,125,30,2025-04-25 09:16:23
88,Umraniye,Morning,20%,60,Single,30,213,3.4,70,5.3,48,7,125,30,2025-04-25 09:16:28
89,Umraniye,Morning,20%,60,Single,30,212,3.3,72,5.2,48,7,123,30,2025-04-25 09:16:33
90,Umraniye,Morning,20%,60,Single,30,211,3.2,72,5.0,48,7,124,28,2025-04-25 09:16:38
91,Umraniye,Morning,20%,60,Single,30,214,3.1,72,4.9,48,7,126,27,2025-04-25 09:16:43
92,Umraniye,Morning,20%,60,Single,30,210,3.3,72,5.0,48,7,126,28,2025-04-25 09:16:48
93,Umraniye,Morning,20%,60,Single,30,215,3.3,72,5.3,48,7,124,22,2025-04-25 09:16:53
94,Umraniye,Morning,20%,60,Single,30,213,2.8,72,4.3,48,7,125,23,2025-04-25 09:16:58
95,Umraniye,Morning,20%,60,Single,30,216,3.2,72,5.2,48,7,125,23,2025-04-25 09:17:03
96,Umraniye,Morning,20%,60,Single,30,211,2.8,71,4.4,48,7,122,25,2025-04-25 09:17:08
97,Umraniye,Morning,20%,60,Single,30,211,3.2,72,5.3,48,7,125,29,2025-04-25 09:17:13
98,Umraniye,Morning,20%,60,Single,30,218,3.3,72,5.2,48,7,124,25,2025-04-25 09:17:18
99,Umraniye,Morning,20%,60,Single,30,208,3.4,72,5.1,48,7,125,27,2025-04-25 09:17:23
100,Umraniye,Morning,20%,60,Single,30,212,3.2,70,5.3,48,7,123,32,2025-04-25 09:17:28
101,Umraniye,Morning,20%,60,Single,30,214,3.2,70,5.4,48,7,117,27,2025-04-25 09:17:33
102,Umraniye,Morning,20%,60,Single,30,213,3.2,72,5.0,48,7,110,31,2025-04-25 09:17:38
103,Umraniye,Morning,20%,60,Single,30,215,3.2,70,5.0,48,7,120,25,2025-04-25 09:17:43
104,Umraniye,Morning,20%,60,Single,30,217,3.3,72,5.3,48,7,124,27,2025-04-25 09:17:48
105,Umraniye,Morning,20%,60,Single,30,218,3.3,71,5.4,48,7,124,25,2025-04-25 09:17:53
106,Umraniye,Morning,20%,60,Single,30,216,3.4,70,5.4,48,7,126,27,2025-04-25 09:17:58
107,Umraniye,Morning,20%,60,Single,30,218,3.3,72,5.3,48,7,126,31,2025-04-25 09:18:03
108,Umraniye,Morning,20%,60,Single,30,212,3.4,70,5.4,48,7,121,22,2025-04-25 09:18:08
109,Umraniye,Morning,20%,60,Single,30,219,3.3,72,5.1,48,7,126,29,2025-04-25 09:18:13
