index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Evening,20%,60,Single,240,216,3.3,72,5.2,48,7,33,33,2025-04-29 15:47:04
1,Umraniye,Evening,20%,60,Single,240,214,3.3,72,5.3,48,7,32,29,2025-04-29 15:47:09
2,Umraniye,Evening,20%,60,Single,240,210,3.6,72,5.4,48,7,41,32,2025-04-29 15:47:14
3,Umraniye,Evening,20%,60,Single,240,214,3.2,72,5.0,48,7,34,25,2025-04-29 15:47:19
4,Umraniye,Evening,20%,60,Single,240,209,3.5,70,5.5,48,7,47,29,2025-04-29 15:47:24
5,Umraniye,Evening,20%,60,Single,240,215,3.4,70,5.5,48,7,36,25,2025-04-29 15:47:29
6,Umraniye,Evening,20%,60,Single,240,213,3.2,72,5.0,48,7,45,26,2025-04-29 15:47:34
7,Umraniye,Evening,20%,60,Single,240,216,3.4,72,5.3,48,7,60,28,2025-04-29 15:47:39
8,Umraniye,Evening,20%,60,Single,240,213,3.2,72,5.0,48,7,64,25,2025-04-29 15:47:44
9,Umraniye,Evening,20%,60,Single,240,210,3.4,72,5.4,48,7,56,23,2025-04-29 15:47:49
10,Umraniye,Evening,20%,60,Single,240,214,3.3,72,5.3,48,7,62,31,2025-04-29 15:47:54
11,Umraniye,Evening,20%,60,Single,240,215,3.3,72,5.3,48,7,61,22,2025-04-29 15:47:59
12,Umraniye,Evening,20%,60,Single,240,215,3.2,72,5.2,48,7,85,34,2025-04-29 15:48:04
13,Umraniye,Evening,20%,60,Single,240,217,3.1,70,5.1,48,7,66,25,2025-04-29 15:48:09
14,Umraniye,Evening,20%,60,Single,240,220,3.3,72,5.3,48,7,73,30,2025-04-29 15:48:14
15,Umraniye,Evening,20%,60,Single,240,209,3.5,72,5.3,48,7,65,30,2025-04-29 15:48:19
16,Umraniye,Evening,20%,60,Single,240,219,3.2,72,5.1,48,7,67,24,2025-04-29 15:48:24
17,Umraniye,Evening,20%,60,Single,240,216,3.3,72,5.2,48,7,84,30,2025-04-29 15:48:29
18,Umraniye,Evening,20%,60,Single,240,212,3.4,72,5.2,48,7,88,29,2025-04-29 15:48:34
19,Umraniye,Evening,20%,60,Single,240,212,3.4,72,5.1,48,7,85,30,2025-04-29 15:48:39
20,Umraniye,Evening,20%,60,Single,240,216,3.1,70,5.4,48,7,93,32,2025-04-29 15:48:44
21,Umraniye,Evening,20%,60,Single,240,214,3.4,71,5.3,48,7,76,31,2025-04-29 15:48:49
22,Umraniye,Evening,20%,60,Single,240,214,3.3,72,5.2,48,7,74,25,2025-04-29 15:48:54
23,Umraniye,Evening,20%,60,Single,240,212,3.4,72,5.2,48,7,95,28,2025-04-29 15:48:59
24,Umraniye,Evening,20%,60,Single,240,214,3.1,72,5.3,48,7,85,25,2025-04-29 15:49:04
25,Umraniye,Evening,20%,60,Single,240,213,3.4,72,5.3,48,7,78,26,2025-04-29 15:49:09
26,Umraniye,Evening,20%,60,Single,240,218,3.3,70,5.5,48,7,95,30,2025-04-29 15:49:14
27,Umraniye,Evening,20%,60,Single,240,213,3.4,72,5.2,48,7,96,30,2025-04-29 15:49:19
28,Umraniye,Evening,20%,60,Single,240,217,3.2,72,5.1,48,7,95,30,2025-04-29 15:49:24
29,Umraniye,Evening,20%,60,Single,240,210,3.2,72,5.0,48,7,109,29,2025-04-29 15:49:29
30,Umraniye,Evening,20%,60,Single,240,217,3.4,72,5.3,48,7,112,30,2025-04-29 15:49:34
31,Umraniye,Evening,20%,60,Single,240,214,3.3,70,5.3,48,7,107,26,2025-04-29 15:49:39
32,Umraniye,Evening,20%,60,Single,240,218,3.2,72,5.0,48,7,106,33,2025-04-29 15:49:44
33,Umraniye,Evening,20%,60,Single,240,212,3.1,72,5.1,48,7,112,30,2025-04-29 15:49:49
34,Umraniye,Evening,20%,60,Single,240,213,3.2,72,5.2,48,7,104,28,2025-04-29 15:49:54
35,Umraniye,Evening,20%,60,Single,240,215,3.2,70,5.3,48,7,103,32,2025-04-29 15:49:59
36,Umraniye,Evening,20%,60,Single,240,211,3.6,71,5.5,48,7,98,26,2025-04-29 15:50:04
37,Umraniye,Evening,20%,60,Single,240,210,3.4,72,5.3,48,7,98,28,2025-04-29 15:50:09
38,Umraniye,Evening,20%,60,Single,240,215,3.4,72,5.3,48,7,114,31,2025-04-29 15:50:14
39,Umraniye,Evening,20%,60,Single,240,213,3.3,72,5.2,48,7,87,24,2025-04-29 15:50:19
40,Umraniye,Evening,20%,60,Single,240,210,3.3,72,5.3,48,7,105,36,2025-04-29 15:50:24
41,Umraniye,Evening,20%,60,Single,240,208,3.3,72,5.2,48,7,106,26,2025-04-29 15:50:29
42,Umraniye,Evening,20%,60,Single,240,217,3.2,72,5.2,48,7,94,26,2025-04-29 15:50:34
43,Umraniye,Evening,20%,60,Single,240,208,3.5,72,5.5,48,7,108,28,2025-04-29 15:50:39
44,Umraniye,Evening,20%,60,Single,240,212,3.4,72,5.3,48,7,112,31,2025-04-29 15:50:44
45,Umraniye,Evening,20%,60,Single,240,216,3.3,72,5.2,48,7,118,31,2025-04-29 15:50:49
46,Umraniye,Evening,20%,60,Single,240,213,3.4,71,5.3,48,7,108,33,2025-04-29 15:50:54
47,Umraniye,Evening,20%,60,Single,240,211,3.1,70,5.1,48,7,113,28,2025-04-29 15:50:59
48,Umraniye,Evening,20%,60,Single,240,212,3.5,72,5.3,48,7,98,29,2025-04-29 15:51:04
49,Umraniye,Evening,20%,60,Single,240,216,3.2,70,5.4,48,7,100,23,2025-04-29 15:51:09
50,Umraniye,Evening,20%,60,Single,240,214,3.3,72,5.1,48,7,89,24,2025-04-29 15:51:14
51,Umraniye,Evening,20%,60,Single,240,208,3.4,72,5.2,48,7,120,28,2025-04-29 15:51:19
52,Umraniye,Evening,20%,60,Single,240,216,2.7,72,4.4,48,7,112,29,2025-04-29 15:51:24
53,Umraniye,Evening,20%,60,Single,240,215,3.3,70,5.5,48,7,118,28,2025-04-29 15:51:29
54,Umraniye,Evening,20%,60,Single,240,212,3.3,72,5.2,48,7,119,30,2025-04-29 15:51:34
55,Umraniye,Evening,20%,60,Single,240,210,3.5,72,5.3,48,7,121,28,2025-04-29 15:51:39
56,Umraniye,Evening,20%,60,Single,240,214,3.3,72,5.1,48,7,124,27,2025-04-29 15:51:44
57,Umraniye,Evening,20%,60,Single,240,209,3.3,72,5.0,48,7,118,36,2025-04-29 15:51:49
58,Umraniye,Evening,20%,60,Single,240,215,3.4,70,5.5,48,7,113,27,2025-04-29 15:51:54
59,Umraniye,Evening,20%,60,Single,240,215,3.3,72,5.2,48,7,121,31,2025-04-29 15:51:59
60,Umraniye,Evening,20%,60,Single,240,210,3.3,71,5.2,48,7,123,23,2025-04-29 15:52:04
61,Umraniye,Evening,20%,60,Single,240,214,3.1,72,5.0,48,7,115,28,2025-04-29 15:52:09
62,Umraniye,Evening,20%,60,Single,240,213,3.4,72,5.1,48,7,114,26,2025-04-29 15:52:14
63,Umraniye,Evening,20%,60,Single,240,217,3.5,72,5.3,48,7,86,35,2025-04-29 15:52:19
64,Umraniye,Evening,20%,60,Single,240,220,3.2,72,5.3,48,7,95,26,2025-04-29 15:52:24
