index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Noon,80%,20,Single,60,210,7.4,162,9.6,54,24,59,32,2025-03-25 11:52:54
1,Umraniye,Noon,80%,20,Single,60,214,7.1,162,9.6,54,24,60,29,2025-03-25 11:52:59
2,Umraniye,Noon,80%,20,Single,60,204,7.5,162,9.1,54,24,63,27,2025-03-25 11:53:04
3,Umraniye,Noon,80%,20,Single,60,208,7.4,162,9.2,54,24,65,32,2025-03-25 11:53:09
4,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.2,54,24,66,33,2025-03-25 11:53:14
5,Umraniye,Noon,80%,20,Single,60,210,7.6,162,9.1,54,24,67,31,2025-03-25 11:53:19
6,Umraniye,Noon,80%,20,Single,60,208,7.5,162,9.6,54,24,67,31,2025-03-25 11:53:24
7,Umraniye,Noon,80%,20,Single,60,206,7.5,162,9.2,54,24,68,32,2025-03-25 11:53:29
8,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.6,54,24,70,29,2025-03-25 11:53:34
9,Umraniye,Noon,80%,20,Single,60,208,7.7,162,9.2,54,24,70,31,2025-03-25 11:53:39
10,Umraniye,Noon,80%,20,Single,60,206,7.5,162,9.2,54,24,70,31,2025-03-25 11:53:44
11,Umraniye,Noon,80%,20,Single,60,208,7.5,162,9.1,54,24,71,29,2025-03-25 11:53:49
12,Umraniye,Noon,80%,20,Single,60,206,7.5,162,9.2,54,24,72,26,2025-03-25 11:53:54
13,Umraniye,Noon,80%,20,Single,60,210,7.4,162,9.2,54,24,72,28,2025-03-25 11:53:59
14,Umraniye,Noon,80%,20,Single,60,208,7.7,162,9.1,54,24,73,28,2025-03-25 11:54:04
15,Umraniye,Noon,80%,20,Single,60,208,7.3,162,9.4,54,24,73,27,2025-03-25 11:54:09
16,Umraniye,Noon,80%,20,Single,60,212,7.4,162,9.1,54,24,73,29,2025-03-25 11:54:14
17,Umraniye,Noon,80%,20,Single,60,210,7.5,162,9.2,54,24,74,28,2025-03-25 11:54:19
18,Umraniye,Noon,80%,20,Single,60,210,7.4,162,9.2,54,24,74,28,2025-03-25 11:54:24
19,Umraniye,Noon,80%,20,Single,60,208,7.4,162,9.1,54,24,75,28,2025-03-25 11:54:29
20,Umraniye,Noon,80%,20,Single,60,210,7.4,162,8.5,54,24,74,31,2025-03-25 11:54:34
21,Umraniye,Noon,80%,20,Single,60,212,7.5,162,9.1,54,24,74,32,2025-03-25 11:54:39
22,Umraniye,Noon,80%,20,Single,60,210,7.4,162,8.5,54,24,76,27,2025-03-25 11:54:44
23,Umraniye,Noon,80%,20,Single,60,210,7.4,162,9.5,54,24,76,30,2025-03-25 11:54:49
24,Umraniye,Noon,80%,20,Single,60,204,7.5,162,9.1,54,24,76,30,2025-03-25 11:54:54
25,Umraniye,Noon,80%,20,Single,60,214,7.1,162,9.8,54,24,77,30,2025-03-25 11:54:59
26,Umraniye,Noon,80%,20,Single,60,206,7.5,162,9.2,54,24,76,31,2025-03-25 11:55:04
27,Umraniye,Noon,80%,20,Single,60,206,7.6,162,9.4,54,24,76,32,2025-03-25 11:55:09
28,Umraniye,Noon,80%,20,Single,60,206,7.6,162,9.3,54,24,78,26,2025-03-25 11:55:14
29,Umraniye,Noon,80%,20,Single,60,208,7.4,162,9.6,54,24,77,32,2025-03-25 11:55:19
30,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.1,54,24,77,30,2025-03-25 11:55:24
31,Umraniye,Noon,80%,20,Single,60,210,7.1,162,9.1,54,24,79,30,2025-03-25 11:55:29
32,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.2,54,24,78,31,2025-03-25 11:55:34
33,Umraniye,Noon,80%,20,Single,60,204,7.5,162,9.1,54,24,78,31,2025-03-25 11:55:39
34,Umraniye,Noon,80%,20,Single,60,208,7.4,162,9.0,54,24,79,28,2025-03-25 11:55:44
35,Umraniye,Noon,80%,20,Single,60,204,7.4,162,9.4,54,24,80,28,2025-03-25 11:55:49
36,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.2,54,24,81,28,2025-03-25 11:55:54
37,Umraniye,Noon,80%,20,Single,60,208,7.6,162,9.2,54,24,80,30,2025-03-25 11:55:59
38,Umraniye,Noon,80%,20,Single,60,212,7.3,162,9.2,54,24,81,27,2025-03-25 11:56:04
39,Umraniye,Noon,80%,20,Single,60,210,7.5,146,9.1,54,24,80,27,2025-03-25 11:56:09
40,Umraniye,Noon,80%,20,Single,60,208,7.6,162,9.3,54,24,82,27,2025-03-25 11:56:14
41,Umraniye,Noon,80%,20,Single,60,210,7.5,162,9.3,54,24,80,32,2025-03-25 11:56:19
42,Umraniye,Noon,80%,20,Single,60,208,7.5,162,9.3,54,24,82,29,2025-03-25 11:56:24
43,Umraniye,Noon,80%,20,Single,60,210,7.4,162,9.5,54,24,82,27,2025-03-25 11:56:29
44,Umraniye,Noon,80%,20,Single,60,208,7.7,162,9.2,54,24,82,28,2025-03-25 11:56:34
45,Umraniye,Noon,80%,20,Single,60,210,7.4,162,9.6,54,24,83,28,2025-03-25 11:56:39
46,Umraniye,Noon,80%,20,Single,60,208,7.7,162,9.2,54,24,82,28,2025-03-25 11:56:44
47,Umraniye,Noon,80%,20,Single,60,208,7.5,162,9.6,54,24,83,28,2025-03-25 11:56:49
48,Umraniye,Noon,80%,20,Single,60,210,7.3,160,8.0,54,24,83,28,2025-03-25 11:56:54
49,Umraniye,Noon,80%,20,Single,60,206,7.6,162,9.4,54,24,84,27,2025-03-25 11:56:59
50,Umraniye,Noon,80%,20,Single,60,210,7.5,162,9.5,54,24,83,29,2025-03-25 11:57:04
51,Umraniye,Noon,80%,20,Single,60,206,7.6,162,9.4,54,24,83,32,2025-03-25 11:57:09
52,Umraniye,Noon,80%,20,Single,60,208,7.4,162,9.0,54,24,83,32,2025-03-25 11:57:14
53,Umraniye,Noon,80%,20,Single,60,210,7.4,162,9.2,54,24,83,31,2025-03-25 11:57:19
54,Umraniye,Noon,80%,20,Single,60,214,7.4,164,9.4,54,24,84,28,2025-03-25 11:57:24
55,Umraniye,Noon,80%,20,Single,60,210,7.5,162,9.5,54,24,85,27,2025-03-25 11:57:29
56,Umraniye,Noon,80%,20,Single,60,208,7.4,162,9.2,54,24,85,28,2025-03-25 11:57:34
57,Umraniye,Noon,80%,20,Single,60,208,7.5,162,9.4,54,24,84,31,2025-03-25 11:57:39
58,Umraniye,Noon,80%,20,Single,60,210,7.5,162,9.5,54,24,85,29,2025-03-25 11:57:44
59,Umraniye,Noon,80%,20,Single,60,210,7.5,162,9.5,54,24,85,28,2025-03-25 11:57:49
60,Umraniye,Noon,80%,20,Single,60,208,7.4,162,9.1,54,24,85,29,2025-03-25 11:57:54
61,Umraniye,Noon,80%,20,Single,60,212,7.3,162,9.2,54,24,86,27,2025-03-25 11:57:59
62,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.2,54,24,86,27,2025-03-25 11:58:04
63,Umraniye,Noon,80%,20,Single,60,208,7.4,162,9.3,54,24,85,32,2025-03-25 11:58:09
64,Umraniye,Noon,80%,20,Single,60,208,7.3,162,9.3,54,24,86,28,2025-03-25 11:58:14
65,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.6,54,24,85,32,2025-03-25 11:58:19
66,Umraniye,Noon,80%,20,Single,60,208,7.1,162,9.1,54,24,86,31,2025-03-25 11:58:24
67,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.2,54,24,86,31,2025-03-25 11:58:29
68,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.2,54,24,86,32,2025-03-25 11:58:34
69,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.2,54,24,87,28,2025-03-25 11:58:39
70,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.2,54,24,86,28,2025-03-25 11:58:44
71,Umraniye,Noon,80%,20,Single,60,210,7.5,162,9.5,54,24,87,32,2025-03-25 11:58:49
72,Umraniye,Noon,80%,20,Single,60,214,7.1,162,9.6,54,24,87,27,2025-03-25 11:58:54
73,Umraniye,Noon,80%,20,Single,60,212,7.6,162,9.2,54,24,87,28,2025-03-25 11:58:59
74,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.2,54,24,87,27,2025-03-25 11:59:04
75,Umraniye,Noon,80%,20,Single,60,206,7.6,162,9.3,54,24,88,28,2025-03-25 11:59:09
76,Umraniye,Noon,80%,20,Single,60,208,7.5,162,9.1,54,24,87,33,2025-03-25 11:59:14
77,Umraniye,Noon,80%,20,Single,60,208,7.5,162,9.2,54,24,87,31,2025-03-25 11:59:19
78,Umraniye,Noon,80%,20,Single,60,210,7.6,160,9.2,54,24,89,28,2025-03-25 11:59:24
79,Umraniye,Noon,80%,20,Single,60,206,7.4,162,9.3,54,24,88,30,2025-03-25 11:59:29
80,Umraniye,Noon,80%,20,Single,60,204,7.5,162,9.1,54,24,89,30,2025-03-25 11:59:34
81,Umraniye,Noon,80%,20,Single,60,214,7.4,164,9.4,54,24,88,28,2025-03-25 11:59:39
82,Umraniye,Noon,80%,20,Single,60,210,7.5,162,9.5,54,24,88,32,2025-03-25 11:59:44
83,Umraniye,Noon,80%,20,Single,60,210,7.4,162,9.3,54,24,89,28,2025-03-25 11:59:49
84,Umraniye,Noon,80%,20,Single,60,210,7.5,162,9.2,54,24,89,28,2025-03-25 11:59:54
85,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.0,54,24,90,27,2025-03-25 11:59:59
86,Umraniye,Noon,80%,20,Single,60,212,7.4,164,9.0,54,24,88,32,2025-03-25 12:00:04
87,Umraniye,Noon,80%,20,Single,60,208,7.7,162,9.1,54,24,90,27,2025-03-25 12:00:09
88,Umraniye,Noon,80%,20,Single,60,206,7.5,162,9.2,54,24,89,32,2025-03-25 12:00:14
89,Umraniye,Noon,80%,20,Single,60,208,7.1,162,9.1,54,24,89,29,2025-03-25 12:00:19
90,Umraniye,Noon,80%,20,Single,60,214,7.1,162,9.8,54,24,89,29,2025-03-25 12:00:24
91,Umraniye,Noon,80%,20,Single,60,210,7.5,162,9.3,54,24,89,32,2025-03-25 12:00:29
92,Umraniye,Noon,80%,20,Single,60,210,7.3,160,8.0,54,24,91,27,2025-03-25 12:00:34
93,Umraniye,Noon,80%,20,Single,60,208,7.3,162,9.3,54,24,89,32,2025-03-25 12:00:39
94,Umraniye,Noon,80%,20,Single,60,210,7.3,160,8.0,54,24,89,33,2025-03-25 12:00:44
95,Umraniye,Noon,80%,20,Single,60,206,7.3,162,9.1,54,24,91,27,2025-03-25 12:00:49
96,Umraniye,Noon,80%,20,Single,60,206,7.3,162,9.1,54,24,91,27,2025-03-25 12:00:54
97,Umraniye,Noon,80%,20,Single,60,206,7.7,162,9.2,54,24,90,31,2025-03-25 12:00:59
98,Umraniye,Noon,80%,20,Single,60,208,7.4,162,9.0,54,24,91,27,2025-03-25 12:01:04
99,Umraniye,Noon,80%,20,Single,60,210,7.3,162,9.2,54,24,90,28,2025-03-25 12:01:09
