index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Morning,80%,20,Single,30,206,7.7,162,9.3,54,24,19,20,2025-03-19 08:47:22
1,Umraniye,Morning,80%,20,Single,30,208,7.6,162,9.3,54,24,19,20,2025-03-19 08:47:27
2,Umraniye,Morning,80%,20,Single,30,210,7.4,162,8.5,54,24,19,20,2025-03-19 08:47:32
3,Umraniye,Morning,80%,20,Single,30,210,7.4,162,9.3,54,24,22,18,2025-03-19 08:47:37
4,Umraniye,Morning,80%,20,Single,30,212,7.3,162,9.0,54,24,27,17,2025-03-19 08:47:42
5,Umraniye,Morning,80%,20,Single,30,206,7.7,162,9.3,54,24,30,20,2025-03-19 08:47:47
6,Umraniye,Morning,80%,20,Single,30,204,7.6,162,9.1,54,24,31,19,2025-03-19 08:47:52
7,Umraniye,Morning,80%,20,Single,30,208,7.5,162,9.2,54,24,31,19,2025-03-19 08:47:57
8,Umraniye,Morning,80%,20,Single,30,208,7.3,162,9.3,54,24,32,17,2025-03-19 08:48:02
9,Umraniye,Morning,80%,20,Single,30,210,7.5,162,9.5,54,24,33,18,2025-03-19 08:48:07
10,Umraniye,Morning,80%,20,Single,30,208,7.5,162,9.3,54,24,33,18,2025-03-19 08:48:12
11,Umraniye,Morning,80%,20,Single,30,208,7.3,162,9.3,54,24,32,24,2025-03-19 08:48:17
12,Umraniye,Morning,80%,20,Single,30,214,7.1,162,9.8,54,24,33,24,2025-03-19 08:48:22
13,Umraniye,Morning,80%,20,Single,30,214,7.4,164,9.4,54,24,35,21,2025-03-19 08:48:27
14,Umraniye,Morning,80%,20,Single,30,212,7.3,162,9.2,54,24,34,24,2025-03-19 08:48:32
15,Umraniye,Morning,80%,20,Single,30,208,7.6,162,9.3,54,24,36,20,2025-03-19 08:48:37
16,Umraniye,Morning,80%,20,Single,30,210,7.4,162,9.2,54,24,36,25,2025-03-19 08:48:42
17,Umraniye,Morning,80%,20,Single,30,208,7.6,162,9.3,54,24,37,21,2025-03-19 08:48:47
18,Umraniye,Morning,80%,20,Single,30,204,7.6,162,9.1,54,24,36,25,2025-03-19 08:48:52
19,Umraniye,Morning,80%,20,Single,30,210,7.6,162,9.2,54,24,37,25,2025-03-19 08:48:57
20,Umraniye,Morning,80%,20,Single,30,210,7.6,162,9.1,54,24,39,19,2025-03-19 08:49:02
21,Umraniye,Morning,80%,20,Single,30,210,7.4,162,9.2,54,24,39,21,2025-03-19 08:49:07
22,Umraniye,Morning,80%,20,Single,30,206,7.6,162,9.4,54,24,39,25,2025-03-19 08:49:12
23,Umraniye,Morning,80%,20,Single,30,208,7.6,162,9.2,54,24,41,20,2025-03-19 08:49:17
24,Umraniye,Morning,80%,20,Single,30,208,7.5,162,9.1,54,24,39,26,2025-03-19 08:49:22
25,Umraniye,Morning,80%,20,Single,30,208,7.3,162,9.2,54,24,41,23,2025-03-19 08:49:27
26,Umraniye,Morning,80%,20,Single,30,210,7.1,162,9.1,54,24,42,21,2025-03-19 08:49:32
27,Umraniye,Morning,80%,20,Single,30,208,7.7,162,9.3,54,24,42,23,2025-03-19 08:49:37
28,Umraniye,Morning,80%,20,Single,30,210,7.1,164,9.3,54,24,42,26,2025-03-19 08:49:42
29,Umraniye,Morning,80%,20,Single,30,210,7.5,162,9.3,54,24,42,26,2025-03-19 08:49:47
30,Umraniye,Morning,80%,20,Single,30,208,7.5,162,9.1,54,24,43,25,2025-03-19 08:49:52
31,Umraniye,Morning,80%,20,Single,30,210,7.3,162,9.2,54,24,43,27,2025-03-19 08:49:57
32,Umraniye,Morning,80%,20,Single,30,208,7.6,162,9.2,54,24,45,22,2025-03-19 08:50:02
33,Umraniye,Morning,80%,20,Single,30,208,7.3,162,9.2,54,24,44,25,2025-03-19 08:50:07
