index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Evening,80%,40,Single,240,218,4.3,162,3.5,54,9,29,30,2025-04-22 15:35:47
1,Umraniye,Evening,80%,40,Single,240,214,3.9,162,3.5,54,9,31,29,2025-04-22 15:35:52
2,Umraniye,Evening,80%,40,Single,240,210,4.1,162,3.5,54,9,35,30,2025-04-22 15:35:57
3,Umraniye,Evening,80%,40,Single,240,212,4.1,164,3.4,54,9,38,33,2025-04-22 15:36:02
4,Umraniye,Evening,80%,40,Single,240,212,4.7,164,3.4,54,9,43,30,2025-04-22 15:36:07
5,Umraniye,Evening,80%,40,Single,240,216,4.3,162,3.5,54,9,43,28,2025-04-22 15:36:12
6,Umraniye,Evening,80%,40,Single,240,212,3.6,162,3.5,54,9,45,25,2025-04-22 15:36:17
7,Umraniye,Evening,80%,40,Single,240,210,4.0,162,3.5,54,9,47,31,2025-04-22 15:36:22
8,Umraniye,Evening,80%,40,Single,240,210,3.8,164,3.4,54,9,54,28,2025-04-22 15:36:27
9,Umraniye,Evening,80%,40,Single,240,214,3.8,164,3.4,54,9,61,28,2025-04-22 15:36:32
10,Umraniye,Evening,80%,40,Single,240,212,4.1,164,3.4,54,9,42,30,2025-04-22 15:36:37
11,Umraniye,Evening,80%,40,Single,240,214,3.7,162,3.5,54,9,60,28,2025-04-22 15:36:42
12,Umraniye,Evening,80%,40,Single,240,214,3.6,158,3.5,54,9,49,29,2025-04-22 15:36:47
13,Umraniye,Evening,80%,40,Single,240,212,3.6,166,3.4,54,9,64,29,2025-04-22 15:36:52
14,Umraniye,Evening,80%,40,Single,240,210,3.8,168,3.3,54,9,70,27,2025-04-22 15:36:57
15,Umraniye,Evening,80%,40,Single,240,210,4.2,160,3.5,54,9,60,31,2025-04-22 15:37:02
16,Umraniye,Evening,80%,40,Single,240,214,3.9,162,3.5,54,9,55,19,2025-04-22 15:37:07
17,Umraniye,Evening,80%,40,Single,240,210,3.8,164,3.4,54,9,71,30,2025-04-22 15:37:12
18,Umraniye,Evening,80%,40,Single,240,214,4.0,164,3.4,54,9,69,24,2025-04-22 15:37:17
19,Umraniye,Evening,80%,40,Single,240,216,3.3,160,3.5,54,9,63,32,2025-04-22 15:37:22
20,Umraniye,Evening,80%,40,Single,240,212,4.0,160,3.5,54,9,66,22,2025-04-22 15:37:27
21,Umraniye,Evening,80%,40,Single,240,214,3.8,162,3.5,54,9,68,26,2025-04-22 15:37:32
22,Umraniye,Evening,80%,40,Single,240,212,3.9,162,3.5,54,9,76,29,2025-04-22 15:37:37
23,Umraniye,Evening,80%,40,Single,240,214,3.7,162,3.5,54,9,93,28,2025-04-22 15:37:42
24,Umraniye,Evening,80%,40,Single,240,208,3.5,164,3.4,54,9,81,26,2025-04-22 15:37:47
25,Umraniye,Evening,80%,40,Single,240,216,3.4,162,3.5,54,9,73,32,2025-04-22 15:37:52
26,Umraniye,Evening,80%,40,Single,240,214,4.3,164,3.4,54,9,85,23,2025-04-22 15:37:57
27,Umraniye,Evening,80%,40,Single,240,210,3.1,162,3.5,54,9,82,28,2025-04-22 15:38:02
28,Umraniye,Evening,80%,40,Single,240,214,3.3,164,3.4,54,9,97,26,2025-04-22 15:38:07
29,Umraniye,Evening,80%,40,Single,240,214,3.8,162,3.5,54,9,85,31,2025-04-22 15:38:12
30,Umraniye,Evening,80%,40,Single,240,210,4.2,166,3.4,54,9,85,26,2025-04-22 15:38:17
31,Umraniye,Evening,80%,40,Single,240,214,3.5,164,3.4,54,9,99,28,2025-04-22 15:38:22
32,Umraniye,Evening,80%,40,Single,240,214,3.9,168,3.3,54,9,82,27,2025-04-22 15:38:27
33,Umraniye,Evening,80%,40,Single,240,214,3.9,162,3.5,54,9,79,28,2025-04-22 15:38:32
34,Umraniye,Evening,80%,40,Single,240,210,3.6,158,3.5,54,9,97,29,2025-04-22 15:38:37
35,Umraniye,Evening,80%,40,Single,240,218,3.8,162,3.5,54,9,96,28,2025-04-22 15:38:42
36,Umraniye,Evening,80%,40,Single,240,208,3.8,166,3.4,54,9,81,28,2025-04-22 15:38:47
37,Umraniye,Evening,80%,40,Single,240,214,3.5,162,3.5,54,9,70,26,2025-04-22 15:38:52
38,Umraniye,Evening,80%,40,Single,240,212,3.8,162,3.5,54,9,101,29,2025-04-22 15:38:57
39,Umraniye,Evening,80%,40,Single,240,212,3.5,164,3.4,54,9,101,24,2025-04-22 15:39:02
40,Umraniye,Evening,80%,40,Single,240,212,3.9,158,3.5,54,9,104,29,2025-04-22 15:39:07
41,Umraniye,Evening,80%,40,Single,240,212,3.7,164,3.4,54,9,108,28,2025-04-22 15:39:12
42,Umraniye,Evening,80%,40,Single,240,210,4.5,164,3.4,54,9,100,20,2025-04-22 15:39:17
43,Umraniye,Evening,80%,40,Single,240,214,3.8,158,3.5,54,9,101,29,2025-04-22 15:39:22
44,Umraniye,Evening,80%,40,Single,240,206,3.9,160,3.5,54,9,110,34,2025-04-22 15:39:27
45,Umraniye,Evening,80%,40,Single,240,212,4.0,162,3.5,54,9,104,28,2025-04-22 15:39:32
46,Umraniye,Evening,80%,40,Single,240,210,3.9,164,3.4,54,9,87,29,2025-04-22 15:39:37
47,Umraniye,Evening,80%,40,Single,240,214,3.3,162,3.5,54,9,106,26,2025-04-22 15:39:42
48,Umraniye,Evening,80%,40,Single,240,210,3.6,162,3.5,54,9,112,36,2025-04-22 15:39:47
49,Umraniye,Evening,80%,40,Single,240,210,3.7,162,3.5,54,9,99,36,2025-04-22 15:39:52
50,Umraniye,Evening,80%,40,Single,240,212,3.4,162,3.5,54,9,116,34,2025-04-22 15:39:57
51,Umraniye,Evening,80%,40,Single,240,210,3.0,160,3.5,54,9,106,35,2025-04-22 15:40:02
52,Umraniye,Evening,80%,40,Single,240,212,3.8,162,3.5,54,9,114,25,2025-04-22 15:40:07
53,Umraniye,Evening,80%,40,Single,240,214,3.7,162,3.5,54,9,98,24,2025-04-22 15:40:12
54,Umraniye,Evening,80%,40,Single,240,212,3.7,162,3.5,54,9,116,38,2025-04-22 15:40:17
55,Umraniye,Evening,80%,40,Single,240,210,4.0,164,3.4,54,9,117,27,2025-04-22 15:40:22
56,Umraniye,Evening,80%,40,Single,240,212,3.7,164,3.4,54,9,103,25,2025-04-22 15:40:27
57,Umraniye,Evening,80%,40,Single,240,210,3.7,160,3.5,54,9,112,30,2025-04-22 15:40:32
58,Umraniye,Evening,80%,40,Single,240,210,3.6,162,3.5,54,9,108,24,2025-04-22 15:40:37
59,Umraniye,Evening,80%,40,Single,240,212,4.2,166,3.4,54,9,102,29,2025-04-22 15:40:42
60,Umraniye,Evening,80%,40,Single,240,212,3.1,166,3.4,54,9,112,25,2025-04-22 15:40:47
61,Umraniye,Evening,80%,40,Single,240,212,4.4,164,3.4,54,9,110,31,2025-04-22 15:40:52
62,Umraniye,Evening,80%,40,Single,240,214,4.0,162,3.5,54,9,110,25,2025-04-22 15:40:57
63,Umraniye,Evening,80%,40,Single,240,210,3.8,164,3.4,54,9,102,24,2025-04-22 15:41:02
64,Umraniye,Evening,80%,40,Single,240,214,3.9,162,3.5,54,9,118,25,2025-04-22 15:41:07
65,Umraniye,Evening,80%,40,Single,240,212,3.4,164,3.4,54,9,111,29,2025-04-22 15:41:12
66,Umraniye,Evening,80%,40,Single,240,210,4.5,162,3.5,54,9,112,26,2025-04-22 15:41:17
67,Umraniye,Evening,80%,40,Single,240,214,4.3,164,3.4,54,9,106,31,2025-04-22 15:41:22
68,Umraniye,Evening,80%,40,Single,240,210,3.5,160,3.5,54,9,120,28,2025-04-22 15:41:27
69,Umraniye,Evening,80%,40,Single,240,212,3.4,164,3.4,54,9,104,30,2025-04-22 15:41:32
70,Umraniye,Evening,80%,40,Single,240,206,3.8,162,3.5,54,9,100,25,2025-04-22 15:41:37
71,Umraniye,Evening,80%,40,Single,240,214,3.9,162,3.5,54,9,116,27,2025-04-22 15:41:42
72,Umraniye,Evening,80%,40,Single,240,212,3.7,162,3.5,54,9,112,28,2025-04-22 15:41:47
73,Umraniye,Evening,80%,40,Single,240,218,4.0,166,3.4,54,9,119,25,2025-04-22 15:41:52
74,Umraniye,Evening,80%,40,Single,240,220,3.6,166,3.4,54,9,123,26,2025-04-22 15:41:57
75,Umraniye,Evening,80%,40,Single,240,212,3.7,164,3.4,54,9,122,29,2025-04-22 15:42:02
76,Umraniye,Evening,80%,40,Single,240,208,3.5,160,3.5,54,9,122,22,2025-04-22 15:42:07
77,Umraniye,Evening,80%,40,Single,240,214,3.9,162,3.5,54,9,112,26,2025-04-22 15:42:12
78,Umraniye,Evening,80%,40,Single,240,210,3.3,164,3.4,54,9,123,28,2025-04-22 15:42:17
79,Umraniye,Evening,80%,40,Single,240,212,3.3,162,3.5,54,9,115,24,2025-04-22 15:42:22
80,Umraniye,Evening,80%,40,Single,240,214,3.6,162,3.5,54,9,109,21,2025-04-22 15:42:27
81,Umraniye,Evening,80%,40,Single,240,210,4.2,162,3.5,54,9,121,28,2025-04-22 15:42:32
82,Umraniye,Evening,80%,40,Single,240,210,3.8,166,3.4,54,9,117,25,2025-04-22 15:42:37
83,Umraniye,Evening,80%,40,Single,240,208,4.2,166,3.4,54,9,120,22,2025-04-22 15:42:42
84,Umraniye,Evening,80%,40,Single,240,214,3.7,162,3.5,54,9,123,25,2025-04-22 15:42:47
85,Umraniye,Evening,80%,40,Single,240,210,3.1,162,3.5,54,9,123,29,2025-04-22 15:42:52
86,Umraniye,Evening,80%,40,Single,240,210,4.0,162,3.5,54,9,119,29,2025-04-22 15:42:57
87,Umraniye,Evening,80%,40,Single,240,212,3.7,164,3.4,54,9,121,27,2025-04-22 15:43:02
88,Umraniye,Evening,80%,40,Single,240,212,3.0,162,3.5,54,9,124,32,2025-04-22 15:43:07
89,Umraniye,Evening,80%,40,Single,240,216,3.8,160,3.5,54,9,118,30,2025-04-22 15:43:12
90,Umraniye,Evening,80%,40,Single,240,216,3.7,164,3.4,54,9,107,24,2025-04-22 15:43:17
91,Umraniye,Evening,80%,40,Single,240,210,3.7,164,3.4,54,9,119,26,2025-04-22 15:43:22
92,Umraniye,Evening,80%,40,Single,240,216,4.5,164,3.4,54,9,119,21,2025-04-22 15:43:27
93,Umraniye,Evening,80%,40,Single,240,210,4.1,162,3.5,54,9,121,33,2025-04-22 15:43:32
94,Umraniye,Evening,80%,40,Single,240,214,4.0,166,3.4,54,9,125,26,2025-04-22 15:43:37
95,Umraniye,Evening,80%,40,Single,240,214,3.6,164,3.4,54,9,118,35,2025-04-22 15:43:42
96,Umraniye,Evening,80%,40,Single,240,210,3.3,160,3.5,54,9,121,26,2025-04-22 15:43:47
97,Umraniye,Evening,80%,40,Single,240,212,3.7,164,3.4,54,9,117,27,2025-04-22 15:43:52
98,Umraniye,Evening,80%,40,Single,240,210,3.7,162,3.5,54,9,123,30,2025-04-22 15:43:57
99,Umraniye,Evening,80%,40,Single,240,212,4.1,164,3.4,54,9,123,34,2025-04-22 15:44:02
100,Umraniye,Evening,80%,40,Single,240,212,3.8,162,3.5,54,9,123,35,2025-04-22 15:44:07
101,Umraniye,Evening,80%,40,Single,240,210,4.1,162,3.5,54,9,123,28,2025-04-22 15:44:12
102,Umraniye,Evening,80%,40,Single,240,214,4.0,160,3.5,54,9,123,28,2025-04-22 15:44:17
103,Umraniye,Evening,80%,40,Single,240,208,3.5,162,3.5,54,9,96,26,2025-04-22 15:44:22
104,Umraniye,Evening,80%,40,Single,240,210,3.9,160,3.5,54,9,124,34,2025-04-22 15:44:27
105,Umraniye,Evening,80%,40,Single,240,210,3.8,164,3.4,54,9,125,30,2025-04-22 15:44:32
106,Umraniye,Evening,80%,40,Single,240,214,3.6,164,3.4,54,9,120,26,2025-04-22 15:44:37
107,Umraniye,Evening,80%,40,Single,240,208,3.8,162,3.5,54,9,120,31,2025-04-22 15:44:42
108,Umraniye,Evening,80%,40,Single,240,212,3.4,160,3.5,54,9,118,30,2025-04-22 15:44:47
109,Umraniye,Evening,80%,40,Single,240,210,4.0,168,3.3,54,9,124,26,2025-04-22 15:44:52
110,Umraniye,Evening,80%,40,Single,240,210,4.0,162,3.5,54,9,118,26,2025-04-22 15:44:57
111,Umraniye,Evening,80%,40,Single,240,216,4.2,162,3.5,54,9,122,24,2025-04-22 15:45:02
112,Umraniye,Evening,80%,40,Single,240,214,3.9,164,3.4,54,9,115,32,2025-04-22 15:45:07
113,Umraniye,Evening,80%,40,Single,240,210,4.0,164,3.4,54,9,124,26,2025-04-22 15:45:12
114,Umraniye,Evening,80%,40,Single,240,216,4.2,160,3.5,54,9,122,24,2025-04-22 15:45:17
115,Umraniye,Evening,80%,40,Single,240,214,3.4,164,3.4,54,9,124,33,2025-04-22 15:45:22
116,Umraniye,Evening,80%,40,Single,240,212,4.1,162,3.5,54,9,121,29,2025-04-22 15:45:27
117,Umraniye,Evening,80%,40,Single,240,214,4.1,162,3.5,54,9,121,21,2025-04-22 15:45:32
118,Umraniye,Evening,80%,40,Single,240,208,4.5,162,3.5,54,9,122,30,2025-04-22 15:45:37
119,Umraniye,Evening,80%,40,Single,240,212,3.8,162,3.5,54,9,121,21,2025-04-22 15:45:42
120,Umraniye,Evening,80%,40,Single,240,210,3.8,162,3.5,54,9,122,25,2025-04-22 15:45:47
121,Umraniye,Evening,80%,40,Single,240,214,3.6,162,3.5,54,9,119,30,2025-04-22 15:45:52
122,Umraniye,Evening,80%,40,Single,240,214,4.0,164,3.4,54,9,125,29,2025-04-22 15:45:57
123,Umraniye,Evening,80%,40,Single,240,212,4.0,160,3.5,54,9,125,25,2025-04-22 15:46:02
124,Umraniye,Evening,80%,40,Single,240,214,3.7,164,3.4,54,9,124,23,2025-04-22 15:46:07
125,Umraniye,Evening,80%,40,Single,240,214,3.2,162,3.5,54,9,125,34,2025-04-22 15:46:12
126,Umraniye,Evening,80%,40,Single,240,214,4.5,164,3.4,54,9,126,33,2025-04-22 15:46:17
127,Umraniye,Evening,80%,40,Single,240,212,3.6,166,3.4,54,9,122,27,2025-04-22 15:46:22
128,Umraniye,Evening,80%,40,Single,240,216,3.5,164,3.4,54,9,125,28,2025-04-22 15:46:27
129,Umraniye,Evening,80%,40,Single,240,214,3.5,164,3.4,54,9,125,25,2025-04-22 15:46:32
130,Umraniye,Evening,80%,40,Single,240,208,4.4,162,3.5,54,9,124,27,2025-04-22 15:46:37
131,Umraniye,Evening,80%,40,Single,240,210,3.7,164,3.4,54,9,121,28,2025-04-22 15:46:42
132,Umraniye,Evening,80%,40,Single,240,212,3.8,164,3.4,54,9,127,31,2025-04-22 15:46:47
133,Umraniye,Evening,80%,40,Single,240,216,3.6,160,3.5,54,9,125,22,2025-04-22 15:46:52
134,Umraniye,Evening,80%,40,Single,240,218,3.7,166,3.4,54,9,125,29,2025-04-22 15:46:57
135,Umraniye,Evening,80%,40,Single,240,212,5.0,162,3.5,54,9,125,33,2025-04-22 15:47:02
136,Umraniye,Evening,80%,40,Single,240,216,3.9,164,3.4,54,9,127,27,2025-04-22 15:47:07
137,Umraniye,Evening,80%,40,Single,240,214,3.9,162,3.5,54,9,124,24,2025-04-22 15:47:12
138,Umraniye,Evening,80%,40,Single,240,210,4.3,164,3.4,54,9,125,32,2025-04-22 15:47:17
139,Umraniye,Evening,80%,40,Single,240,212,4.4,158,3.5,54,9,124,24,2025-04-22 15:47:22
140,Umraniye,Evening,80%,40,Single,240,214,3.9,162,3.5,54,9,126,23,2025-04-22 15:47:27
141,Umraniye,Evening,80%,40,Single,240,212,3.8,160,3.5,54,9,125,22,2025-04-22 15:47:32
142,Umraniye,Evening,80%,40,Single,240,212,3.8,160,3.5,54,9,120,30,2025-04-22 15:47:37
143,Umraniye,Evening,80%,40,Single,240,210,4.1,160,3.5,54,9,118,23,2025-04-22 15:47:42
144,Umraniye,Evening,80%,40,Single,240,214,4.2,164,3.4,54,9,126,22,2025-04-22 15:47:47
145,Umraniye,Evening,80%,40,Single,240,208,3.7,166,3.4,54,9,125,28,2025-04-22 15:47:52
146,Umraniye,Evening,80%,40,Single,240,210,4.0,164,3.4,54,9,124,24,2025-04-22 15:47:57
147,Umraniye,Evening,80%,40,Single,240,216,3.5,164,3.4,54,9,124,30,2025-04-22 15:48:02
148,Umraniye,Evening,80%,40,Single,240,214,3.7,164,3.4,54,9,126,30,2025-04-22 15:48:07
149,Umraniye,Evening,80%,40,Single,240,212,4.0,164,3.4,54,9,127,28,2025-04-22 15:48:12
150,Umraniye,Evening,80%,40,Single,240,212,3.7,162,3.5,54,9,126,25,2025-04-22 15:48:17
151,Umraniye,Evening,80%,40,Single,240,210,4.0,166,3.4,54,9,127,31,2025-04-22 15:48:22
152,Umraniye,Evening,80%,40,Single,240,214,3.7,166,3.4,54,9,125,23,2025-04-22 15:48:27
153,Umraniye,Evening,80%,40,Single,240,210,3.7,162,3.5,54,9,124,32,2025-04-22 15:48:32
154,Umraniye,Evening,80%,40,Single,240,210,3.3,164,3.4,54,9,125,27,2025-04-22 15:48:37
155,Umraniye,Evening,80%,40,Single,240,218,3.7,166,3.4,54,9,126,28,2025-04-22 15:48:42
156,Umraniye,Evening,80%,40,Single,240,214,4.4,158,3.5,54,9,126,29,2025-04-22 15:48:47
157,Umraniye,Evening,80%,40,Single,240,210,3.9,162,3.5,54,9,126,32,2025-04-22 15:48:52
158,Umraniye,Evening,80%,40,Single,240,216,4.0,162,3.5,54,9,124,29,2025-04-22 15:48:57
159,Umraniye,Evening,80%,40,Single,240,212,3.6,164,3.4,54,9,126,26,2025-04-22 15:49:02
160,Umraniye,Evening,80%,40,Single,240,212,3.6,164,3.4,54,9,124,30,2025-04-22 15:49:07
161,Umraniye,Evening,80%,40,Single,240,212,3.9,166,3.4,54,9,126,32,2025-04-22 15:49:12
162,Umraniye,Evening,80%,40,Single,240,214,3.5,164,3.4,54,9,125,31,2025-04-22 15:49:17
163,Umraniye,Evening,80%,40,Single,240,212,3.5,162,3.5,54,9,125,29,2025-04-22 15:49:22
164,Umraniye,Evening,80%,40,Single,240,214,3.7,164,3.4,54,9,127,29,2025-04-22 15:49:27
165,Umraniye,Evening,80%,40,Single,240,210,4.5,166,3.4,54,9,124,29,2025-04-22 15:49:32
166,Umraniye,Evening,80%,40,Single,240,214,4.1,164,3.4,54,9,126,31,2025-04-22 15:49:37
167,Umraniye,Evening,80%,40,Single,240,212,3.3,162,3.5,54,9,126,27,2025-04-22 15:49:42
168,Umraniye,Evening,80%,40,Single,240,212,3.5,162,3.5,54,9,122,29,2025-04-22 15:49:47
169,Umraniye,Evening,80%,40,Single,240,210,4.0,148,3.8,54,9,125,28,2025-04-22 15:49:52
170,Umraniye,Evening,80%,40,Single,240,210,4.0,164,3.4,54,9,124,23,2025-04-22 15:49:57
171,Umraniye,Evening,80%,40,Single,240,214,3.5,164,3.4,54,9,126,26,2025-04-22 15:50:02
172,Umraniye,Evening,80%,40,Single,240,210,3.9,162,3.5,54,9,123,31,2025-04-22 15:50:07
173,Umraniye,Evening,80%,40,Single,240,210,3.7,162,3.5,54,9,126,35,2025-04-22 15:50:12
174,Umraniye,Evening,80%,40,Single,240,210,4.0,158,3.5,54,9,126,28,2025-04-22 15:50:17
175,Umraniye,Evening,80%,40,Single,240,216,3.8,166,3.4,54,9,126,28,2025-04-22 15:50:22
176,Umraniye,Evening,80%,40,Single,240,216,3.4,158,3.5,54,9,126,26,2025-04-22 15:50:27
177,Umraniye,Evening,80%,40,Single,240,212,4.2,162,3.5,54,9,123,20,2025-04-22 15:50:32
178,Umraniye,Evening,80%,40,Single,240,214,3.6,164,3.4,54,9,125,33,2025-04-22 15:50:37
179,Umraniye,Evening,80%,40,Single,240,208,4.7,162,3.5,54,9,126,25,2025-04-22 15:50:42
180,Umraniye,Evening,80%,40,Single,240,216,3.6,164,3.4,54,9,123,22,2025-04-22 15:50:47
181,Umraniye,Evening,80%,40,Single,240,212,3.9,162,3.5,54,9,125,29,2025-04-22 15:50:52
182,Umraniye,Evening,80%,40,Single,240,210,4.0,162,3.5,54,9,125,28,2025-04-22 15:50:57
183,Umraniye,Evening,80%,40,Single,240,208,3.9,162,3.5,54,9,126,35,2025-04-22 15:51:02
184,Umraniye,Evening,80%,40,Single,240,212,4.3,162,3.5,54,9,125,30,2025-04-22 15:51:07
185,Umraniye,Evening,80%,40,Single,240,210,3.8,162,3.5,54,9,124,33,2025-04-22 15:51:12
186,Umraniye,Evening,80%,40,Single,240,212,3.6,166,3.4,54,9,126,30,2025-04-22 15:51:17
187,Umraniye,Evening,80%,40,Single,240,212,4.0,164,3.4,54,9,126,26,2025-04-22 15:51:22
188,Umraniye,Evening,80%,40,Single,240,212,3.8,160,3.5,54,9,126,37,2025-04-22 15:51:27
189,Umraniye,Evening,80%,40,Single,240,212,3.5,162,3.5,54,9,125,34,2025-04-22 15:51:32
190,Umraniye,Evening,80%,40,Single,240,212,3.9,162,3.5,54,9,125,30,2025-04-22 15:51:37
191,Umraniye,Evening,80%,40,Single,240,212,3.3,160,3.5,54,9,119,32,2025-04-22 15:51:42
192,Umraniye,Evening,80%,40,Single,240,208,4.2,162,3.5,54,9,125,29,2025-04-22 15:51:47
193,Umraniye,Evening,80%,40,Single,240,212,3.4,166,3.4,54,9,126,29,2025-04-22 15:51:52
194,Umraniye,Evening,80%,40,Single,240,214,4.0,164,3.4,54,9,126,30,2025-04-22 15:51:57
195,Umraniye,Evening,80%,40,Single,240,212,4.0,158,3.5,54,9,126,35,2025-04-22 15:52:02
196,Umraniye,Evening,80%,40,Single,240,214,3.6,166,3.4,54,9,125,32,2025-04-22 15:52:07
197,Umraniye,Evening,80%,40,Single,240,208,3.6,162,3.5,54,9,126,28,2025-04-22 15:52:12
198,Umraniye,Evening,80%,40,Single,240,212,3.8,162,3.5,54,9,125,29,2025-04-22 15:52:17
199,Umraniye,Evening,80%,40,Single,240,214,3.7,164,3.4,54,9,126,23,2025-04-22 15:52:22
200,Umraniye,Evening,80%,40,Single,240,216,3.6,162,3.5,54,9,126,29,2025-04-22 15:52:27
201,Umraniye,Evening,80%,40,Single,240,216,4.2,164,3.4,54,9,124,30,2025-04-22 15:52:32
202,Umraniye,Evening,80%,40,Single,240,212,3.9,160,3.5,54,9,125,29,2025-04-22 15:52:37
203,Umraniye,Evening,80%,40,Single,240,210,3.9,162,3.5,54,9,126,29,2025-04-22 15:52:42
204,Umraniye,Evening,80%,40,Single,240,214,3.4,164,3.4,54,9,126,26,2025-04-22 15:52:47
205,Umraniye,Evening,80%,40,Single,240,216,3.9,164,3.4,54,9,126,31,2025-04-22 15:52:52
206,Umraniye,Evening,80%,40,Single,240,210,3.5,160,3.5,54,9,126,32,2025-04-22 15:52:57
207,Umraniye,Evening,80%,40,Single,240,212,3.8,162,3.5,54,9,126,28,2025-04-22 15:53:02
208,Umraniye,Evening,80%,40,Single,240,212,3.9,166,3.4,54,9,126,28,2025-04-22 15:53:07
209,Umraniye,Evening,80%,40,Single,240,214,3.8,164,3.4,54,9,125,28,2025-04-22 15:53:12
210,Umraniye,Evening,80%,40,Single,240,212,3.8,164,3.4,54,9,126,29,2025-04-22 15:53:17
211,Umraniye,Evening,80%,40,Single,240,212,3.6,164,3.4,54,9,125,30,2025-04-22 15:53:22
212,Umraniye,Evening,80%,40,Single,240,208,4.3,162,3.5,54,9,125,22,2025-04-22 15:53:27
213,Umraniye,Evening,80%,40,Single,240,214,3.5,162,3.5,54,9,126,26,2025-04-22 15:53:32
214,Umraniye,Evening,80%,40,Single,240,210,3.8,164,3.4,54,9,126,24,2025-04-22 15:53:37
215,Umraniye,Evening,80%,40,Single,240,216,3.2,160,3.5,54,9,125,26,2025-04-22 15:53:42
216,Umraniye,Evening,80%,40,Single,240,214,3.7,162,3.5,54,9,124,32,2025-04-22 15:53:47
217,Umraniye,Evening,80%,40,Single,240,210,3.7,162,3.5,54,9,125,25,2025-04-22 15:53:52
218,Umraniye,Evening,80%,40,Single,240,210,3.8,162,3.5,54,9,126,22,2025-04-22 15:53:57
219,Umraniye,Evening,80%,40,Single,240,210,3.7,164,3.4,54,9,126,23,2025-04-22 15:54:02
220,Umraniye,Evening,80%,40,Single,240,216,4.4,164,3.4,54,9,126,29,2025-04-22 15:54:07
221,Umraniye,Evening,80%,40,Single,240,214,3.8,164,3.4,54,9,126,30,2025-04-22 15:54:12
