index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Evening,80%,40,Single,480,212,3.7,166,3.4,54,9,36,36,2025-04-24 15:11:11
1,Umraniye,Evening,80%,40,Single,480,212,3.8,164,3.4,54,9,33,31,2025-04-24 15:11:16
2,Umraniye,Evening,80%,40,Single,480,208,3.6,162,3.5,54,9,30,23,2025-04-24 15:11:21
3,Umraniye,Evening,80%,40,Single,480,210,4.3,162,3.5,54,9,37,25,2025-04-24 15:11:26
4,Umraniye,Evening,80%,40,Single,480,212,3.7,160,3.5,54,9,40,27,2025-04-24 15:11:31
5,Umraniye,Evening,80%,40,Single,480,210,3.5,160,3.5,54,9,37,23,2025-04-24 15:11:36
6,Umraniye,Evening,80%,40,Single,480,212,3.6,164,3.4,54,9,42,24,2025-04-24 15:11:41
7,Umraniye,Evening,80%,40,Single,480,208,3.9,162,3.5,54,9,53,33,2025-04-24 15:11:46
8,Umraniye,Evening,80%,40,Single,480,214,3.9,160,3.5,54,9,58,31,2025-04-24 15:11:51
9,Umraniye,Evening,80%,40,Single,480,212,3.9,160,3.5,54,9,57,31,2025-04-24 15:11:56
10,Umraniye,Evening,80%,40,Single,480,214,4.1,162,3.5,54,9,64,26,2025-04-24 15:12:01
11,Umraniye,Evening,80%,40,Single,480,210,3.6,162,3.5,54,9,55,25,2025-04-24 15:12:06
12,Umraniye,Evening,80%,40,Single,480,212,3.4,164,3.4,54,9,59,27,2025-04-24 15:12:11
13,Umraniye,Evening,80%,40,Single,480,210,3.9,164,3.4,54,9,71,31,2025-04-24 15:12:16
14,Umraniye,Evening,80%,40,Single,480,210,4.4,164,3.4,54,9,63,27,2025-04-24 15:12:21
15,Umraniye,Evening,80%,40,Single,480,212,3.4,170,3.3,54,9,83,31,2025-04-24 15:12:26
16,Umraniye,Evening,80%,40,Single,480,216,3.4,162,3.5,54,9,66,34,2025-04-24 15:12:31
17,Umraniye,Evening,80%,40,Single,480,214,3.8,156,3.6,54,9,67,27,2025-04-24 15:12:36
18,Umraniye,Evening,80%,40,Single,480,212,4.3,164,3.4,54,9,52,24,2025-04-24 15:12:41
19,Umraniye,Evening,80%,40,Single,480,208,3.9,164,3.4,54,9,85,34,2025-04-24 15:12:46
20,Umraniye,Evening,80%,40,Single,480,214,3.9,162,3.5,54,9,89,30,2025-04-24 15:12:51
