index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Noon,80%,40,Single,480,214,3.3,164,3.4,54,9,33,33,2025-05-12 12:19:15
1,Umraniye,Noon,80%,40,Single,480,212,3.8,164,3.4,54,9,33,29,2025-05-12 12:19:20
2,Umraniye,Noon,80%,40,Single,480,212,4.1,162,3.5,54,9,28,22,2025-05-12 12:19:25
3,Umraniye,Noon,80%,40,Single,480,212,4.3,164,3.4,54,9,34,28,2025-05-12 12:19:30
4,Umraniye,Noon,80%,40,Single,480,210,3.7,162,3.5,54,9,43,27,2025-05-12 12:19:35
5,Umraniye,Noon,80%,40,Single,480,212,3.6,164,3.4,54,9,38,19,2025-05-12 12:19:40
6,Umraniye,Noon,80%,40,Single,480,212,3.9,164,3.4,54,9,39,25,2025-05-12 12:19:45
7,Umraniye,Noon,80%,40,Single,480,214,3.9,160,3.5,54,9,54,37,2025-05-12 12:19:50
8,Umraniye,Noon,80%,40,Single,480,208,4.5,162,3.5,54,9,43,20,2025-05-12 12:19:55
9,Umraniye,Noon,80%,40,Single,480,210,3.6,162,3.5,54,9,45,24,2025-05-12 12:20:00
10,Umraniye,Noon,80%,40,Single,480,210,3.8,162,3.5,54,9,43,20,2025-05-12 12:20:05
11,Umraniye,Noon,80%,40,Single,480,214,3.8,164,3.4,54,9,52,23,2025-05-12 12:20:10
12,Umraniye,Noon,80%,40,Single,480,214,4.0,166,3.4,54,9,63,22,2025-05-12 12:20:15
13,Umraniye,Noon,80%,40,Single,480,216,3.8,164,3.4,54,9,64,24,2025-05-12 12:20:20
14,Umraniye,Noon,80%,40,Single,480,214,3.2,164,3.4,54,9,64,34,2025-05-12 12:20:25
15,Umraniye,Noon,80%,40,Single,480,212,4.0,160,3.5,54,9,75,31,2025-05-12 12:20:30
16,Umraniye,Noon,80%,40,Single,480,208,3.9,164,3.4,54,9,78,27,2025-05-12 12:20:35
17,Umraniye,Noon,80%,40,Single,480,218,3.6,164,3.4,54,9,67,34,2025-05-12 12:20:40
18,Umraniye,Noon,80%,40,Single,480,212,3.7,164,3.4,54,9,77,26,2025-05-12 12:20:45
19,Umraniye,Noon,80%,40,Single,480,212,4.3,162,3.5,54,9,71,25,2025-05-12 12:20:50
20,Umraniye,Noon,80%,40,Single,480,214,3.3,164,3.4,54,9,72,27,2025-05-12 12:20:55
21,Umraniye,Noon,80%,40,Single,480,210,3.8,164,3.4,54,9,74,23,2025-05-12 12:21:00
22,Umraniye,Noon,80%,40,Single,480,210,3.9,162,3.5,54,9,82,21,2025-05-12 12:21:05
23,Umraniye,Noon,80%,40,Single,480,214,3.9,166,3.4,54,9,68,30,2025-05-12 12:21:10
24,Umraniye,Noon,80%,40,Single,480,214,4.0,164,3.4,54,9,82,29,2025-05-12 12:21:15
25,Umraniye,Noon,80%,40,Single,480,210,3.2,164,3.4,54,9,78,24,2025-05-12 12:21:20
26,Umraniye,Noon,80%,40,Single,480,212,3.9,160,3.5,54,9,85,30,2025-05-12 12:21:25
27,Umraniye,Noon,80%,40,Single,480,214,3.8,158,3.5,54,9,84,30,2025-05-12 12:21:30
28,Umraniye,Noon,80%,40,Single,480,214,3.7,164,3.4,54,9,78,26,2025-05-12 12:21:35
29,Umraniye,Noon,80%,40,Single,480,214,3.8,164,3.4,54,9,101,25,2025-05-12 12:21:40
30,Umraniye,Noon,80%,40,Single,480,210,3.9,162,3.5,54,9,57,31,2025-05-12 12:21:45
31,Umraniye,Noon,80%,40,Single,480,214,3.7,164,3.4,54,9,96,30,2025-05-12 12:21:50
32,Umraniye,Noon,80%,40,Single,480,212,4.1,162,3.5,54,9,99,34,2025-05-12 12:21:55
33,Umraniye,Noon,80%,40,Single,480,216,3.8,166,3.4,54,9,94,30,2025-05-12 12:22:00
34,Umraniye,Noon,80%,40,Single,480,212,4.4,164,3.4,54,9,95,22,2025-05-12 12:22:05
35,Umraniye,Noon,80%,40,Single,480,212,3.9,162,3.5,54,9,98,23,2025-05-12 12:22:10
36,Umraniye,Noon,80%,40,Single,480,210,3.5,164,3.4,54,9,90,27,2025-05-12 12:22:15
37,Umraniye,Noon,80%,40,Single,480,218,3.5,166,3.4,54,9,95,31,2025-05-12 12:22:20
38,Umraniye,Noon,80%,40,Single,480,212,4.2,166,3.4,54,9,95,29,2025-05-12 12:22:25
39,Umraniye,Noon,80%,40,Single,480,210,3.7,162,3.5,54,9,101,26,2025-05-12 12:22:30
40,Umraniye,Noon,80%,40,Single,480,214,3.7,160,3.5,54,9,102,22,2025-05-12 12:22:35
41,Umraniye,Noon,80%,40,Single,480,214,4.1,162,3.5,54,9,91,33,2025-05-12 12:22:40
42,Umraniye,Noon,80%,40,Single,480,212,4.1,160,3.5,54,9,102,33,2025-05-12 12:22:45
43,Umraniye,Noon,80%,40,Single,480,210,3.8,162,3.5,54,9,94,23,2025-05-12 12:22:50
44,Umraniye,Noon,80%,40,Single,480,210,4.1,164,3.4,54,9,94,30,2025-05-12 12:22:55
45,Umraniye,Noon,80%,40,Single,480,212,3.8,160,3.5,54,9,100,29,2025-05-12 12:23:00
46,Umraniye,Noon,80%,40,Single,480,212,4.2,162,3.5,54,9,93,30,2025-05-12 12:23:05
47,Umraniye,Noon,80%,40,Single,480,210,4.1,164,3.4,54,9,85,33,2025-05-12 12:23:10
48,Umraniye,Noon,80%,40,Single,480,212,3.8,162,3.5,54,9,107,33,2025-05-12 12:23:15
49,Umraniye,Noon,80%,40,Single,480,214,3.8,164,3.4,54,9,113,30,2025-05-12 12:23:20
50,Umraniye,Noon,80%,40,Single,480,208,3.6,160,3.5,54,9,104,27,2025-05-12 12:23:25
51,Umraniye,Noon,80%,40,Single,480,210,4.0,164,3.4,54,9,113,27,2025-05-12 12:23:30
52,Umraniye,Noon,80%,40,Single,480,212,3.7,162,3.5,54,9,113,27,2025-05-12 12:23:35
53,Umraniye,Noon,80%,40,Single,480,214,3.7,162,3.5,54,9,103,37,2025-05-12 12:23:40
54,Umraniye,Noon,80%,40,Single,480,210,3.4,162,3.5,54,9,103,28,2025-05-12 12:23:45
55,Umraniye,Noon,80%,40,Single,480,216,3.6,162,3.5,54,9,95,31,2025-05-12 12:23:50
56,Umraniye,Noon,80%,40,Single,480,210,3.6,172,3.3,54,9,113,29,2025-05-12 12:23:55
57,Umraniye,Noon,80%,40,Single,480,210,3.7,162,3.5,54,9,114,25,2025-05-12 12:24:00
58,Umraniye,Noon,80%,40,Single,480,214,3.8,162,3.5,54,9,111,30,2025-05-12 12:24:05
59,Umraniye,Noon,80%,40,Single,480,212,3.9,164,3.4,54,9,105,26,2025-05-12 12:24:10
60,Umraniye,Noon,80%,40,Single,480,214,3.6,160,3.5,54,9,111,25,2025-05-12 12:24:15
61,Umraniye,Noon,80%,40,Single,480,212,4.7,166,3.4,54,9,117,30,2025-05-12 12:24:20
62,Umraniye,Noon,80%,40,Single,480,212,3.4,162,3.5,54,9,116,24,2025-05-12 12:24:25
63,Umraniye,Noon,80%,40,Single,480,212,4.1,164,3.4,54,9,117,31,2025-05-12 12:24:30
64,Umraniye,Noon,80%,40,Single,480,208,3.8,162,3.5,54,9,117,30,2025-05-12 12:24:35
65,Umraniye,Noon,80%,40,Single,480,210,3.5,156,3.6,54,9,121,32,2025-05-12 12:24:40
66,Umraniye,Noon,80%,40,Single,480,216,3.1,160,3.5,54,9,106,30,2025-05-12 12:24:45
67,Umraniye,Noon,80%,40,Single,480,216,4.4,164,3.4,54,9,109,25,2025-05-12 12:24:50
68,Umraniye,Noon,80%,40,Single,480,208,4.0,162,3.5,54,9,108,32,2025-05-12 12:24:55
69,Umraniye,Noon,80%,40,Single,480,214,4.0,164,3.4,54,9,114,32,2025-05-12 12:25:00
70,Umraniye,Noon,80%,40,Single,480,210,3.9,164,3.4,54,9,122,31,2025-05-12 12:25:05
71,Umraniye,Noon,80%,40,Single,480,210,4.6,162,3.5,54,9,112,31,2025-05-12 12:25:10
72,Umraniye,Noon,80%,40,Single,480,210,4.7,162,3.5,54,9,111,23,2025-05-12 12:25:15
73,Umraniye,Noon,80%,40,Single,480,212,3.5,168,3.3,54,9,101,31,2025-05-12 12:25:20
74,Umraniye,Noon,80%,40,Single,480,212,3.5,162,3.5,54,9,120,24,2025-05-12 12:25:25
75,Umraniye,Noon,80%,40,Single,480,212,3.3,166,3.4,54,9,117,26,2025-05-12 12:25:30
76,Umraniye,Noon,80%,40,Single,480,210,3.8,164,3.4,54,9,123,25,2025-05-12 12:25:35
77,Umraniye,Noon,80%,40,Single,480,208,4.1,164,3.4,54,9,122,23,2025-05-12 12:25:40
78,Umraniye,Noon,80%,40,Single,480,216,3.8,162,3.5,54,9,111,29,2025-05-12 12:25:45
79,Umraniye,Noon,80%,40,Single,480,210,3.5,164,3.4,54,9,118,28,2025-05-12 12:25:50
80,Umraniye,Noon,80%,40,Single,480,212,3.5,164,3.4,54,9,123,33,2025-05-12 12:25:55
81,Umraniye,Noon,80%,40,Single,480,210,3.5,166,3.4,54,9,116,32,2025-05-12 12:26:00
82,Umraniye,Noon,80%,40,Single,480,216,3.8,164,3.4,54,9,123,29,2025-05-12 12:26:05
83,Umraniye,Noon,80%,40,Single,480,210,4.2,162,3.5,54,9,88,31,2025-05-12 12:26:10
84,Umraniye,Noon,80%,40,Single,480,214,3.8,164,3.4,54,9,118,28,2025-05-12 12:26:15
85,Umraniye,Noon,80%,40,Single,480,210,3.6,164,3.4,54,9,116,28,2025-05-12 12:26:20
86,Umraniye,Noon,80%,40,Single,480,214,3.4,160,3.5,54,9,123,28,2025-05-12 12:26:25
87,Umraniye,Noon,80%,40,Single,480,210,4.3,166,3.4,54,9,118,27,2025-05-12 12:26:30
88,Umraniye,Noon,80%,40,Single,480,210,3.8,162,3.5,54,9,123,29,2025-05-12 12:26:35
89,Umraniye,Noon,80%,40,Single,480,212,3.6,166,3.4,54,9,123,30,2025-05-12 12:26:40
90,Umraniye,Noon,80%,40,Single,480,214,4.0,164,3.4,54,9,116,24,2025-05-12 12:26:45
91,Umraniye,Noon,80%,40,Single,480,210,3.3,164,3.4,54,9,124,27,2025-05-12 12:26:50
92,Umraniye,Noon,80%,40,Single,480,212,4.2,162,3.5,54,9,123,31,2025-05-12 12:26:55
93,Umraniye,Noon,80%,40,Single,480,218,3.4,162,3.5,54,9,109,26,2025-05-12 12:27:00
94,Umraniye,Noon,80%,40,Single,480,214,3.6,164,3.4,54,9,123,26,2025-05-12 12:27:05
95,Umraniye,Noon,80%,40,Single,480,210,3.6,162,3.5,54,9,120,32,2025-05-12 12:27:10
96,Umraniye,Noon,80%,40,Single,480,210,3.7,164,3.4,54,9,123,25,2025-05-12 12:27:15
97,Umraniye,Noon,80%,40,Single,480,214,3.9,162,3.5,54,9,123,29,2025-05-12 12:27:20
98,Umraniye,Noon,80%,40,Single,480,214,3.7,162,3.5,54,9,123,29,2025-05-12 12:27:25
99,Umraniye,Noon,80%,40,Single,480,208,4.4,162,3.5,54,9,125,31,2025-05-12 12:27:30
100,Umraniye,Noon,80%,40,Single,480,212,3.8,166,3.4,54,9,119,28,2025-05-12 12:27:35
101,Umraniye,Noon,80%,40,Single,480,210,4.6,156,3.6,54,9,119,25,2025-05-12 12:27:40
102,Umraniye,Noon,80%,40,Single,480,218,3.7,162,3.5,54,9,122,26,2025-05-12 12:27:45
103,Umraniye,Noon,80%,40,Single,480,212,3.5,162,3.5,54,9,125,34,2025-05-12 12:27:50
104,Umraniye,Noon,80%,40,Single,480,208,3.7,166,3.4,54,9,121,26,2025-05-12 12:27:55
105,Umraniye,Noon,80%,40,Single,480,210,4.1,162,3.5,54,9,123,26,2025-05-12 12:28:00
106,Umraniye,Noon,80%,40,Single,480,216,3.8,166,3.4,54,9,125,26,2025-05-12 12:28:05
107,Umraniye,Noon,80%,40,Single,480,212,4.0,164,3.4,54,9,123,27,2025-05-12 12:28:10
108,Umraniye,Noon,80%,40,Single,480,208,4.2,162,3.5,54,9,126,27,2025-05-12 12:28:15
109,Umraniye,Noon,80%,40,Single,480,212,4.3,162,3.5,54,9,122,30,2025-05-12 12:28:20
110,Umraniye,Noon,80%,40,Single,480,210,3.9,164,3.4,54,9,125,28,2025-05-12 12:28:25
111,Umraniye,Noon,80%,40,Single,480,208,3.6,164,3.4,54,9,124,26,2025-05-12 12:28:30
112,Umraniye,Noon,80%,40,Single,480,210,3.8,160,3.5,54,9,124,30,2025-05-12 12:28:35
113,Umraniye,Noon,80%,40,Single,480,212,4.1,162,3.5,54,9,107,29,2025-05-12 12:28:40
