index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Morning,80%,40,Single,240,214,4.4,162,3.9,54,9,27,27,2025-04-22 09:44:05
1,Umraniye,Morning,80%,40,Single,240,212,4.2,164,3.8,54,9,27,25,2025-04-22 09:44:10
2,Umraniye,Morning,80%,40,Single,240,214,4.0,162,3.8,54,9,35,30,2025-04-22 09:44:15
3,Umraniye,Morning,80%,40,Single,240,212,3.2,168,3.6,54,9,37,30,2025-04-22 09:44:20
4,Umraniye,Morning,80%,40,Single,240,214,4.3,164,4.0,54,9,33,26,2025-04-22 09:44:25
5,Umraniye,Morning,80%,40,Single,240,212,4.0,162,4.0,54,9,47,35,2025-04-22 09:44:30
6,Umraniye,Morning,80%,40,Single,240,210,4.4,164,3.7,54,9,48,25,2025-04-22 09:44:35
7,Umraniye,Morning,80%,40,Single,240,210,3.9,164,3.8,54,9,49,28,2025-04-22 09:44:40
8,Umraniye,Morning,80%,40,Single,240,212,4.5,162,4.3,54,9,59,30,2025-04-22 09:44:45
9,Umraniye,Morning,80%,40,Single,240,210,5.9,162,4.0,54,9,58,31,2025-04-22 09:44:50
10,Umraniye,Morning,80%,40,Single,240,212,3.7,162,3.8,54,9,61,32,2025-04-22 09:44:55
11,Umraniye,Morning,80%,40,Single,240,212,4.2,162,3.8,54,9,69,29,2025-04-22 09:45:00
12,Umraniye,Morning,80%,40,Single,240,214,4.1,164,4.0,54,9,62,32,2025-04-22 09:45:05
13,Umraniye,Morning,80%,40,Single,240,216,3.9,166,3.7,54,9,60,26,2025-04-22 09:45:10
14,Umraniye,Morning,80%,40,Single,240,210,4.5,164,3.8,54,9,65,31,2025-04-22 09:45:15
15,Umraniye,Morning,80%,40,Single,240,214,4.1,158,4.1,54,9,78,31,2025-04-22 09:45:20
16,Umraniye,Morning,80%,40,Single,240,210,3.8,162,4.0,54,9,71,33,2025-04-22 09:45:25
17,Umraniye,Morning,80%,40,Single,240,214,4.2,162,3.8,54,9,60,22,2025-04-22 09:45:30
18,Umraniye,Morning,80%,40,Single,240,210,4.2,164,3.8,54,9,74,25,2025-04-22 09:45:35
19,Umraniye,Morning,80%,40,Single,240,212,5.0,162,4.3,54,9,68,31,2025-04-22 09:45:40
20,Umraniye,Morning,80%,40,Single,240,212,4.0,164,3.7,54,9,75,19,2025-04-22 09:45:45
21,Umraniye,Morning,80%,40,Single,240,216,4.1,166,3.7,54,9,82,30,2025-04-22 09:45:50
22,Umraniye,Morning,80%,40,Single,240,208,4.2,166,3.7,54,9,78,32,2025-04-22 09:45:55
23,Umraniye,Morning,80%,40,Single,240,218,4.3,160,4.0,54,9,84,26,2025-04-22 09:46:00
24,Umraniye,Morning,80%,40,Single,240,208,4.3,160,4.0,54,9,65,27,2025-04-22 09:46:05
25,Umraniye,Morning,80%,40,Single,240,208,4.3,164,3.7,54,9,82,24,2025-04-22 09:46:10
26,Umraniye,Morning,80%,40,Single,240,212,4.3,160,4.0,54,9,78,26,2025-04-22 09:46:15
27,Umraniye,Morning,80%,40,Single,240,212,4.2,164,4.0,54,9,104,26,2025-04-22 09:46:20
28,Umraniye,Morning,80%,40,Single,240,212,4.4,160,3.9,54,9,87,26,2025-04-22 09:46:25
29,Umraniye,Morning,80%,40,Single,240,212,3.8,164,3.8,54,9,81,25,2025-04-22 09:46:30
30,Umraniye,Morning,80%,40,Single,240,210,4.1,162,3.8,54,9,73,27,2025-04-22 09:46:35
31,Umraniye,Morning,80%,40,Single,240,218,3.8,162,3.7,54,9,100,27,2025-04-22 09:46:40
