index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Morning,20%,40,Single,480,216,4.9,160,4.6,48,12,30,30,2025-04-09 09:32:56
1,Umraniye,Morning,20%,40,Single,480,214,5.1,162,4.7,48,12,30,27,2025-04-09 09:33:01
2,Umraniye,Morning,20%,40,Single,480,216,4.3,164,4.2,48,12,34,26,2025-04-09 09:33:06
3,Umraniye,Morning,20%,40,Single,480,218,4.6,164,4.5,48,12,42,32,2025-04-09 09:33:11
4,Umraniye,Morning,20%,40,Single,480,214,4.7,164,4.6,48,12,41,27,2025-04-09 09:33:16
5,Umraniye,Morning,20%,40,Single,480,216,4.7,162,4.0,48,12,44,28,2025-04-09 09:33:21
6,Umraniye,Morning,20%,40,Single,480,214,5.0,158,4.6,48,12,48,27,2025-04-09 09:33:26
7,Umraniye,Morning,20%,40,Single,480,216,4.5,162,4.2,48,12,52,30,2025-04-09 09:33:31
8,Umraniye,Morning,20%,40,Single,480,212,4.5,164,4.6,48,12,56,32,2025-04-09 09:33:36
9,Umraniye,Morning,20%,40,Single,480,210,4.5,160,4.2,48,12,58,31,2025-04-09 09:33:41
10,Umraniye,Morning,20%,40,Single,480,212,4.1,166,4.2,48,12,58,26,2025-04-09 09:33:46
11,Umraniye,Morning,20%,40,Single,480,212,4.7,164,4.4,48,12,63,32,2025-04-09 09:33:51
12,Umraniye,Morning,20%,40,Single,480,216,4.5,162,4.7,48,12,61,25,2025-04-09 09:33:56
13,Umraniye,Morning,20%,40,Single,480,216,4.5,162,4.1,48,12,64,25,2025-04-09 09:34:01
14,Umraniye,Morning,20%,40,Single,480,210,5.1,166,4.5,48,12,68,28,2025-04-09 09:34:06
15,Umraniye,Morning,20%,40,Single,480,210,4.9,164,4.3,48,12,73,32,2025-04-09 09:34:11
16,Umraniye,Morning,20%,40,Single,480,212,4.9,162,4.0,48,12,70,24,2025-04-09 09:34:16
17,Umraniye,Morning,20%,40,Single,480,208,5.3,166,4.7,48,12,75,31,2025-04-09 09:34:21
18,Umraniye,Morning,20%,40,Single,480,212,5.1,164,4.7,48,12,76,28,2025-04-09 09:34:26
19,Umraniye,Morning,20%,40,Single,480,210,4.5,160,4.2,48,12,77,27,2025-04-09 09:34:31
20,Umraniye,Morning,20%,40,Single,480,214,5.0,162,4.7,48,12,81,32,2025-04-09 09:34:36
