index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Evening,20%,40,Single,60,214,4.8,162,3.9,48,12,51,26,2025-03-27 16:07:34
1,Umraniye,Evening,20%,40,Single,60,210,4.6,164,4.4,48,12,54,29,2025-03-27 16:07:39
2,Umraniye,Evening,20%,40,Single,60,216,4.6,162,4.7,48,12,61,27,2025-03-27 16:07:44
3,Umraniye,Evening,20%,40,Single,60,212,4.7,164,4.5,48,12,66,28,2025-03-27 16:07:49
4,Umraniye,Evening,20%,40,Single,60,210,4.6,164,4.4,48,12,70,24,2025-03-27 16:07:54
5,Umraniye,Evening,20%,40,Single,60,214,4.7,162,4.2,48,12,75,21,2025-03-27 16:07:59
6,Umraniye,Evening,20%,40,Single,60,212,4.5,164,4.4,48,12,78,22,2025-03-27 16:08:04
7,Umraniye,Evening,20%,40,Single,60,214,4.5,162,4.5,48,12,82,27,2025-03-27 16:08:09
8,Umraniye,Evening,20%,40,Single,60,214,4.5,160,4.3,48,12,84,21,2025-03-27 16:08:14
9,Umraniye,Evening,20%,40,Single,60,216,5.3,160,4.4,48,12,87,21,2025-03-27 16:08:20
10,Umraniye,Evening,20%,40,Single,60,218,4.8,162,4.5,48,12,90,23,2025-03-27 16:08:24
11,Umraniye,Evening,20%,40,Single,60,212,4.6,164,4.2,48,12,92,28,2025-03-27 16:08:29
12,Umraniye,Evening,20%,40,Single,60,216,4.3,160,4.3,48,12,93,22,2025-03-27 16:08:34
13,Umraniye,Evening,20%,40,Single,60,214,4.7,166,4.7,48,12,95,22,2025-03-27 16:08:39
14,Umraniye,Evening,20%,40,Single,60,214,4.3,162,4.6,48,12,95,22,2025-03-27 16:08:45
15,Umraniye,Evening,20%,40,Single,60,212,5.0,166,4.3,48,12,98,28,2025-03-27 16:08:49
16,Umraniye,Evening,20%,40,Single,60,212,4.6,162,4.7,48,12,98,28,2025-03-27 16:08:54
17,Umraniye,Evening,20%,40,Single,60,210,5.2,160,4.7,48,12,100,25,2025-03-27 16:08:59
18,Umraniye,Evening,20%,40,Single,60,216,4.5,164,4.3,48,12,101,28,2025-03-27 16:09:05
19,Umraniye,Evening,20%,40,Single,60,216,4.3,160,4.4,48,12,101,28,2025-03-27 16:09:09
20,Umraniye,Evening,20%,40,Single,60,212,4.3,164,4.5,48,12,102,28,2025-03-27 16:09:14
21,Umraniye,Evening,20%,40,Single,60,214,4.9,160,4.3,48,12,102,25,2025-03-27 16:09:19
22,Umraniye,Evening,20%,40,Single,60,214,5.4,164,4.7,48,12,103,29,2025-03-27 16:09:24
23,Umraniye,Evening,20%,40,Single,60,210,5.3,162,4.4,48,12,104,23,2025-03-27 16:09:30
24,Umraniye,Evening,20%,40,Single,60,212,4.7,168,4.5,48,12,104,30,2025-03-27 16:09:34
25,Umraniye,Evening,20%,40,Single,60,216,5.2,164,4.6,48,12,104,25,2025-03-27 16:09:39
26,Umraniye,Evening,20%,40,Single,60,216,4.6,164,4.2,48,12,105,28,2025-03-27 16:09:44
27,Umraniye,Evening,20%,40,Single,60,212,5.2,164,4.5,48,12,105,24,2025-03-27 16:09:50
28,Umraniye,Evening,20%,40,Single,60,216,5.0,162,4.3,48,12,105,26,2025-03-27 16:09:55
29,Umraniye,Evening,20%,40,Single,60,214,4.5,162,4.1,48,12,106,24,2025-03-27 16:09:59
30,Umraniye,Evening,20%,40,Single,60,214,4.7,162,4.6,48,12,101,25,2025-03-27 16:10:04
31,Umraniye,Evening,20%,40,Single,60,214,5.0,160,4.8,48,12,102,26,2025-03-27 16:10:09
32,Umraniye,Evening,20%,40,Single,60,214,4.8,162,4.2,48,12,103,27,2025-03-27 16:10:15
33,Umraniye,Evening,20%,40,Single,60,218,4.6,160,4.7,48,12,102,25,2025-03-27 16:10:20
34,Umraniye,Evening,20%,40,Single,60,214,5.0,162,4.2,48,12,104,29,2025-03-27 16:10:24
35,Umraniye,Evening,20%,40,Single,60,212,4.6,164,4.5,48,12,105,28,2025-03-27 16:10:29
36,Umraniye,Evening,20%,40,Single,60,212,5.2,166,4.6,48,12,105,30,2025-03-27 16:10:35
37,Umraniye,Evening,20%,40,Single,60,210,4.9,162,4.4,48,12,108,32,2025-03-27 16:10:40
38,Umraniye,Evening,20%,40,Single,60,214,4.5,162,4.2,48,12,108,30,2025-03-27 16:10:45
39,Umraniye,Evening,20%,40,Single,60,210,4.6,162,4.7,48,12,110,26,2025-03-27 16:10:49
40,Umraniye,Evening,20%,40,Single,60,212,5.3,164,4.4,48,12,109,32,2025-03-27 16:10:54
41,Umraniye,Evening,20%,40,Single,60,214,4.5,164,4.3,48,12,108,26,2025-03-27 16:11:00
42,Umraniye,Evening,20%,40,Single,60,216,4.7,164,4.4,48,12,111,32,2025-03-27 16:11:05
43,Umraniye,Evening,20%,40,Single,60,210,5.0,164,4.7,48,12,110,29,2025-03-27 16:11:10
44,Umraniye,Evening,20%,40,Single,60,210,4.9,158,4.3,48,12,110,29,2025-03-27 16:11:14
45,Umraniye,Evening,20%,40,Single,60,214,4.5,164,4.9,48,12,111,27,2025-03-27 16:11:20
46,Umraniye,Evening,20%,40,Single,60,208,4.7,162,4.8,48,12,111,27,2025-03-27 16:11:25
47,Umraniye,Evening,20%,40,Single,60,210,5.1,162,4.6,48,12,113,29,2025-03-27 16:11:30
48,Umraniye,Evening,20%,40,Single,60,214,4.7,162,4.8,48,12,114,31,2025-03-27 16:11:34
49,Umraniye,Evening,20%,40,Single,60,214,4.8,162,4.3,48,12,114,29,2025-03-27 16:11:39
50,Umraniye,Evening,20%,40,Single,60,210,5.1,164,4.8,48,12,120,32,2025-03-27 16:11:45
51,Umraniye,Evening,20%,40,Single,60,218,4.5,160,4.3,48,12,116,29,2025-03-27 16:11:50
52,Umraniye,Evening,20%,40,Single,60,212,5.0,158,4.6,48,12,115,28,2025-03-27 16:11:55
53,Umraniye,Evening,20%,40,Single,60,212,5.1,164,4.8,48,12,116,30,2025-03-27 16:11:59
54,Umraniye,Evening,20%,40,Single,60,214,4.9,164,4.6,48,12,116,27,2025-03-27 16:12:04
