index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Evening,20%,40,Single,30,212,4.7,166,4.2,48,12,61,37,2025-03-26 16:26:07
1,Umraniye,Evening,20%,40,Single,30,214,5.3,158,4.4,48,12,66,38,2025-03-26 16:26:12
2,Umraniye,Evening,20%,40,Single,30,214,4.7,164,4.0,48,12,73,37,2025-03-26 16:26:17
3,Umraniye,Evening,20%,40,Single,30,210,4.6,162,3.9,48,12,78,33,2025-03-26 16:26:22
4,Umraniye,Evening,20%,40,Single,30,210,4.3,164,4.0,48,12,80,33,2025-03-26 16:26:27
5,Umraniye,Evening,20%,40,Single,30,212,4.6,166,4.5,48,12,83,33,2025-03-26 16:26:32
6,Umraniye,Evening,20%,40,Single,30,212,4.4,162,4.1,48,12,84,31,2025-03-26 16:26:37
7,Umraniye,Evening,20%,40,Single,30,214,4.6,160,4.5,48,12,85,32,2025-03-26 16:26:42
8,Umraniye,Evening,20%,40,Single,30,210,5.1,166,4.0,48,12,88,31,2025-03-26 16:26:47
9,Umraniye,Evening,20%,40,Single,30,210,4.9,164,4.3,48,12,90,36,2025-03-26 16:26:52
10,Umraniye,Evening,20%,40,Single,30,208,4.5,162,4.0,48,12,90,33,2025-03-26 16:26:57
11,Umraniye,Evening,20%,40,Single,30,210,4.6,162,4.1,48,12,91,30,2025-03-26 16:27:02
12,Umraniye,Evening,20%,40,Single,30,206,4.6,164,4.1,48,12,93,30,2025-03-26 16:27:07
13,Umraniye,Evening,20%,40,Single,30,210,4.9,160,4.5,48,12,93,30,2025-03-26 16:27:12
14,Umraniye,Evening,20%,40,Single,30,210,4.3,162,4.1,48,12,94,33,2025-03-26 16:27:17
15,Umraniye,Evening,20%,40,Single,30,214,5.2,164,4.1,48,12,96,34,2025-03-26 16:27:22
16,Umraniye,Evening,20%,40,Single,30,212,4.7,160,4.1,48,12,97,31,2025-03-26 16:27:27
17,Umraniye,Evening,20%,40,Single,30,210,4.5,164,4.0,48,12,99,35,2025-03-26 16:27:32
18,Umraniye,Evening,20%,40,Single,30,210,5.1,162,4.1,48,12,98,31,2025-03-26 16:27:37
19,Umraniye,Evening,20%,40,Single,30,212,4.5,162,4.1,48,12,99,31,2025-03-26 16:27:42
20,Umraniye,Evening,20%,40,Single,30,210,4.5,162,4.1,48,12,99,31,2025-03-26 16:27:47
21,Umraniye,Evening,20%,40,Single,30,210,4.6,162,4.0,48,12,101,31,2025-03-26 16:27:52
22,Umraniye,Evening,20%,40,Single,30,216,4.5,164,4.4,48,12,102,31,2025-03-26 16:27:57
23,Umraniye,Evening,20%,40,Single,30,210,4.6,164,4.0,48,12,102,32,2025-03-26 16:28:02
24,Umraniye,Evening,20%,40,Single,30,208,4.6,162,4.3,48,12,105,37,2025-03-26 16:28:07
25,Umraniye,Evening,20%,40,Single,30,214,5.1,168,4.4,48,12,106,34,2025-03-26 16:28:12
26,Umraniye,Evening,20%,40,Single,30,208,4.6,162,4.1,48,12,106,37,2025-03-26 16:28:17
27,Umraniye,Evening,20%,40,Single,30,210,4.6,162,4.1,48,12,106,30,2025-03-26 16:28:22
28,Umraniye,Evening,20%,40,Single,30,212,4.9,166,4.6,48,12,108,34,2025-03-26 16:28:27
29,Umraniye,Evening,20%,40,Single,30,210,4.5,162,4.4,48,12,106,31,2025-03-26 16:28:32
30,Umraniye,Evening,20%,40,Single,30,212,4.9,162,4.2,48,12,109,36,2025-03-26 16:28:37
31,Umraniye,Evening,20%,40,Single,30,212,5.0,160,4.3,48,12,108,33,2025-03-26 16:28:42
32,Umraniye,Evening,20%,40,Single,30,208,4.7,160,4.1,48,12,108,32,2025-03-26 16:28:47
33,Umraniye,Evening,20%,40,Single,30,208,4.7,162,4.2,48,12,111,35,2025-03-26 16:28:52
34,Umraniye,Evening,20%,40,Single,30,210,5.5,166,4.4,48,12,111,37,2025-03-26 16:28:57
35,Umraniye,Evening,20%,40,Single,30,208,5.1,162,4.0,48,12,112,38,2025-03-26 16:29:02
36,Umraniye,Evening,20%,40,Single,30,208,4.6,162,4.1,48,12,113,37,2025-03-26 16:29:07
37,Umraniye,Evening,20%,40,Single,30,210,5.1,164,4.5,48,12,114,36,2025-03-26 16:29:12
38,Umraniye,Evening,20%,40,Single,30,210,4.6,164,4.2,48,12,113,36,2025-03-26 16:29:17
39,Umraniye,Evening,20%,40,Single,30,210,4.8,164,4.0,48,12,115,36,2025-03-26 16:29:22
40,Umraniye,Evening,20%,40,Single,30,210,4.6,164,4.1,48,12,115,33,2025-03-26 16:29:27
