index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Morning,20%,40,Single,60,212,4.6,164,4.3,48,12,21,20,2025-03-27 08:36:28
1,Umraniye,Morning,20%,40,Single,60,216,4.3,160,4.5,48,12,25,20,2025-03-27 08:36:33
2,Umraniye,Morning,20%,40,Single,60,214,5.0,164,4.4,48,12,31,20,2025-03-27 08:36:38
3,Umraniye,Morning,20%,40,Single,60,214,4.9,164,4.5,48,12,33,17,2025-03-27 08:36:43
4,Umraniye,Morning,20%,40,Single,60,210,4.9,162,4.4,48,12,38,21,2025-03-27 08:36:48
5,Umraniye,Morning,20%,40,Single,60,214,5.1,160,4.8,48,12,39,17,2025-03-27 08:36:53
6,Umraniye,Morning,20%,40,Single,60,216,5.2,162,4.4,48,12,41,17,2025-03-27 08:36:58
7,Umraniye,Morning,20%,40,Single,60,210,4.7,162,4.5,48,12,45,23,2025-03-27 08:37:03
8,Umraniye,Morning,20%,40,Single,60,212,5.0,160,4.7,48,12,47,20,2025-03-27 08:37:08
9,Umraniye,Morning,20%,40,Single,60,214,4.8,162,4.9,48,12,48,21,2025-03-27 08:37:13
10,Umraniye,Morning,20%,40,Single,60,214,4.6,162,4.6,48,12,49,18,2025-03-27 08:37:18
11,Umraniye,Morning,20%,40,Single,60,214,4.8,160,4.9,48,12,51,19,2025-03-27 08:37:23
12,Umraniye,Morning,20%,40,Single,60,214,4.6,162,4.4,48,12,53,17,2025-03-27 08:37:28
13,Umraniye,Morning,20%,40,Single,60,214,4.4,160,4.4,48,12,54,21,2025-03-27 08:37:33
14,Umraniye,Morning,20%,40,Single,60,212,5.2,162,4.6,48,12,55,19,2025-03-27 08:37:38
15,Umraniye,Morning,20%,40,Single,60,214,4.5,164,4.5,48,12,57,21,2025-03-27 08:37:43
16,Umraniye,Morning,20%,40,Single,60,212,4.4,162,4.9,48,12,58,20,2025-03-27 08:37:48
17,Umraniye,Morning,20%,40,Single,60,214,5.0,164,4.9,48,12,59,19,2025-03-27 08:37:53
18,Umraniye,Morning,20%,40,Single,60,216,5.1,160,4.4,48,12,61,25,2025-03-27 08:37:58
19,Umraniye,Morning,20%,40,Single,60,214,4.3,162,4.6,48,12,63,24,2025-03-27 08:38:03
20,Umraniye,Morning,20%,40,Single,60,210,5.5,164,5.0,48,12,63,24,2025-03-27 08:38:08
21,Umraniye,Morning,20%,40,Single,60,212,5.1,164,4.8,48,12,64,22,2025-03-27 08:38:13
22,Umraniye,Morning,20%,40,Single,60,218,4.7,162,4.5,48,12,66,24,2025-03-27 08:38:18
23,Umraniye,Morning,20%,40,Single,60,210,4.3,164,4.4,48,12,68,26,2025-03-27 08:38:23
24,Umraniye,Morning,20%,40,Single,60,212,4.6,164,4.5,48,12,69,24,2025-03-27 08:38:28
25,Umraniye,Morning,20%,40,Single,60,216,4.9,162,5.0,48,12,68,21,2025-03-27 08:38:33
26,Umraniye,Morning,20%,40,Single,60,210,4.9,162,4.6,48,12,70,22,2025-03-27 08:38:38
27,Umraniye,Morning,20%,40,Single,60,210,4.9,162,4.4,48,12,71,25,2025-03-27 08:38:43
28,Umraniye,Morning,20%,40,Single,60,214,4.5,160,5.0,48,12,71,22,2025-03-27 08:38:48
29,Umraniye,Morning,20%,40,Single,60,210,4.3,162,4.9,48,12,72,22,2025-03-27 08:38:53
30,Umraniye,Morning,20%,40,Single,60,208,4.5,164,4.9,48,12,75,27,2025-03-27 08:38:58
31,Umraniye,Morning,20%,40,Single,60,214,4.8,162,4.4,48,12,76,27,2025-03-27 08:39:03
32,Umraniye,Morning,20%,40,Single,60,210,5.2,162,5.1,48,12,77,19,2025-03-27 08:39:08
33,Umraniye,Morning,20%,40,Single,60,212,4.4,160,4.3,48,12,76,22,2025-03-27 08:39:13
34,Umraniye,Morning,20%,40,Single,60,214,5.0,164,4.4,48,12,79,25,2025-03-27 08:39:18
35,Umraniye,Morning,20%,40,Single,60,214,5.2,162,4.7,48,12,79,26,2025-03-27 08:39:23
36,Umraniye,Morning,20%,40,Single,60,214,5.1,162,4.8,48,12,80,25,2025-03-27 08:39:28
37,Umraniye,Morning,20%,40,Single,60,210,4.5,162,4.8,48,12,79,23,2025-03-27 08:39:33
38,Umraniye,Morning,20%,40,Single,60,214,4.7,162,4.4,48,12,81,27,2025-03-27 08:39:38
39,Umraniye,Morning,20%,40,Single,60,210,4.7,160,4.4,48,12,81,23,2025-03-27 08:39:43
40,Umraniye,Morning,20%,40,Single,60,212,5.0,160,4.9,48,12,83,25,2025-03-27 08:39:48
41,Umraniye,Morning,20%,40,Single,60,214,4.5,164,4.5,48,12,84,26,2025-03-27 08:39:53
42,Umraniye,Morning,20%,40,Single,60,216,4.7,164,4.4,48,12,83,22,2025-03-27 08:39:58
43,Umraniye,Morning,20%,40,Single,60,210,5.1,166,4.8,48,12,85,23,2025-03-27 08:40:03
44,Umraniye,Morning,20%,40,Single,60,210,4.8,168,4.8,48,12,86,28,2025-03-27 08:40:08
45,Umraniye,Morning,20%,40,Single,60,216,4.6,162,4.6,48,12,86,25,2025-03-27 08:40:13
46,Umraniye,Morning,20%,40,Single,60,210,4.7,164,4.3,48,12,88,24,2025-03-27 08:40:18
47,Umraniye,Morning,20%,40,Single,60,212,4.4,160,4.4,48,12,87,23,2025-03-27 08:40:23
48,Umraniye,Morning,20%,40,Single,60,214,5.0,162,4.9,48,12,89,29,2025-03-27 08:40:28
49,Umraniye,Morning,20%,40,Single,60,210,4.7,158,4.6,48,12,89,24,2025-03-27 08:40:33
50,Umraniye,Morning,20%,40,Single,60,210,4.1,162,4.3,48,12,91,30,2025-03-27 08:40:38
51,Umraniye,Morning,20%,40,Single,60,218,4.8,164,4.9,48,12,93,28,2025-03-27 08:40:43
52,Umraniye,Morning,20%,40,Single,60,212,4.8,160,4.6,48,12,91,23,2025-03-27 08:40:48
53,Umraniye,Morning,20%,40,Single,60,210,4.7,164,4.5,48,12,93,29,2025-03-27 08:40:53
54,Umraniye,Morning,20%,40,Single,60,214,5.0,164,4.4,48,12,94,30,2025-03-27 08:40:58
55,Umraniye,Morning,20%,40,Single,60,210,4.5,162,4.3,48,12,94,23,2025-03-27 08:41:03
56,Umraniye,Morning,20%,40,Single,60,212,4.5,164,4.6,48,12,94,26,2025-03-27 08:41:08
57,Umraniye,Morning,20%,40,Single,60,212,4.9,160,4.9,48,12,95,26,2025-03-27 08:41:13
58,Umraniye,Morning,20%,40,Single,60,210,4.6,168,4.3,48,12,97,26,2025-03-27 08:41:18
59,Umraniye,Morning,20%,40,Single,60,214,4.8,164,4.9,48,12,98,30,2025-03-27 08:41:23
60,Umraniye,Morning,20%,40,Single,60,212,4.7,162,4.6,48,12,97,26,2025-03-27 08:41:28
61,Umraniye,Morning,20%,40,Single,60,212,5.1,164,4.2,48,12,99,29,2025-03-27 08:41:33
62,Umraniye,Morning,20%,40,Single,60,210,5.0,160,4.3,48,12,97,25,2025-03-27 08:41:38
63,Umraniye,Morning,20%,40,Single,60,212,4.5,162,4.3,48,12,99,25,2025-03-27 08:41:43
64,Umraniye,Morning,20%,40,Single,60,214,5.0,164,4.5,48,12,101,30,2025-03-27 08:41:48
65,Umraniye,Morning,20%,40,Single,60,212,4.7,164,4.3,48,12,99,25,2025-03-27 08:41:53
66,Umraniye,Morning,20%,40,Single,60,210,4.7,164,4.9,48,12,101,28,2025-03-27 08:41:58
67,Umraniye,Morning,20%,40,Single,60,214,5.5,148,4.7,48,12,102,26,2025-03-27 08:42:03
68,Umraniye,Morning,20%,40,Single,60,216,4.5,164,4.3,48,12,102,27,2025-03-27 08:42:08
69,Umraniye,Morning,20%,40,Single,60,210,5.3,164,4.4,48,12,102,28,2025-03-27 08:42:13
70,Umraniye,Morning,20%,40,Single,60,208,5.2,162,4.8,48,12,104,28,2025-03-27 08:42:18
71,Umraniye,Morning,20%,40,Single,60,214,5.3,158,4.7,48,12,103,25,2025-03-27 08:42:23
72,Umraniye,Morning,20%,40,Single,60,212,4.3,162,4.4,48,12,105,31,2025-03-27 08:42:28
73,Umraniye,Morning,20%,40,Single,60,210,4.6,164,4.3,48,12,106,29,2025-03-27 08:42:33
74,Umraniye,Morning,20%,40,Single,60,216,4.1,164,4.3,48,12,105,30,2025-03-27 08:42:38
75,Umraniye,Morning,20%,40,Single,60,212,5.3,160,4.8,48,12,104,23,2025-03-27 08:42:43
76,Umraniye,Morning,20%,40,Single,60,208,5.5,164,4.5,48,12,107,29,2025-03-27 08:42:48
77,Umraniye,Morning,20%,40,Single,60,214,5.1,166,4.3,48,12,107,30,2025-03-27 08:42:53
78,Umraniye,Morning,20%,40,Single,60,210,5.5,162,4.8,48,12,107,24,2025-03-27 08:42:58
79,Umraniye,Morning,20%,40,Single,60,214,4.7,164,4.7,48,12,108,28,2025-03-27 08:43:03
80,Umraniye,Morning,20%,40,Single,60,216,4.5,162,4.3,48,12,109,29,2025-03-27 08:43:08
81,Umraniye,Morning,20%,40,Single,60,210,5.3,166,4.8,48,12,108,26,2025-03-27 08:43:13
82,Umraniye,Morning,20%,40,Single,60,212,5.5,162,4.6,48,12,109,26,2025-03-27 08:43:18
83,Umraniye,Morning,20%,40,Single,60,214,4.2,162,4.9,48,12,110,31,2025-03-27 08:43:23
84,Umraniye,Morning,20%,40,Single,60,212,4.8,164,4.7,48,12,111,30,2025-03-27 08:43:28
85,Umraniye,Morning,20%,40,Single,60,214,4.4,164,4.2,48,12,110,29,2025-03-27 08:43:33
86,Umraniye,Morning,20%,40,Single,60,212,4.7,164,4.3,48,12,109,25,2025-03-27 08:43:38
87,Umraniye,Morning,20%,40,Single,60,212,5.0,164,4.8,48,12,111,28,2025-03-27 08:43:43
88,Umraniye,Morning,20%,40,Single,60,208,4.7,158,4.8,48,12,112,30,2025-03-27 08:43:48
89,Umraniye,Morning,20%,40,Single,60,210,4.6,166,4.9,48,12,111,29,2025-03-27 08:43:53
90,Umraniye,Morning,20%,40,Single,60,214,5.2,166,4.7,48,12,112,26,2025-03-27 08:43:58
91,Umraniye,Morning,20%,40,Single,60,214,5.0,166,4.1,48,12,114,31,2025-03-27 08:44:03
92,Umraniye,Morning,20%,40,Single,60,212,4.5,166,4.3,48,12,114,30,2025-03-27 08:44:08
93,Umraniye,Morning,20%,40,Single,60,212,4.6,162,4.5,48,12,112,25,2025-03-27 08:44:13
94,Umraniye,Morning,20%,40,Single,60,212,4.2,162,4.4,48,12,113,28,2025-03-27 08:44:18
95,Umraniye,Morning,20%,40,Single,60,210,4.7,162,4.2,48,12,115,30,2025-03-27 08:44:23
96,Umraniye,Morning,20%,40,Single,60,212,4.3,160,4.5,48,12,114,28,2025-03-27 08:44:28
97,Umraniye,Morning,20%,40,Single,60,214,5.0,162,4.8,48,12,115,30,2025-03-27 08:44:33
98,Umraniye,Morning,20%,40,Single,60,212,4.1,164,4.3,48,12,113,25,2025-03-27 08:44:38
99,Umraniye,Morning,20%,40,Single,60,210,4.8,162,4.9,48,12,114,25,2025-03-27 08:44:43
100,Umraniye,Morning,20%,40,Single,60,214,4.3,160,4.3,48,12,114,31,2025-03-27 08:44:48
101,Umraniye,Morning,20%,40,Single,60,210,4.5,160,4.8,48,12,115,28,2025-03-27 08:44:53
102,Umraniye,Morning,20%,40,Single,60,208,4.6,164,4.4,48,12,120,30,2025-03-27 08:44:58
103,Umraniye,Morning,20%,40,Single,60,216,4.8,166,4.8,48,12,116,29,2025-03-27 08:45:03
104,Umraniye,Morning,20%,40,Single,60,210,4.9,162,5.0,48,12,116,29,2025-03-27 08:45:08
105,Umraniye,Morning,20%,40,Single,60,212,4.5,166,4.1,48,12,116,26,2025-03-27 08:45:13
106,Umraniye,Morning,20%,40,Single,60,214,4.5,160,4.8,48,12,120,26,2025-03-27 08:45:18
107,Umraniye,Morning,20%,40,Single,60,210,4.3,164,4.6,48,12,116,25,2025-03-27 08:45:23
108,Umraniye,Morning,20%,40,Single,60,214,5.0,162,4.7,48,12,120,27,2025-03-27 08:45:28
109,Umraniye,Morning,20%,40,Single,60,212,4.3,162,4.5,48,12,121,30,2025-03-27 08:45:33
110,Umraniye,Morning,20%,40,Single,60,212,4.4,162,4.6,48,12,122,29,2025-03-27 08:45:38
111,Umraniye,Morning,20%,40,Single,60,212,4.5,162,4.5,48,12,122,29,2025-03-27 08:45:43
112,Umraniye,Morning,20%,40,Single,60,210,4.9,164,4.2,48,12,124,32,2025-03-27 08:45:48
113,Umraniye,Morning,20%,40,Single,60,214,4.4,162,4.6,48,12,123,31,2025-03-27 08:45:53
114,Umraniye,Morning,20%,40,Single,60,214,4.4,162,4.3,48,12,123,28,2025-03-27 08:45:58
115,Umraniye,Morning,20%,40,Single,60,210,5.2,162,4.9,48,12,126,31,2025-03-27 08:46:03
116,Umraniye,Morning,20%,40,Single,60,214,4.5,166,4.5,48,12,126,31,2025-03-27 08:46:08
117,Umraniye,Morning,20%,40,Single,60,214,5.4,164,4.5,48,12,126,31,2025-03-27 08:46:13
118,Umraniye,Morning,20%,40,Single,60,210,5.1,164,4.5,48,12,125,28,2025-03-27 08:46:18
119,Umraniye,Morning,20%,40,Single,60,212,4.3,162,4.5,48,12,126,30,2025-03-27 08:46:23
120,Umraniye,Morning,20%,40,Single,60,214,4.5,164,4.5,48,12,126,31,2025-03-27 08:46:28
121,Umraniye,Morning,20%,40,Single,60,210,4.5,164,4.8,48,12,125,27,2025-03-27 08:46:33
122,Umraniye,Morning,20%,40,Single,60,212,4.6,164,4.3,48,12,125,27,2025-03-27 08:46:38
123,Umraniye,Morning,20%,40,Single,60,214,4.9,162,4.7,48,12,126,26,2025-03-27 08:46:43
124,Umraniye,Morning,20%,40,Single,60,216,4.6,162,4.1,48,12,128,29,2025-03-27 08:46:48
125,Umraniye,Morning,20%,40,Single,60,210,5.3,164,4.5,48,12,126,27,2025-03-27 08:46:53
126,Umraniye,Morning,20%,40,Single,60,218,4.8,162,4.5,48,12,126,27,2025-03-27 08:46:58
127,Umraniye,Morning,20%,40,Single,60,214,4.7,162,4.7,48,12,126,26,2025-03-27 08:47:03
128,Umraniye,Morning,20%,40,Single,60,212,4.5,160,4.2,48,12,126,26,2025-03-27 08:47:08
129,Umraniye,Morning,20%,40,Single,60,214,4.7,162,4.5,48,12,127,27,2025-03-27 08:47:13
130,Umraniye,Morning,20%,40,Single,60,214,4.5,162,4.6,48,12,127,26,2025-03-27 08:47:18
131,Umraniye,Morning,20%,40,Single,60,214,4.5,158,4.4,48,12,126,31,2025-03-27 08:47:23
132,Umraniye,Morning,20%,40,Single,60,212,4.6,164,4.2,48,12,126,31,2025-03-27 08:47:28
133,Umraniye,Morning,20%,40,Single,60,214,4.5,162,4.2,48,12,126,27,2025-03-27 08:47:33
134,Umraniye,Morning,20%,40,Single,60,218,5.5,162,4.6,48,12,126,27,2025-03-27 08:47:38
135,Umraniye,Morning,20%,40,Single,60,214,4.5,164,4.3,48,12,126,26,2025-03-27 08:47:43
136,Umraniye,Morning,20%,40,Single,60,214,4.5,166,4.2,48,12,126,31,2025-03-27 08:47:48
137,Umraniye,Morning,20%,40,Single,60,214,5.2,166,4.9,48,12,126,28,2025-03-27 08:47:53
138,Umraniye,Morning,20%,40,Single,60,210,4.7,160,4.4,48,12,126,31,2025-03-27 08:47:58
