index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Evening,20%,40,Single,480,208,4.7,166,4.5,48,12,25,25,2025-04-17 15:31:36
1,Umraniye,Evening,20%,40,Single,480,210,4.7,164,4.3,48,12,31,28,2025-04-17 15:31:41
2,Umraniye,Evening,20%,40,Single,480,212,4.7,162,4.2,48,12,33,26,2025-04-17 15:31:46
3,Umraniye,Evening,20%,40,Single,480,212,4.6,162,4.7,48,12,38,29,2025-04-17 15:31:51
4,Umraniye,Evening,20%,40,Single,480,216,4.5,164,4.0,48,12,40,27,2025-04-17 15:31:56
5,Umraniye,Evening,20%,40,Single,480,208,4.7,164,4.9,48,12,44,29,2025-04-17 15:32:01
6,Umraniye,Evening,20%,40,Single,480,210,4.8,160,4.1,48,12,44,25,2025-04-17 15:32:06
7,Umraniye,Evening,20%,40,Single,480,210,4.5,160,4.1,48,12,54,34,2025-04-17 15:32:11
8,Umraniye,Evening,20%,40,Single,480,210,4.7,160,4.1,48,12,51,26,2025-04-17 15:32:16
9,Umraniye,Evening,20%,40,Single,480,210,4.5,166,4.6,48,12,58,33,2025-04-17 15:32:21
10,Umraniye,Evening,20%,40,Single,480,214,4.7,168,4.5,48,12,53,23,2025-04-17 15:32:26
11,Umraniye,Evening,20%,40,Single,480,214,4.7,160,4.4,48,12,64,34,2025-04-17 15:32:31
12,Umraniye,Evening,20%,40,Single,480,212,4.7,162,4.2,48,12,61,27,2025-04-17 15:32:36
13,Umraniye,Evening,20%,40,Single,480,210,4.9,162,4.6,48,12,63,27,2025-04-17 15:32:41
14,Umraniye,Evening,20%,40,Single,480,210,5.0,162,4.7,48,12,61,19,2025-04-17 15:32:46
15,Umraniye,Evening,20%,40,Single,480,214,3.9,168,4.5,48,12,65,23,2025-04-17 15:32:51
16,Umraniye,Evening,20%,40,Single,480,212,4.7,162,4.3,48,12,68,25,2025-04-17 15:32:56
17,Umraniye,Evening,20%,40,Single,480,216,4.5,162,4.3,48,12,69,24,2025-04-17 15:33:01
18,Umraniye,Evening,20%,40,Single,480,210,4.7,164,4.1,48,12,75,30,2025-04-17 15:33:06
19,Umraniye,Evening,20%,40,Single,480,214,4.8,168,4.3,48,12,75,26,2025-04-17 15:33:11
20,Umraniye,Evening,20%,40,Single,480,216,5.1,160,4.4,48,12,77,28,2025-04-17 15:33:16
21,Umraniye,Evening,20%,40,Single,480,214,5.2,162,3.9,48,12,79,29,2025-04-17 15:33:21
22,Umraniye,Evening,20%,40,Single,480,210,4.7,166,4.7,48,12,74,17,2025-04-17 15:33:26
23,Umraniye,Evening,20%,40,Single,480,216,5.2,166,4.4,48,12,82,27,2025-04-17 15:33:31
24,Umraniye,Evening,20%,40,Single,480,210,4.5,164,4.2,48,12,86,35,2025-04-17 15:33:36
25,Umraniye,Evening,20%,40,Single,480,210,5.1,162,4.3,48,12,87,32,2025-04-17 15:33:41
26,Umraniye,Evening,20%,40,Single,480,208,5.5,160,4.1,48,12,87,29,2025-04-17 15:33:46
27,Umraniye,Evening,20%,40,Single,480,214,4.8,166,4.1,48,12,87,28,2025-04-17 15:33:51
28,Umraniye,Evening,20%,40,Single,480,212,4.8,160,4.1,48,12,92,33,2025-04-17 15:33:56
29,Umraniye,Evening,20%,40,Single,480,208,4.6,162,4.1,48,12,91,30,2025-04-17 15:34:01
30,Umraniye,Evening,20%,40,Single,480,214,5.0,160,4.8,48,12,91,27,2025-04-17 15:34:06
31,Umraniye,Evening,20%,40,Single,480,214,4.6,164,4.3,48,12,93,29,2025-04-17 15:34:11
32,Umraniye,Evening,20%,40,Single,480,210,4.6,162,4.1,48,12,95,31,2025-04-17 15:34:16
33,Umraniye,Evening,20%,40,Single,480,210,5.2,166,4.4,48,12,95,32,2025-04-17 15:34:21
34,Umraniye,Evening,20%,40,Single,480,208,5.1,164,4.6,48,12,95,23,2025-04-17 15:34:26
35,Umraniye,Evening,20%,40,Single,480,216,4.1,162,4.1,48,12,97,28,2025-04-17 15:34:31
36,Umraniye,Evening,20%,40,Single,480,210,5.0,162,4.7,48,12,99,31,2025-04-17 15:34:36
37,Umraniye,Evening,20%,40,Single,480,214,5.1,160,4.8,48,12,98,26,2025-04-17 15:34:41
38,Umraniye,Evening,20%,40,Single,480,208,5.3,166,4.4,48,12,100,27,2025-04-17 15:34:46
39,Umraniye,Evening,20%,40,Single,480,210,4.7,164,4.0,48,12,101,34,2025-04-17 15:34:51
40,Umraniye,Evening,20%,40,Single,480,212,4.8,164,4.2,48,12,102,29,2025-04-17 15:34:56
41,Umraniye,Evening,20%,40,Single,480,214,4.7,162,4.1,48,12,102,25,2025-04-17 15:35:01
