index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Noon,20%,20,Single,60,212,8.0,162,9.1,48,30,21,21,2025-03-11 11:27:48
1,Umraniye,Noon,20%,20,Single,60,208,8.1,162,9.8,48,30,21,21,2025-03-11 11:27:53
2,Umraniye,Noon,20%,20,Single,60,210,8.1,162,9.9,48,30,21,21,2025-03-11 11:27:58
3,Umraniye,Noon,20%,20,Single,60,212,8.0,160,9.6,48,30,21,21,2025-03-11 11:28:03
4,Umraniye,Noon,20%,20,Single,60,210,8.2,162,9.6,48,30,25,20,2025-03-11 11:28:08
5,Umraniye,Noon,20%,20,Single,60,212,8.0,162,9.4,48,30,25,23,2025-03-11 11:28:13
6,Umraniye,Noon,20%,20,Single,60,208,8.1,162,9.4,48,30,27,22,2025-03-11 11:28:18
7,Umraniye,Noon,20%,20,Single,60,204,6.3,146,9.0,48,30,30,20,2025-03-11 11:28:23
8,Umraniye,Noon,20%,20,Single,60,208,8.1,162,9.5,48,30,31,22,2025-03-11 11:28:28
9,Umraniye,Noon,20%,20,Single,60,210,8.0,162,9.5,48,30,32,20,2025-03-11 11:28:33
10,Umraniye,Noon,20%,20,Single,60,212,8.0,162,9.8,48,30,33,21,2025-03-11 11:28:38
11,Umraniye,Noon,20%,20,Single,60,210,6.4,124,11.1,48,30,33,23,2025-03-11 11:28:43
12,Umraniye,Noon,20%,20,Single,60,212,7.9,162,9.6,48,30,35,24,2025-03-11 11:28:48
13,Umraniye,Noon,20%,20,Single,60,208,7.9,162,9.7,48,30,36,23,2025-03-11 11:28:53
14,Umraniye,Noon,20%,20,Single,60,208,8.1,164,9.6,48,30,37,23,2025-03-11 11:28:58
15,Umraniye,Noon,20%,20,Single,60,210,8.2,162,9.7,48,30,39,23,2025-03-11 11:29:03
16,Umraniye,Noon,20%,20,Single,60,210,7.9,162,9.7,48,30,39,24,2025-03-11 11:29:08
17,Umraniye,Noon,20%,20,Single,60,206,8.2,162,9.6,48,30,39,24,2025-03-11 11:29:13
18,Umraniye,Noon,20%,20,Single,60,206,8.1,162,9.7,48,30,41,25,2025-03-11 11:29:18
19,Umraniye,Noon,20%,20,Single,60,210,8.0,164,9.9,48,30,41,23,2025-03-11 11:29:23
20,Umraniye,Noon,20%,20,Single,60,208,8.0,162,9.4,48,30,41,25,2025-03-11 11:29:28
21,Umraniye,Noon,20%,20,Single,60,212,8.1,164,9.8,48,30,43,22,2025-03-11 11:29:33
22,Umraniye,Noon,20%,20,Single,60,208,8.2,158,9.9,48,30,44,25,2025-03-11 11:29:38
23,Umraniye,Noon,20%,20,Single,60,208,7.9,162,9.5,48,30,45,25,2025-03-11 11:29:43
24,Umraniye,Noon,20%,20,Single,60,208,6.4,126,11.4,48,30,45,22,2025-03-11 11:29:48
25,Umraniye,Noon,20%,20,Single,60,208,7.9,162,10.0,48,30,42,24,2025-03-11 11:29:53
26,Umraniye,Noon,20%,20,Single,60,204,8.1,160,9.5,48,30,40,24,2025-03-11 11:29:58
27,Umraniye,Noon,20%,20,Single,60,204,8.3,164,9.8,48,30,40,24,2025-03-11 11:30:03
28,Umraniye,Noon,20%,20,Single,60,210,8.0,162,9.8,48,30,39,24,2025-03-11 11:30:08
29,Umraniye,Noon,20%,20,Single,60,206,8.1,162,9.7,48,30,39,24,2025-03-11 11:30:13
30,Umraniye,Noon,20%,20,Single,60,206,8.2,162,9.8,48,30,39,24,2025-03-11 11:30:18
31,Umraniye,Noon,20%,20,Single,60,208,8.1,162,9.8,48,30,41,24,2025-03-11 11:30:23
32,Umraniye,Noon,20%,20,Single,60,210,8.0,162,9.7,48,30,41,24,2025-03-11 11:30:28
33,Umraniye,Noon,20%,20,Single,60,206,8.3,162,9.7,48,30,41,25,2025-03-11 11:30:33
34,Umraniye,Noon,20%,20,Single,60,212,8.0,162,9.7,48,30,41,25,2025-03-11 11:30:38
35,Umraniye,Noon,20%,20,Single,60,210,7.9,162,9.7,48,30,41,22,2025-03-11 11:30:43
36,Umraniye,Noon,20%,20,Single,60,206,8.1,162,9.7,48,30,41,26,2025-03-11 11:30:48
37,Umraniye,Noon,20%,20,Single,60,208,6.4,128,11.5,48,30,40,25,2025-03-11 11:30:53
38,Umraniye,Noon,20%,20,Single,60,210,8.0,162,9.6,48,30,40,26,2025-03-11 11:30:58
39,Umraniye,Noon,20%,20,Single,60,210,8.1,162,9.8,48,30,40,27,2025-03-11 11:31:03
40,Umraniye,Noon,20%,20,Single,60,208,8.1,164,9.6,48,30,40,23,2025-03-11 11:31:08
41,Umraniye,Noon,20%,20,Single,60,208,8.0,162,10.0,48,30,39,27,2025-03-11 11:31:13
42,Umraniye,Noon,20%,20,Single,60,210,7.7,162,9.5,48,30,39,27,2025-03-11 11:31:18
43,Umraniye,Noon,20%,20,Single,60,206,8.0,162,9.8,48,30,38,25,2025-03-11 11:31:23
44,Umraniye,Noon,20%,20,Single,60,208,7.9,162,9.7,48,30,38,21,2025-03-11 11:31:28
45,Umraniye,Noon,20%,20,Single,60,208,6.4,126,11.6,48,30,38,23,2025-03-11 11:31:33
46,Umraniye,Noon,20%,20,Single,60,208,6.5,130,11.2,48,30,38,25,2025-03-11 11:31:38
47,Umraniye,Noon,20%,20,Single,60,210,7.9,162,9.9,48,30,38,23,2025-03-11 11:31:43
48,Umraniye,Noon,20%,20,Single,60,210,7.9,162,9.6,48,30,38,23,2025-03-11 11:31:48
49,Umraniye,Noon,20%,20,Single,60,208,6.7,128,11.6,48,30,38,27,2025-03-11 11:31:53
50,Umraniye,Noon,20%,20,Single,60,210,8.1,160,9.4,48,30,39,23,2025-03-11 11:31:58
51,Umraniye,Noon,20%,20,Single,60,210,7.9,162,9.9,48,30,39,23,2025-03-11 11:32:03
52,Umraniye,Noon,20%,20,Single,60,210,7.9,162,9.7,48,30,40,27,2025-03-11 11:32:08
53,Umraniye,Noon,20%,20,Single,60,210,6.4,128,11.6,48,30,40,26,2025-03-11 11:32:13
54,Umraniye,Noon,20%,20,Single,60,212,6.5,128,11.6,48,30,40,27,2025-03-11 11:32:18
55,Umraniye,Noon,20%,20,Single,60,210,6.5,130,11.6,48,30,41,23,2025-03-11 11:32:23
56,Umraniye,Noon,20%,20,Single,60,208,7.7,144,10.9,48,30,42,22,2025-03-11 11:32:28
57,Umraniye,Noon,20%,20,Single,60,212,8.0,162,10.0,48,30,43,22,2025-03-11 11:32:33
58,Umraniye,Noon,20%,20,Single,60,206,8.1,162,10.1,48,30,44,25,2025-03-11 11:32:38
59,Umraniye,Noon,20%,20,Single,60,210,7.6,162,10.0,48,30,45,27,2025-03-11 11:32:43
60,Umraniye,Noon,20%,20,Single,60,210,7.6,164,9.9,48,30,45,27,2025-03-11 11:32:48
61,Umraniye,Noon,20%,20,Single,60,204,7.7,162,10.0,48,30,48,28,2025-03-11 11:32:53
62,Umraniye,Noon,20%,20,Single,60,210,8.1,162,9.5,48,30,48,22,2025-03-11 11:32:58
63,Umraniye,Noon,20%,20,Single,60,210,7.9,162,10.1,48,30,49,23,2025-03-11 11:33:03
64,Umraniye,Noon,20%,20,Single,60,206,8.1,162,9.7,48,30,52,25,2025-03-11 11:33:08
65,Umraniye,Noon,20%,20,Single,60,210,7.7,162,10.0,48,30,53,28,2025-03-11 11:33:13
66,Umraniye,Noon,20%,20,Single,60,210,7.9,162,10.0,48,30,53,23,2025-03-11 11:33:18
67,Umraniye,Noon,20%,20,Single,60,208,7.9,160,9.7,48,30,55,23,2025-03-11 11:33:23
68,Umraniye,Noon,20%,20,Single,60,212,7.7,162,9.9,48,30,55,28,2025-03-11 11:33:28
69,Umraniye,Noon,20%,20,Single,60,212,8.0,162,9.9,48,30,57,23,2025-03-11 11:33:33
70,Umraniye,Noon,20%,20,Single,60,208,8.2,164,9.7,48,30,58,28,2025-03-11 11:33:38
71,Umraniye,Noon,20%,20,Single,60,210,8.2,162,9.4,48,30,59,26,2025-03-11 11:33:43
72,Umraniye,Noon,20%,20,Single,60,210,8.2,162,9.7,48,30,58,23,2025-03-11 11:33:48
73,Umraniye,Noon,20%,20,Single,60,206,7.7,162,10.0,48,30,60,23,2025-03-11 11:33:53
