index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Noon,20%,20,Single,480,210,8.1,162,9.7,48,30,25,26,2025-04-10 11:54:21
1,Umraniye,Noon,20%,20,Single,480,212,8.1,162,10.0,48,30,28,28,2025-04-10 11:54:26
2,Umraniye,Noon,20%,20,Single,480,208,8.5,162,9.9,48,30,28,25,2025-04-10 11:54:31
3,Umraniye,Noon,20%,20,Single,480,214,8.0,148,9.6,48,30,32,29,2025-04-10 11:54:36
4,Umraniye,Noon,20%,20,Single,480,210,8.2,162,9.9,48,30,32,27,2025-04-10 11:54:41
5,Umraniye,Noon,20%,20,Single,480,210,8.3,162,9.8,48,30,37,30,2025-04-10 11:54:46
6,Umraniye,Noon,20%,20,Single,480,210,8.0,162,10.0,48,30,36,28,2025-04-10 11:54:51
7,Umraniye,Noon,20%,20,Single,480,210,8.0,162,9.8,48,30,43,34,2025-04-10 11:54:56
8,Umraniye,Noon,20%,20,Single,480,206,8.2,164,9.7,48,30,39,28,2025-04-10 11:55:01
9,Umraniye,Noon,20%,20,Single,480,210,8.3,162,10.1,48,30,37,24,2025-04-10 11:55:06
10,Umraniye,Noon,20%,20,Single,480,212,8.1,162,9.8,48,30,40,27,2025-04-10 11:55:11
11,Umraniye,Noon,20%,20,Single,480,212,8.1,162,10.0,48,30,43,28,2025-04-10 11:55:16
12,Umraniye,Noon,20%,20,Single,480,210,8.2,162,9.4,48,30,40,25,2025-04-10 11:55:21
13,Umraniye,Noon,20%,20,Single,480,204,8.5,160,9.7,48,30,49,33,2025-04-10 11:55:26
14,Umraniye,Noon,20%,20,Single,480,208,7.9,162,9.8,48,30,45,27,2025-04-10 11:55:31
15,Umraniye,Noon,20%,20,Single,480,210,7.6,162,9.6,48,30,46,26,2025-04-10 11:55:36
16,Umraniye,Noon,20%,20,Single,480,210,8.2,164,9.8,48,30,48,29,2025-04-10 11:55:41
17,Umraniye,Noon,20%,20,Single,480,210,7.9,162,10.0,48,30,47,25,2025-04-10 11:55:46
18,Umraniye,Noon,20%,20,Single,480,212,8.1,162,9.9,48,30,54,31,2025-04-10 11:55:51
19,Umraniye,Noon,20%,20,Single,480,208,7.7,162,9.7,48,30,54,31,2025-04-10 11:55:56
20,Umraniye,Noon,20%,20,Single,480,212,8.2,162,9.9,48,30,53,28,2025-04-10 11:56:01
21,Umraniye,Noon,20%,20,Single,480,206,8.3,162,9.8,48,30,55,30,2025-04-10 11:56:06
22,Umraniye,Noon,20%,20,Single,480,210,8.3,156,10.8,48,30,54,26,2025-04-10 11:56:11
23,Umraniye,Noon,20%,20,Single,480,210,6.4,116,12.3,48,30,52,23,2025-04-10 11:56:16
24,Umraniye,Noon,20%,20,Single,480,210,8.1,162,10.1,48,30,56,27,2025-04-10 11:56:21
25,Umraniye,Noon,20%,20,Single,480,208,8.0,162,9.7,48,30,57,26,2025-04-10 11:56:26
26,Umraniye,Noon,20%,20,Single,480,214,8.1,162,9.7,48,30,53,21,2025-04-10 11:56:31
27,Umraniye,Noon,20%,20,Single,480,208,7.9,162,9.5,48,30,57,24,2025-04-10 11:56:36
28,Umraniye,Noon,20%,20,Single,480,204,8.5,162,10.1,48,30,57,24,2025-04-10 11:56:41
29,Umraniye,Noon,20%,20,Single,480,210,8.2,164,9.6,48,30,59,24,2025-04-10 11:56:46
30,Umraniye,Noon,20%,20,Single,480,202,8.1,162,9.9,48,30,66,33,2025-04-10 11:56:51
31,Umraniye,Noon,20%,20,Single,480,208,8.0,162,9.7,48,30,65,30,2025-04-10 11:56:56
32,Umraniye,Noon,20%,20,Single,480,212,7.7,162,10.5,48,30,66,31,2025-04-10 11:57:01
33,Umraniye,Noon,20%,20,Single,480,212,7.9,162,9.6,48,30,67,30,2025-04-10 11:57:06
34,Umraniye,Noon,20%,20,Single,480,210,8.1,160,10.1,48,30,68,32,2025-04-10 11:57:11
35,Umraniye,Noon,20%,20,Single,480,210,8.2,162,10.1,48,30,68,28,2025-04-10 11:57:16
36,Umraniye,Noon,20%,20,Single,480,206,8.2,162,10.0,48,30,71,33,2025-04-10 11:57:21
