index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Evening,20%,20,Single,30,216,8.2,164,9.8,48,30,112,,2025-03-18 15:15:39
1,Umraniye,Evening,20%,20,Single,30,210,8.1,158,9.8,48,30,102,37.0,2025-03-18 15:15:43
2,Umraniye,Evening,20%,20,Single,30,212,8.2,162,9.9,48,30,102,37.0,2025-03-18 15:15:48
3,Umraniye,Evening,20%,20,Single,30,212,8.0,162,9.9,48,30,106,33.0,2025-03-18 15:15:53
4,Umraniye,Evening,20%,20,Single,30,212,8.3,162,9.4,48,30,109,31.0,2025-03-18 15:15:58
5,Umraniye,Evening,20%,20,Single,30,210,8.2,162,9.5,48,30,109,36.0,2025-03-18 15:16:03
6,Umraniye,Evening,20%,20,Single,30,210,8.2,162,9.4,48,30,111,30.0,2025-03-18 15:16:08
7,Umraniye,Evening,20%,20,Single,30,210,8.3,162,9.5,48,30,112,29.0,2025-03-18 15:16:13
8,Umraniye,Evening,20%,20,Single,30,212,8.1,164,9.5,48,30,113,30.0,2025-03-18 15:16:18
9,Umraniye,Evening,20%,20,Single,30,212,8.3,164,9.6,48,30,111,33.0,2025-03-18 15:16:23
10,Umraniye,Evening,20%,20,Single,30,212,8.5,162,9.6,48,30,112,33.0,2025-03-18 15:16:28
11,Umraniye,Evening,20%,20,Single,30,210,8.3,162,9.7,48,30,114,29.0,2025-03-18 15:16:33
12,Umraniye,Evening,20%,20,Single,30,212,8.3,162,9.7,48,30,114,28.0,2025-03-18 15:16:38
13,Umraniye,Evening,20%,20,Single,30,212,8.3,164,9.6,48,30,115,29.0,2025-03-18 15:16:43
14,Umraniye,Evening,20%,20,Single,30,208,8.5,156,9.9,48,30,114,31.0,2025-03-18 15:16:48
15,Umraniye,Evening,20%,20,Single,30,214,8.5,162,9.6,48,30,114,29.0,2025-03-18 15:16:53
16,Umraniye,Evening,20%,20,Single,30,212,8.2,162,9.7,48,30,116,29.0,2025-03-18 15:16:58
17,Umraniye,Evening,20%,20,Single,30,210,8.2,164,9.7,48,30,116,30.0,2025-03-18 15:17:03
18,Umraniye,Evening,20%,20,Single,30,214,8.2,162,9.5,48,30,114,31.0,2025-03-18 15:17:08
19,Umraniye,Evening,20%,20,Single,30,210,8.2,166,9.7,48,30,116,30.0,2025-03-18 15:17:13
20,Umraniye,Evening,20%,20,Single,30,210,8.0,162,9.7,48,30,120,28.0,2025-03-18 15:17:18
21,Umraniye,Evening,20%,20,Single,30,216,8.3,162,9.8,48,30,115,32.0,2025-03-18 15:17:23
22,Umraniye,Evening,20%,20,Single,30,208,8.1,164,9.7,48,30,115,33.0,2025-03-18 15:17:28
23,Umraniye,Evening,20%,20,Single,30,216,8.1,162,9.6,48,30,116,34.0,2025-03-18 15:17:33
24,Umraniye,Evening,20%,20,Single,30,214,8.1,162,8.6,48,30,120,32.0,2025-03-18 15:17:38
25,Umraniye,Evening,20%,20,Single,30,212,8.1,162,8.1,48,30,120,29.0,2025-03-18 15:17:43
26,Umraniye,Evening,20%,20,Single,30,212,8.0,164,9.7,48,30,116,34.0,2025-03-18 15:17:48
27,Umraniye,Evening,20%,20,Single,30,214,8.5,162,9.6,48,30,123,28.0,2025-03-18 15:17:53
28,Umraniye,Evening,20%,20,Single,30,210,8.0,162,9.8,48,30,120,31.0,2025-03-18 15:17:58
29,Umraniye,Evening,20%,20,Single,30,210,8.1,162,9.8,48,30,122,30.0,2025-03-18 15:18:03
30,Umraniye,Evening,20%,20,Single,30,212,8.1,162,9.8,48,30,123,28.0,2025-03-18 15:18:08
31,Umraniye,Evening,20%,20,Single,30,212,8.0,138,9.5,48,30,123,29.0,2025-03-18 15:18:13
32,Umraniye,Evening,20%,20,Single,30,208,8.2,162,9.8,48,30,123,32.0,2025-03-18 15:18:18
33,Umraniye,Evening,20%,20,Single,30,214,8.2,162,9.8,48,30,123,28.0,2025-03-18 15:18:23
34,Umraniye,Evening,20%,20,Single,30,210,8.1,166,8.6,48,30,122,31.0,2025-03-18 15:18:28
35,Umraniye,Evening,20%,20,Single,30,214,8.2,162,9.9,48,30,123,33.0,2025-03-18 15:18:33
36,Umraniye,Evening,20%,20,Single,30,214,8.1,164,9.5,48,30,122,33.0,2025-03-18 15:18:38
37,Umraniye,Evening,20%,20,Single,30,210,8.2,164,9.8,48,30,123,34.0,2025-03-18 15:18:43
38,Umraniye,Evening,20%,20,Single,30,210,8.3,164,9.8,48,30,122,34.0,2025-03-18 15:18:48
39,Umraniye,Evening,20%,20,Single,30,212,8.2,148,10.0,48,30,124,32.0,2025-03-18 15:18:53
40,Umraniye,Evening,20%,20,Single,30,208,8.2,162,9.8,48,30,125,30.0,2025-03-18 15:18:57
41,Umraniye,Evening,20%,20,Single,30,212,8.1,162,9.9,48,30,123,34.0,2025-03-18 15:19:03
42,Umraniye,Evening,20%,20,Single,30,212,8.2,162,9.5,48,30,125,33.0,2025-03-18 15:19:08
43,Umraniye,Evening,20%,20,Single,30,208,8.1,162,9.9,48,30,126,28.0,2025-03-18 15:19:13
44,Umraniye,Evening,20%,20,Single,30,216,8.2,164,9.7,48,30,126,28.0,2025-03-18 15:19:17
45,Umraniye,Evening,20%,20,Single,30,210,8.1,162,9.9,48,30,127,28.0,2025-03-18 15:19:23
46,Umraniye,Evening,20%,20,Single,30,210,8.0,164,9.8,48,30,125,30.0,2025-03-18 15:19:27
47,Umraniye,Evening,20%,20,Single,30,216,8.1,162,9.7,48,30,127,29.0,2025-03-18 15:19:33
48,Umraniye,Evening,20%,20,Single,30,212,8.0,162,9.8,48,30,125,33.0,2025-03-18 15:19:38
49,Umraniye,Evening,20%,20,Single,30,212,8.1,162,9.9,48,30,128,28.0,2025-03-18 15:19:43
50,Umraniye,Evening,20%,20,Single,30,214,8.3,166,8.9,48,30,125,33.0,2025-03-18 15:19:48
51,Umraniye,Evening,20%,20,Single,30,210,8.1,164,9.8,48,30,125,32.0,2025-03-18 15:19:53
52,Umraniye,Evening,20%,20,Single,30,212,8.3,162,9.8,48,30,125,34.0,2025-03-18 15:19:58
53,Umraniye,Evening,20%,20,Single,30,212,8.2,164,9.8,48,30,125,33.0,2025-03-18 15:20:02
54,Umraniye,Evening,20%,20,Single,30,210,7.9,164,9.7,48,30,128,29.0,2025-03-18 15:20:08
55,Umraniye,Evening,20%,20,Single,30,210,8.1,164,9.7,48,30,126,33.0,2025-03-18 15:20:13
56,Umraniye,Evening,20%,20,Single,30,212,8.3,162,9.9,48,30,126,34.0,2025-03-18 15:20:18
57,Umraniye,Evening,20%,20,Single,30,208,8.1,164,9.8,48,30,125,34.0,2025-03-18 15:20:23
58,Umraniye,Evening,20%,20,Single,30,212,8.3,162,9.8,48,30,126,34.0,2025-03-18 15:20:28
59,Umraniye,Evening,20%,20,Single,30,212,8.3,168,8.8,48,30,126,34.0,2025-03-18 15:20:33
60,Umraniye,Evening,20%,20,Single,30,210,8.2,162,9.8,48,30,126,33.0,2025-03-18 15:20:38
