index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Morning,20%,20,Single,30,212,7.9,162,10.4,48,30,15,13,2025-03-18 09:21:18
1,Umraniye,Morning,20%,20,Single,30,210,7.9,162,9.6,48,30,15,13,2025-03-18 09:21:23
2,Umraniye,Morning,20%,20,Single,30,212,8.1,162,9.6,48,30,15,13,2025-03-18 09:21:28
3,Umraniye,Morning,20%,20,Single,30,208,8.1,162,10.3,48,30,16,15,2025-03-18 09:21:33
4,Umraniye,Morning,20%,20,Single,30,212,7.7,162,10.6,48,30,19,16,2025-03-18 09:21:38
5,Umraniye,Morning,20%,20,Single,30,212,7.7,162,10.7,48,30,22,12,2025-03-18 09:21:43
6,Umraniye,Morning,20%,20,Single,30,216,7.6,162,10.7,48,30,24,16,2025-03-18 09:21:48
7,Umraniye,Morning,20%,20,Single,30,212,7.9,162,10.8,48,30,27,16,2025-03-18 09:21:53
8,Umraniye,Morning,20%,20,Single,30,212,7.9,162,10.8,48,30,28,11,2025-03-18 09:21:58
9,Umraniye,Morning,20%,20,Single,30,214,8.0,162,10.8,48,30,31,13,2025-03-18 09:22:03
10,Umraniye,Morning,20%,20,Single,30,214,7.7,162,10.7,48,30,30,13,2025-03-18 09:22:08
11,Umraniye,Morning,20%,20,Single,30,214,8.0,162,10.8,48,30,32,12,2025-03-18 09:22:13
12,Umraniye,Morning,20%,20,Single,30,216,7.6,160,10.7,48,30,33,11,2025-03-18 09:22:18
13,Umraniye,Morning,20%,20,Single,30,212,7.7,162,10.8,48,30,31,17,2025-03-18 09:22:23
14,Umraniye,Morning,20%,20,Single,30,212,7.9,162,10.8,48,30,32,17,2025-03-18 09:22:28
15,Umraniye,Morning,20%,20,Single,30,216,7.6,162,10.7,48,30,33,17,2025-03-18 09:22:33
16,Umraniye,Morning,20%,20,Single,30,210,7.7,162,10.8,48,30,33,17,2025-03-18 09:22:38
17,Umraniye,Morning,20%,20,Single,30,210,7.9,162,10.7,48,30,36,13,2025-03-18 09:22:43
18,Umraniye,Morning,20%,20,Single,30,218,7.9,162,10.7,48,30,35,14,2025-03-18 09:22:48
19,Umraniye,Morning,20%,20,Single,30,212,7.7,162,10.9,48,30,35,17,2025-03-18 09:22:53
20,Umraniye,Morning,20%,20,Single,30,212,7.7,160,10.6,48,30,36,17,2025-03-18 09:22:58
21,Umraniye,Morning,20%,20,Single,30,212,8.0,162,10.5,48,30,36,17,2025-03-18 09:23:03
22,Umraniye,Morning,20%,20,Single,30,214,8.0,162,10.7,48,30,38,15,2025-03-18 09:23:08
23,Umraniye,Morning,20%,20,Single,30,214,7.9,162,10.8,48,30,39,11,2025-03-18 09:23:13
24,Umraniye,Morning,20%,20,Single,30,212,7.7,162,10.7,48,30,39,15,2025-03-18 09:23:18
25,Umraniye,Morning,20%,20,Single,30,212,7.9,162,10.7,48,30,40,12,2025-03-18 09:23:23
26,Umraniye,Morning,20%,20,Single,30,214,7.9,162,10.8,48,30,41,15,2025-03-18 09:23:28
27,Umraniye,Morning,20%,20,Single,30,210,7.9,162,10.1,48,30,40,18,2025-03-18 09:23:33
28,Umraniye,Morning,20%,20,Single,30,214,7.9,162,10.7,48,30,42,16,2025-03-18 09:23:38
29,Umraniye,Morning,20%,20,Single,30,214,7.9,162,10.8,48,30,42,13,2025-03-18 09:23:43
30,Umraniye,Morning,20%,20,Single,30,214,7.9,162,10.7,48,30,43,13,2025-03-18 09:23:48
31,Umraniye,Morning,20%,20,Single,30,216,7.9,164,10.3,48,30,42,17,2025-03-18 09:23:53
32,Umraniye,Morning,20%,20,Single,30,212,7.9,162,10.8,48,30,45,12,2025-03-18 09:23:58
33,Umraniye,Morning,20%,20,Single,30,212,7.9,162,10.8,48,30,43,19,2025-03-18 09:24:03
34,Umraniye,Morning,20%,20,Single,30,216,7.9,162,10.7,48,30,45,12,2025-03-18 09:24:08
35,Umraniye,Morning,20%,20,Single,30,212,7.6,162,10.8,48,30,45,18,2025-03-18 09:24:13
36,Umraniye,Morning,20%,20,Single,30,212,7.7,166,10.5,48,30,45,16,2025-03-18 09:24:18
37,Umraniye,Morning,20%,20,Single,30,216,8.0,162,10.8,48,30,46,16,2025-03-18 09:24:23
38,Umraniye,Morning,20%,20,Single,30,212,7.7,162,10.7,48,30,48,13,2025-03-18 09:24:28
39,Umraniye,Morning,20%,20,Single,30,212,7.6,162,10.8,48,30,47,16,2025-03-18 09:24:33
40,Umraniye,Morning,20%,20,Single,30,216,7.7,162,10.7,48,30,49,13,2025-03-18 09:24:38
41,Umraniye,Morning,20%,20,Single,30,214,7.7,162,10.8,48,30,50,12,2025-03-18 09:24:43
42,Umraniye,Morning,20%,20,Single,30,214,7.9,162,10.8,48,30,48,18,2025-03-18 09:24:48
43,Umraniye,Morning,20%,20,Single,30,216,7.9,162,10.7,48,30,48,19,2025-03-18 09:24:53
44,Umraniye,Morning,20%,20,Single,30,212,7.6,162,10.8,48,30,50,17,2025-03-18 09:24:58
45,Umraniye,Morning,20%,20,Single,30,216,8.0,162,10.7,48,30,51,13,2025-03-18 09:25:03
46,Umraniye,Morning,20%,20,Single,30,218,7.9,162,10.8,48,30,51,16,2025-03-18 09:25:07
