index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Morning,20%,20,Single,240,208,8.5,162,10.1,48,30,22,21,2025-03-05 08:54:40
1,Umraniye,Morning,20%,20,Single,240,208,8.2,162,10.1,48,30,22,21,2025-03-05 08:54:45
2,Umraniye,Morning,20%,20,Single,240,196,8.3,162,10.1,48,30,24,22,2025-03-05 08:54:50
3,Umraniye,Morning,20%,20,Single,240,210,8.5,162,10.0,48,30,25,22,2025-03-05 08:54:55
4,Umraniye,Morning,20%,20,Single,240,216,8.3,162,9.9,48,30,30,24,2025-03-05 08:55:00
5,Umraniye,Morning,20%,20,Single,240,208,8.1,162,10.1,48,30,31,23,2025-03-05 08:55:05
6,Umraniye,Morning,20%,20,Single,240,214,8.2,162,10.2,48,30,32,20,2025-03-05 08:55:10
7,Umraniye,Morning,20%,20,Single,240,210,8.1,162,10.2,48,30,33,18,2025-03-05 08:55:15
8,Umraniye,Morning,20%,20,Single,240,210,8.2,162,10.2,48,30,33,23,2025-03-05 08:55:20
9,Umraniye,Morning,20%,20,Single,240,206,8.5,162,10.2,48,30,36,19,2025-03-05 08:55:25
10,Umraniye,Morning,20%,20,Single,240,210,8.0,162,10.3,48,30,36,22,2025-03-05 08:55:30
11,Umraniye,Morning,20%,20,Single,240,210,8.2,162,10.3,48,30,36,21,2025-03-05 08:55:35
12,Umraniye,Morning,20%,20,Single,240,212,8.2,162,10.3,48,30,38,18,2025-03-05 08:55:40
13,Umraniye,Morning,20%,20,Single,240,208,8.1,162,10.3,48,30,38,20,2025-03-05 08:55:45
14,Umraniye,Morning,20%,20,Single,240,208,8.2,162,10.3,48,30,40,23,2025-03-05 08:55:50
15,Umraniye,Morning,20%,20,Single,240,212,8.2,162,10.3,48,30,39,24,2025-03-05 08:55:55
16,Umraniye,Morning,20%,20,Single,240,210,8.1,162,10.3,48,30,40,24,2025-03-05 08:56:00
17,Umraniye,Morning,20%,20,Single,240,212,8.1,162,10.4,48,30,42,19,2025-03-05 08:56:05
18,Umraniye,Morning,20%,20,Single,240,212,8.2,162,10.2,48,30,43,20,2025-03-05 08:56:10
19,Umraniye,Morning,20%,20,Single,240,208,8.1,162,10.3,48,30,42,24,2025-03-05 08:56:15
20,Umraniye,Morning,20%,20,Single,240,212,8.2,162,10.3,48,30,44,19,2025-03-05 08:56:20
21,Umraniye,Morning,20%,20,Single,240,212,8.1,162,10.4,48,30,45,19,2025-03-05 08:56:25
22,Umraniye,Morning,20%,20,Single,240,208,8.0,162,10.4,48,30,46,19,2025-03-05 08:56:30
23,Umraniye,Morning,20%,20,Single,240,208,8.3,162,10.4,48,30,46,23,2025-03-05 08:56:35
24,Umraniye,Morning,20%,20,Single,240,210,8.3,162,10.3,48,30,46,21,2025-03-05 08:56:40
25,Umraniye,Morning,20%,20,Single,240,208,8.2,162,10.4,48,30,46,24,2025-03-05 08:56:45
26,Umraniye,Morning,20%,20,Single,240,212,8.1,162,10.4,48,30,49,20,2025-03-05 08:56:50
27,Umraniye,Morning,20%,20,Single,240,212,8.1,162,10.3,48,30,48,25,2025-03-05 08:56:55
28,Umraniye,Morning,20%,20,Single,240,210,8.1,162,10.3,48,30,49,25,2025-03-05 08:57:00
29,Umraniye,Morning,20%,20,Single,240,216,8.0,162,10.3,48,30,51,21,2025-03-05 08:57:05
30,Umraniye,Morning,20%,20,Single,240,210,8.1,162,10.4,48,30,51,21,2025-03-05 08:57:10
31,Umraniye,Morning,20%,20,Single,240,210,8.0,162,10.4,48,30,50,23,2025-03-05 08:57:15
32,Umraniye,Morning,20%,20,Single,240,214,8.2,164,10.3,48,30,51,26,2025-03-05 08:57:20
33,Umraniye,Morning,20%,20,Single,240,210,8.1,162,10.2,48,30,52,21,2025-03-05 08:57:25
34,Umraniye,Morning,20%,20,Single,240,212,8.0,162,10.3,48,30,52,26,2025-03-05 08:57:30
35,Umraniye,Morning,20%,20,Single,240,214,8.2,162,10.3,48,30,53,22,2025-03-05 08:57:35
36,Umraniye,Morning,20%,20,Single,240,214,8.2,162,10.3,48,30,53,23,2025-03-05 08:57:40
37,Umraniye,Morning,20%,20,Single,240,212,8.1,162,10.3,48,30,53,23,2025-03-05 08:57:45
38,Umraniye,Morning,20%,20,Single,240,212,8.1,162,10.3,48,30,54,23,2025-03-05 08:57:50
39,Umraniye,Morning,20%,20,Single,240,212,8.0,162,10.2,48,30,54,26,2025-03-05 08:57:55
40,Umraniye,Morning,20%,20,Single,240,212,8.1,162,10.3,48,30,55,21,2025-03-05 08:58:00
41,Umraniye,Morning,20%,20,Single,240,212,8.2,162,10.3,48,30,55,26,2025-03-05 08:58:05
42,Umraniye,Morning,20%,20,Single,240,210,8.1,162,10.4,48,30,56,26,2025-03-05 08:58:10
43,Umraniye,Morning,20%,20,Single,240,214,8.1,162,10.2,48,30,55,25,2025-03-05 08:58:15
44,Umraniye,Morning,20%,20,Single,240,212,8.2,162,10.3,48,30,57,21,2025-03-05 08:58:20
45,Umraniye,Morning,20%,20,Single,240,210,8.2,162,10.4,48,30,58,24,2025-03-05 08:58:25
46,Umraniye,Morning,20%,20,Single,240,212,8.3,162,10.3,48,30,58,21,2025-03-05 08:58:30
47,Umraniye,Morning,20%,20,Single,240,214,8.2,164,10.3,48,30,58,26,2025-03-05 08:58:35
