index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Noon,20%,20,Single,240,210,8.3,162,10.0,48,30,40,28,2025-03-18 11:03:57
1,Umraniye,Noon,20%,20,Single,240,210,8.3,162,10.0,48,30,40,28,2025-03-18 11:04:02
2,Umraniye,Noon,20%,20,Single,240,208,8.2,162,9.9,48,30,40,28,2025-03-18 11:04:07
3,Umraniye,Noon,20%,20,Single,240,208,8.1,162,9.9,48,30,40,28,2025-03-18 11:04:12
4,Umraniye,Noon,20%,20,Single,240,212,8.2,158,9.7,48,30,39,28,2025-03-18 11:04:17
5,Umraniye,Noon,20%,20,Single,240,208,7.9,162,10.0,48,30,40,28,2025-03-18 11:04:22
6,Umraniye,Noon,20%,20,Single,240,216,8.1,162,9.7,48,30,43,30,2025-03-18 11:04:27
7,Umraniye,Noon,20%,20,Single,240,212,7.4,162,9.0,48,30,46,27,2025-03-18 11:04:32
8,Umraniye,Noon,20%,20,Single,240,208,7.5,164,8.8,48,30,48,26,2025-03-18 11:04:37
9,Umraniye,Noon,20%,20,Single,240,214,7.6,162,9.0,48,30,51,24,2025-03-18 11:04:42
10,Umraniye,Noon,20%,20,Single,240,210,7.6,162,9.0,48,30,51,28,2025-03-18 11:04:47
11,Umraniye,Noon,20%,20,Single,240,210,8.0,162,9.9,48,30,53,26,2025-03-18 11:04:52
12,Umraniye,Noon,20%,20,Single,240,212,8.2,164,9.8,48,30,54,24,2025-03-18 11:04:57
13,Umraniye,Noon,20%,20,Single,240,212,8.2,164,9.8,48,30,55,23,2025-03-18 11:05:02
14,Umraniye,Noon,20%,20,Single,240,208,8.2,162,9.8,48,30,54,28,2025-03-18 11:05:07
15,Umraniye,Noon,20%,20,Single,240,214,8.1,164,9.7,48,30,56,23,2025-03-18 11:05:12
16,Umraniye,Noon,20%,20,Single,240,210,7.9,164,9.8,48,30,56,26,2025-03-18 11:05:17
17,Umraniye,Noon,20%,20,Single,240,212,8.2,162,9.8,48,30,57,28,2025-03-18 11:05:22
18,Umraniye,Noon,20%,20,Single,240,212,8.2,162,9.9,48,30,57,26,2025-03-18 11:05:27
19,Umraniye,Noon,20%,20,Single,240,210,7.9,162,9.9,48,30,58,25,2025-03-18 11:05:32
20,Umraniye,Noon,20%,20,Single,240,208,8.1,162,9.9,48,30,59,29,2025-03-18 11:05:37
21,Umraniye,Noon,20%,20,Single,240,210,8.1,162,10.0,48,30,60,23,2025-03-18 11:05:42
22,Umraniye,Noon,20%,20,Single,240,210,8.0,162,10.0,48,30,60,27,2025-03-18 11:05:47
23,Umraniye,Noon,20%,20,Single,240,214,8.0,164,9.8,48,30,61,27,2025-03-18 11:05:52
24,Umraniye,Noon,20%,20,Single,240,210,8.1,160,10.1,48,30,61,28,2025-03-18 11:05:57
25,Umraniye,Noon,20%,20,Single,240,206,7.9,162,9.9,48,30,61,28,2025-03-18 11:06:02
26,Umraniye,Noon,20%,20,Single,240,206,8.1,162,10.0,48,30,62,27,2025-03-18 11:06:07
