index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Evening,20%,20,Single,60,212,8.0,162,9.9,48,30,78,35,2025-03-07 16:15:53
1,Umraniye,Evening,20%,20,Single,60,212,8.0,162,9.9,48,30,81,34,2025-03-07 16:15:58
2,Umraniye,Evening,20%,20,Single,60,214,8.0,162,9.0,48,30,84,32,2025-03-07 16:16:03
3,Umraniye,Evening,20%,20,Single,60,212,7.9,162,9.2,48,30,86,32,2025-03-07 16:16:08
4,Umraniye,Evening,20%,20,Single,60,214,8.0,162,9.2,48,30,88,30,2025-03-07 16:16:13
5,Umraniye,Evening,20%,20,Single,60,212,8.1,162,9.3,48,30,90,31,2025-03-07 16:16:18
6,Umraniye,Evening,20%,20,Single,60,212,8.2,162,9.3,48,30,90,29,2025-03-07 16:16:23
7,Umraniye,Evening,20%,20,Single,60,214,8.0,160,9.4,48,30,90,32,2025-03-07 16:16:28
8,Umraniye,Evening,20%,20,Single,60,214,8.1,162,9.4,48,30,92,32,2025-03-07 16:16:33
9,Umraniye,Evening,20%,20,Single,60,214,8.0,162,9.4,48,30,93,31,2025-03-07 16:16:38
10,Umraniye,Evening,20%,20,Single,60,214,8.0,162,9.4,48,30,93,32,2025-03-07 16:16:43
11,Umraniye,Evening,20%,20,Single,60,212,8.1,162,9.5,48,30,95,29,2025-03-07 16:16:48
12,Umraniye,Evening,20%,20,Single,60,214,7.9,162,9.5,48,30,95,29,2025-03-07 16:16:53
13,Umraniye,Evening,20%,20,Single,60,216,8.0,162,9.5,48,30,95,30,2025-03-07 16:16:58
14,Umraniye,Evening,20%,20,Single,60,212,7.9,162,9.5,48,30,96,31,2025-03-07 16:17:03
15,Umraniye,Evening,20%,20,Single,60,212,7.9,162,9.6,48,30,96,31,2025-03-07 16:17:08
16,Umraniye,Evening,20%,20,Single,60,218,7.9,162,9.6,48,30,98,30,2025-03-07 16:17:13
17,Umraniye,Evening,20%,20,Single,60,212,8.1,162,9.6,48,30,97,29,2025-03-07 16:17:18
18,Umraniye,Evening,20%,20,Single,60,210,8.0,162,9.6,48,30,99,28,2025-03-07 16:17:23
19,Umraniye,Evening,20%,20,Single,60,216,9.1,162,9.6,48,30,99,29,2025-03-07 16:17:28
