index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Noon,20%,80,Single,30,217,2.3,46,3.6,48,3,25,25,2025-04-28 11:52:27
1,Umraniye,Noon,20%,80,Single,30,217,2.3,46,3.7,48,3,32,26,2025-04-28 11:52:32
2,Umraniye,Noon,20%,80,Single,30,214,2.3,46,3.5,48,3,41,30,2025-04-28 11:52:37
3,Umraniye,Noon,20%,80,Single,30,216,2.3,46,3.4,48,3,36,29,2025-04-28 11:52:42
4,Umraniye,Noon,20%,80,Single,30,212,2.3,46,3.4,48,3,36,25,2025-04-28 11:52:47
5,Umraniye,Noon,20%,80,Single,30,214,1.8,46,3.4,48,3,47,30,2025-04-28 11:52:52
6,Umraniye,Noon,20%,80,Single,30,215,2.3,46,3.5,48,3,52,29,2025-04-28 11:52:57
7,Umraniye,Noon,20%,80,Single,30,214,2.3,46,3.5,48,3,49,23,2025-04-28 11:53:02
8,Umraniye,Noon,20%,80,Single,30,214,2.2,46,3.4,48,3,60,28,2025-04-28 11:53:07
9,Umraniye,Noon,20%,80,Single,30,214,2.1,46,3.6,48,3,63,30,2025-04-28 11:53:12
10,Umraniye,Noon,20%,80,Single,30,215,2.2,46,3.3,48,3,66,25,2025-04-28 11:53:17
11,Umraniye,Noon,20%,80,Single,30,219,2.2,46,3.5,48,3,52,28,2025-04-28 11:53:22
12,Umraniye,Noon,20%,80,Single,30,217,2.1,46,3.4,48,3,66,24,2025-04-28 11:53:27
13,Umraniye,Noon,20%,80,Single,30,212,2.3,46,3.5,48,3,70,26,2025-04-28 11:53:32
14,Umraniye,Noon,20%,80,Single,30,214,2.3,46,3.6,48,3,74,29,2025-04-28 11:53:37
15,Umraniye,Noon,20%,80,Single,30,215,2.2,46,3.4,48,3,76,33,2025-04-28 11:53:42
16,Umraniye,Noon,20%,80,Single,30,219,2.2,46,3.6,48,3,90,30,2025-04-28 11:53:47
17,Umraniye,Noon,20%,80,Single,30,215,2.2,46,3.4,48,3,77,25,2025-04-28 11:53:52
18,Umraniye,Noon,20%,80,Single,30,212,2.2,46,3.4,48,3,69,30,2025-04-28 11:53:57
19,Umraniye,Noon,20%,80,Single,30,214,2.1,46,3.4,48,3,69,28,2025-04-28 11:54:02
20,Umraniye,Noon,20%,80,Single,30,215,2.2,46,3.5,48,3,80,32,2025-04-28 11:54:07
21,Umraniye,Noon,20%,80,Single,30,215,2.3,46,3.6,48,3,74,29,2025-04-28 11:54:12
22,Umraniye,Noon,20%,80,Single,30,214,2.1,46,3.4,48,3,100,24,2025-04-28 11:54:17
23,Umraniye,Noon,20%,80,Single,30,217,2.3,46,3.5,48,3,102,28,2025-04-28 11:54:22
24,Umraniye,Noon,20%,80,Single,30,217,2.2,46,3.4,48,3,84,28,2025-04-28 11:54:27
25,Umraniye,Noon,20%,80,Single,30,219,2.3,46,3.5,48,3,95,22,2025-04-28 11:54:32
26,Umraniye,Noon,20%,80,Single,30,213,2.1,46,3.2,48,3,91,29,2025-04-28 11:54:37
27,Umraniye,Noon,20%,80,Single,30,215,2.0,46,3.2,48,3,95,36,2025-04-28 11:54:42
28,Umraniye,Noon,20%,80,Single,30,219,2.2,46,3.5,48,3,87,26,2025-04-28 11:54:47
29,Umraniye,Noon,20%,80,Single,30,216,2.3,46,3.6,48,3,100,18,2025-04-28 11:54:52
30,Umraniye,Noon,20%,80,Single,30,212,2.3,46,3.4,48,3,97,26,2025-04-28 11:54:57
31,Umraniye,Noon,20%,80,Single,30,212,2.2,46,3.5,48,3,97,36,2025-04-28 11:55:02
32,Umraniye,Noon,20%,80,Single,30,215,2.4,46,3.5,48,3,96,24,2025-04-28 11:55:07
33,Umraniye,Noon,20%,80,Single,30,216,2.2,46,3.5,48,3,111,32,2025-04-28 11:55:12
34,Umraniye,Noon,20%,80,Single,30,219,2.1,46,3.5,48,3,93,25,2025-04-28 11:55:17
35,Umraniye,Noon,20%,80,Single,30,217,2.1,46,3.4,48,3,98,29,2025-04-28 11:55:22
36,Umraniye,Noon,20%,80,Single,30,210,2.0,46,3.1,48,3,98,28,2025-04-28 11:55:27
37,Umraniye,Noon,20%,80,Single,30,220,2.1,46,3.5,48,3,112,25,2025-04-28 11:55:32
38,Umraniye,Noon,20%,80,Single,30,212,2.2,46,3.4,48,3,116,25,2025-04-28 11:55:37
39,Umraniye,Noon,20%,80,Single,30,215,2.2,46,3.6,48,3,101,32,2025-04-28 11:55:42
40,Umraniye,Noon,20%,80,Single,30,212,2.4,46,3.6,48,3,118,33,2025-04-28 11:55:47
41,Umraniye,Noon,20%,80,Single,30,213,1.8,46,3.4,48,3,116,29,2025-04-28 11:55:52
42,Umraniye,Noon,20%,80,Single,30,216,2.1,46,3.6,48,3,98,25,2025-04-28 11:55:57
43,Umraniye,Noon,20%,80,Single,30,212,2.1,46,3.3,48,3,111,28,2025-04-28 11:56:02
44,Umraniye,Noon,20%,80,Single,30,214,2.1,46,3.3,48,3,100,27,2025-04-28 11:56:07
45,Umraniye,Noon,20%,80,Single,30,218,2.0,46,3.1,48,3,109,30,2025-04-28 11:56:12
46,Umraniye,Noon,20%,80,Single,30,216,2.2,46,3.6,48,3,96,28,2025-04-28 11:56:17
47,Umraniye,Noon,20%,80,Single,30,217,2.2,46,3.5,48,3,109,26,2025-04-28 11:56:22
48,Umraniye,Noon,20%,80,Single,30,216,2.1,46,3.4,48,3,111,26,2025-04-28 11:56:27
49,Umraniye,Noon,20%,80,Single,30,218,2.1,46,3.5,48,3,105,27,2025-04-28 11:56:32
50,Umraniye,Noon,20%,80,Single,30,213,2.2,46,3.5,48,3,118,33,2025-04-28 11:56:37
51,Umraniye,Noon,20%,80,Single,30,211,2.3,46,3.5,48,3,120,34,2025-04-28 11:56:42
52,Umraniye,Noon,20%,80,Single,30,218,2.1,46,3.3,48,3,118,30,2025-04-28 11:56:47
53,Umraniye,Noon,20%,80,Single,30,214,1.8,46,3.3,48,3,104,29,2025-04-28 11:56:52
54,Umraniye,Noon,20%,80,Single,30,214,2.0,46,3.3,48,3,121,25,2025-04-28 11:56:57
55,Umraniye,Noon,20%,80,Single,30,215,2.4,46,3.6,48,3,118,27,2025-04-28 11:57:02
56,Umraniye,Noon,20%,80,Single,30,216,2.2,46,3.4,48,3,110,28,2025-04-28 11:57:07
57,Umraniye,Noon,20%,80,Single,30,212,2.2,46,3.3,48,3,116,31,2025-04-28 11:57:12
58,Umraniye,Noon,20%,80,Single,30,213,2.2,46,3.4,48,3,123,27,2025-04-28 11:57:17
59,Umraniye,Noon,20%,80,Single,30,212,2.3,46,3.6,48,3,118,26,2025-04-28 11:57:22
