index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Noon,20%,80,Single,60,213,2.1,46,3.4,48,3,30,30,2025-05-07 12:17:46
1,Umraniye,Noon,20%,80,Single,60,214,2.1,46,3.5,48,3,39,35,2025-05-07 12:17:51
2,Umraniye,Noon,20%,80,Single,60,218,2.3,46,3.4,48,3,36,26,2025-05-07 12:17:56
3,Umraniye,Noon,20%,80,Single,60,215,2.2,46,3.5,48,3,40,32,2025-05-07 12:18:01
4,Umraniye,Noon,20%,80,Single,60,219,2.3,46,3.6,48,3,42,35,2025-05-07 12:18:06
5,Umraniye,Noon,20%,80,Single,60,212,2.3,46,3.5,48,3,49,36,2025-05-07 12:18:11
6,Umraniye,Noon,20%,80,Single,60,217,2.1,46,3.4,48,3,51,32,2025-05-07 12:18:16
7,Umraniye,Noon,20%,80,Single,60,217,2.1,46,3.4,48,3,63,23,2025-05-07 12:18:21
8,Umraniye,Noon,20%,80,Single,60,216,2.2,46,3.4,48,3,49,25,2025-05-07 12:18:26
9,Umraniye,Noon,20%,80,Single,60,214,2.1,46,3.4,48,3,69,25,2025-05-07 12:18:31
10,Umraniye,Noon,20%,80,Single,60,216,2.3,46,3.6,48,3,68,28,2025-05-07 12:18:36
11,Umraniye,Noon,20%,80,Single,60,218,2.1,46,3.3,48,3,68,35,2025-05-07 12:18:41
12,Umraniye,Noon,20%,80,Single,60,213,2.2,46,3.6,48,3,65,28,2025-05-07 12:18:46
13,Umraniye,Noon,20%,80,Single,60,216,2.3,46,3.5,48,3,78,25,2025-05-07 12:18:51
14,Umraniye,Noon,20%,80,Single,60,213,2.4,46,3.6,48,3,69,32,2025-05-07 12:18:56
15,Umraniye,Noon,20%,80,Single,60,213,2.2,46,3.5,48,3,89,26,2025-05-07 12:19:01
16,Umraniye,Noon,20%,80,Single,60,213,2.3,46,3.6,48,3,84,32,2025-05-07 12:19:06
17,Umraniye,Noon,20%,80,Single,60,213,2.3,46,3.6,48,3,75,27,2025-05-07 12:19:11
18,Umraniye,Noon,20%,80,Single,60,214,2.3,46,3.5,48,3,84,31,2025-05-07 12:19:16
19,Umraniye,Noon,20%,80,Single,60,213,2.3,46,3.5,48,3,92,29,2025-05-07 12:19:21
20,Umraniye,Noon,20%,80,Single,60,212,2.3,46,3.4,48,3,99,27,2025-05-07 12:19:26
21,Umraniye,Noon,20%,80,Single,60,214,2.3,46,3.5,48,3,88,23,2025-05-07 12:19:31
22,Umraniye,Noon,20%,80,Single,60,214,2.1,46,3.4,48,3,83,28,2025-05-07 12:19:36
23,Umraniye,Noon,20%,80,Single,60,215,2.2,46,3.6,48,3,91,24,2025-05-07 12:19:41
24,Umraniye,Noon,20%,80,Single,60,217,2.2,46,3.5,48,3,78,29,2025-05-07 12:19:46
25,Umraniye,Noon,20%,80,Single,60,217,2.2,46,3.6,48,3,99,31,2025-05-07 12:19:51
26,Umraniye,Noon,20%,80,Single,60,214,2.1,46,3.5,48,3,87,30,2025-05-07 12:19:56
27,Umraniye,Noon,20%,80,Single,60,218,2.0,46,3.4,48,3,90,28,2025-05-07 12:20:01
28,Umraniye,Noon,20%,80,Single,60,215,2.2,46,3.5,48,3,104,28,2025-05-07 12:20:06
29,Umraniye,Noon,20%,80,Single,60,218,2.1,46,3.5,48,3,106,31,2025-05-07 12:20:11
30,Umraniye,Noon,20%,80,Single,60,214,2.2,46,3.6,48,3,89,26,2025-05-07 12:20:16
31,Umraniye,Noon,20%,80,Single,60,214,2.4,46,3.6,48,3,102,29,2025-05-07 12:20:21
32,Umraniye,Noon,20%,80,Single,60,212,2.1,46,3.5,48,3,101,23,2025-05-07 12:20:26
33,Umraniye,Noon,20%,80,Single,60,212,2.2,46,3.5,48,3,95,25,2025-05-07 12:20:31
34,Umraniye,Noon,20%,80,Single,60,218,2.2,46,3.4,48,3,106,29,2025-05-07 12:20:36
35,Umraniye,Noon,20%,80,Single,60,216,2.3,46,3.5,48,3,103,23,2025-05-07 12:20:41
36,Umraniye,Noon,20%,80,Single,60,211,2.2,46,3.5,48,3,104,29,2025-05-07 12:20:46
37,Umraniye,Noon,20%,80,Single,60,216,2.0,46,3.2,48,3,113,30,2025-05-07 12:20:51
38,Umraniye,Noon,20%,80,Single,60,215,2.2,46,3.5,48,3,91,26,2025-05-07 12:20:56
39,Umraniye,Noon,20%,80,Single,60,220,2.0,46,3.4,48,3,105,29,2025-05-07 12:21:01
40,Umraniye,Noon,20%,80,Single,60,212,2.3,46,3.4,48,3,102,23,2025-05-07 12:21:06
41,Umraniye,Noon,20%,80,Single,60,218,2.0,46,3.2,48,3,94,30,2025-05-07 12:21:11
42,Umraniye,Noon,20%,80,Single,60,217,2.2,46,3.5,48,3,111,26,2025-05-07 12:21:16
43,Umraniye,Noon,20%,80,Single,60,221,2.1,46,3.4,48,3,101,25,2025-05-07 12:21:21
44,Umraniye,Noon,20%,80,Single,60,210,2.3,46,3.5,48,3,106,27,2025-05-07 12:21:26
45,Umraniye,Noon,20%,80,Single,60,214,2.1,46,3.4,48,3,115,24,2025-05-07 12:21:31
46,Umraniye,Noon,20%,80,Single,60,218,2.3,46,3.6,48,3,94,31,2025-05-07 12:21:36
47,Umraniye,Noon,20%,80,Single,60,217,2.3,46,3.4,48,3,117,28,2025-05-07 12:21:41
48,Umraniye,Noon,20%,80,Single,60,215,2.1,46,3.4,48,3,119,32,2025-05-07 12:21:46
49,Umraniye,Noon,20%,80,Single,60,215,2.2,46,3.6,48,3,115,22,2025-05-07 12:21:51
50,Umraniye,Noon,20%,80,Single,60,217,1.9,46,3.1,48,3,119,31,2025-05-07 12:21:56
51,Umraniye,Noon,20%,80,Single,60,215,2.2,46,3.4,48,3,123,22,2025-05-07 12:22:01
52,Umraniye,Noon,20%,80,Single,60,213,2.1,46,3.4,48,3,117,28,2025-05-07 12:22:06
53,Umraniye,Noon,20%,80,Single,60,217,2.1,46,3.6,48,3,119,36,2025-05-07 12:22:11
54,Umraniye,Noon,20%,80,Single,60,214,2.1,46,3.4,48,3,121,22,2025-05-07 12:22:16
55,Umraniye,Noon,20%,80,Single,60,217,2.4,46,3.6,48,3,112,28,2025-05-07 12:22:21
56,Umraniye,Noon,20%,80,Single,60,218,2.1,46,3.5,48,3,110,24,2025-05-07 12:22:26
57,Umraniye,Noon,20%,80,Single,60,219,2.2,46,3.5,48,3,117,26,2025-05-07 12:22:31
58,Umraniye,Noon,20%,80,Single,60,221,2.2,46,3.6,48,3,116,25,2025-05-07 12:22:36
59,Umraniye,Noon,20%,80,Single,60,216,2.3,46,3.5,48,3,106,19,2025-05-07 12:22:41
60,Umraniye,Noon,20%,80,Single,60,212,2.1,46,3.4,48,3,107,30,2025-05-07 12:22:46
61,Umraniye,Noon,20%,80,Single,60,210,2.3,46,3.4,48,3,107,28,2025-05-07 12:22:51
62,Umraniye,Noon,20%,80,Single,60,216,2.2,46,3.6,48,3,116,25,2025-05-07 12:22:56
63,Umraniye,Noon,20%,80,Single,60,214,2.3,46,3.6,48,3,112,32,2025-05-07 12:23:01
64,Umraniye,Noon,20%,80,Single,60,214,2.1,46,3.5,48,3,122,30,2025-05-07 12:23:06
65,Umraniye,Noon,20%,80,Single,60,212,2.2,46,3.5,48,3,124,28,2025-05-07 12:23:11
66,Umraniye,Noon,20%,80,Single,60,213,2.2,46,3.5,48,3,122,30,2025-05-07 12:23:16
