index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Morning,20%,80,Single,30,219,2.3,46,3.4,48,3,29,29,2025-04-30 08:38:00
1,Umraniye,Morning,20%,80,Single,30,215,2.3,46,3.6,48,3,34,31,2025-04-30 08:38:05
2,Umraniye,Morning,20%,80,Single,30,210,2.1,46,3.4,48,3,41,35,2025-04-30 08:38:10
3,Umraniye,Morning,20%,80,Single,30,218,2.2,46,3.5,48,3,38,27,2025-04-30 08:38:15
4,Umraniye,Morning,20%,80,Single,30,214,2.2,46,3.5,48,3,36,25,2025-04-30 08:38:20
5,Umraniye,Morning,20%,80,Single,30,222,2.1,46,3.6,48,3,33,25,2025-04-30 08:38:25
6,Umraniye,Morning,20%,80,Single,30,212,2.3,46,3.5,48,3,45,26,2025-04-30 08:38:30
7,Umraniye,Morning,20%,80,Single,30,212,1.9,46,3.5,48,3,49,27,2025-04-30 08:38:35
8,Umraniye,Morning,20%,80,Single,30,214,2.2,46,3.4,48,3,57,29,2025-04-30 08:38:40
9,Umraniye,Morning,20%,80,Single,30,215,2.2,46,3.4,48,3,60,28,2025-04-30 08:38:45
10,Umraniye,Morning,20%,80,Single,30,218,2.2,46,3.5,48,3,54,24,2025-04-30 08:38:50
11,Umraniye,Morning,20%,80,Single,30,212,2.2,46,3.5,48,3,61,23,2025-04-30 08:38:55
12,Umraniye,Morning,20%,80,Single,30,213,2.3,46,3.5,48,3,73,28,2025-04-30 08:39:00
13,Umraniye,Morning,20%,80,Single,30,215,2.2,46,3.5,48,3,67,25,2025-04-30 08:39:05
14,Umraniye,Morning,20%,80,Single,30,210,2.4,46,3.6,48,3,61,26,2025-04-30 08:39:10
15,Umraniye,Morning,20%,80,Single,30,219,2.2,46,3.4,48,3,71,31,2025-04-30 08:39:15
16,Umraniye,Morning,20%,80,Single,30,216,2.1,46,3.4,48,3,83,30,2025-04-30 08:39:20
17,Umraniye,Morning,20%,80,Single,30,213,2.2,46,3.5,48,3,62,27,2025-04-30 08:39:25
18,Umraniye,Morning,20%,80,Single,30,212,2.1,46,3.4,48,3,87,32,2025-04-30 08:39:30
19,Umraniye,Morning,20%,80,Single,30,216,2.2,46,3.5,48,3,78,32,2025-04-30 08:39:35
20,Umraniye,Morning,20%,80,Single,30,215,2.2,46,3.4,48,3,95,33,2025-04-30 08:39:40
21,Umraniye,Morning,20%,80,Single,30,218,2.2,46,3.5,48,3,90,33,2025-04-30 08:39:45
22,Umraniye,Morning,20%,80,Single,30,218,2.3,46,3.5,48,3,92,27,2025-04-30 08:39:50
23,Umraniye,Morning,20%,80,Single,30,216,2.2,46,3.5,48,3,97,32,2025-04-30 08:39:55
24,Umraniye,Morning,20%,80,Single,30,216,2.2,46,3.4,48,3,99,27,2025-04-30 08:40:00
25,Umraniye,Morning,20%,80,Single,30,213,2.1,46,3.5,48,3,100,32,2025-04-30 08:40:05
26,Umraniye,Morning,20%,80,Single,30,213,2.4,46,3.5,48,3,82,27,2025-04-30 08:40:10
27,Umraniye,Morning,20%,80,Single,30,213,2.2,46,3.5,48,3,101,28,2025-04-30 08:40:15
28,Umraniye,Morning,20%,80,Single,30,214,2.3,46,3.5,48,3,77,25,2025-04-30 08:40:20
29,Umraniye,Morning,20%,80,Single,30,216,2.3,46,3.4,48,3,81,25,2025-04-30 08:40:25
30,Umraniye,Morning,20%,80,Single,30,215,2.3,46,3.5,48,3,97,29,2025-04-30 08:40:30
31,Umraniye,Morning,20%,80,Single,30,214,2.3,46,3.6,48,3,109,31,2025-04-30 08:40:35
