index,location,time_of_day,soc,distance,coil_type,duration,v_pri_v,a_pri_a,v_sin_v,a_sin_a,v_sout_v,a_sout_a,t_coil_c,t_ambiant_c,timestamp
0,Umraniye,Evening,20%,80,Single,60,211,2.1,46,3.4,48,3,24,24,2025-05-12 15:21:18
1,Umraniye,Evening,20%,80,Single,60,215,2.1,46,3.5,48,3,27,23,2025-05-12 15:21:23
2,Umraniye,Evening,20%,80,Single,60,218,2.1,46,3.4,48,3,43,32,2025-05-12 15:21:28
3,Umraniye,Evening,20%,80,Single,60,215,2.3,46,3.6,48,3,40,28,2025-05-12 15:21:33
4,Umraniye,Evening,20%,80,Single,60,212,2.1,46,3.5,48,3,46,30,2025-05-12 15:21:38
5,Umraniye,Evening,20%,80,Single,60,210,1.3,46,3.5,48,3,48,28,2025-05-12 15:21:43
6,Umraniye,Evening,20%,80,Single,60,215,2.2,46,3.5,48,3,54,32,2025-05-12 15:21:48
7,Umraniye,Evening,20%,80,Single,60,216,2.2,46,3.5,48,3,52,23,2025-05-12 15:21:53
8,Umraniye,Evening,20%,80,Single,60,213,2.2,46,3.5,48,3,58,27,2025-05-12 15:21:58
9,Umraniye,Evening,20%,80,Single,60,213,2.3,46,3.5,48,3,59,26,2025-05-12 15:22:03
10,Umraniye,Evening,20%,80,Single,60,211,2.3,46,3.4,48,3,71,25,2025-05-12 15:22:08
11,Umraniye,Evening,20%,80,Single,60,222,2.1,46,3.4,48,3,61,20,2025-05-12 15:22:13
12,Umraniye,Evening,20%,80,Single,60,214,2.2,46,3.4,48,3,53,28,2025-05-12 15:22:18
13,Umraniye,Evening,20%,80,Single,60,214,2.2,46,3.4,48,3,84,30,2025-05-12 15:22:23
14,Umraniye,Evening,20%,80,Single,60,215,2.3,46,3.5,48,3,77,33,2025-05-12 15:22:28
15,Umraniye,Evening,20%,80,Single,60,214,2.2,46,3.4,48,3,59,26,2025-05-12 15:22:33
16,Umraniye,Evening,20%,80,Single,60,216,2.1,46,3.4,48,3,64,24,2025-05-12 15:22:38
17,Umraniye,Evening,20%,80,Single,60,212,2.4,46,3.5,48,3,75,24,2025-05-12 15:22:43
18,Umraniye,Evening,20%,80,Single,60,211,2.3,46,3.5,48,3,83,25,2025-05-12 15:22:48
